#:x y Ey Bx Bz
0 0 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
2 0 0.000000 0.000000 0.000000
3 0 0.000000 0.000000 0.000000
4 0 0.000000 0.000000 0.000000
5 0 0.000000 0.000000 0.000000
6 0 0.000000 0.000000 0.000000
7 0 0.000000 0.000000 0.000000
8 0 0.000000 0.000000 0.000000
9 0 0.000000 0.000000 0.000000
10 0 0.000000 0.000000 0.000000
11 0 0.000000 0.000000 0.000000
12 0 0.000000 0.000000 0.000000
13 0 0.000000 0.000000 0.000000
14 0 0.000000 0.000000 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000
20 0 0.000000 0.000000 0.000000
21 0 0.000000 0.000000 0.000000
22 0 0.000000 0.000000 0.000000
23 0 0.000000 0.000000 0.000000
24 0 0.000000 0.000000 0.000000
25 0 0.000000 0.000000 0.000000
26 0 0.000000 0.000000 0.000000
27 0 0.000000 0.000000 0.000000
28 0 0.000000 0.000000 0.000000
29 0 0.000000 0.000000 0.000000
30 0 0.000000 0.000000 0.000000
31 0 0.000000 0.000000 0.000000
32 0 0.000000 0.000000 0.000000
33 0 0.000000 0.000000 0.000000
34 0 0.000000 0.000000 0.000000
35 0 0.000000 0.000000 0.000000
36 0 0.000000 0.000000 0.000000
37 0 0.000000 0.000000 0.000000
38 0 0.000000 0.000000 0.000000
39 0 0.000000 0.000000 0.000000
40 0 0.000000 0.000000 0.000000
41 0 0.000000 0.000000 0.000000
42 0 0.000000 0.000000 0.000000
43 0 0.000000 0.000000 0.000000
44 0 0.000000 0.000000 0.000000
45 0 0.000000 0.000000 0.000000
46 0 0.000000 0.000000 0.000000
47 0 0.000000 0.000000 0.000000
48 0 0.000000 0.000000 0.000000
49 0 0.000000 0.000000 0.000000

0 1 0.000000 0.000000 0.000000
1 1 0.002504 -0.000449 0.000449
2 1 0.004927 -0.001077 0.000627
3 1 0.007124 -0.002044 0.000967
4 1 0.008845 -0.003473 0.001429
5 1 0.009694 -0.005404 0.001931
6 1 0.009164 -0.007734 0.002330
7 1 0.006730 -0.010155 0.002421
8 1 0.002079 -0.012114 0.001959
9 1 -0.004586 -0.012864 0.000750
10 1 -0.012239 -0.011636 -0.001228
11 1 -0.018925 -0.007990 -0.003646
12 1 -0.022237 -0.002218 -0.005772
13 1 -0.020314 0.004442 -0.006659
14 1 -0.013218 0.010034 -0.005593
15 1 -0.003691 0.012817 -0.002783
16 1 0.004255 0.012334 0.000483
17 1 0.008065 0.009604 0.002730
18 1 0.007935 0.006243 0.003360
19 1 0.005759 0.003453 0.002790
20 1 0.003369 0.001648 0.001806
21 1 0.001652 0.000686 0.000962
22 1 0.000695 0.000251 0.000435
23 1 0.000254 0.000082 0.000170
24 1 0.000082 0.000024 0.000058
25 1 0.000024 0.000006 0.000017
26 1 0.000006 0.000001 0.000005
27 1 0.000001 0.000000 0.000001
28 1 0.000000 0.000000 0.000000
29 1 0.000000 0.000000 0.000000
30 1 0.000000 0.000000 0.000000
31 1 0.000000 0.000000 0.000000
32 1 0.000000 0.000000 0.000000
33 1 0.000000 0.000000 0.000000
34 1 0.000000 0.000000 0.000000
35 1 0.000000 0.000000 0.000000
36 1 0.000000 0.000000 0.000000
37 1 0.000000 0.000000 0.000000
38 1 0.000000 0.000000 0.000000
39 1 0.000000 0.000000 0.000000
40 1 0.000000 0.000000 0.000000
41 1 0.000000 0.000000 0.000000
42 1 0.000000 0.000000 0.000000
43 1 0.000000 0.000000 0.000000
44 1 0.000000 0.000000 0.000000
45 1 0.000000 0.000000 0.000000
46 1 0.000000 0.000000 0.000000
47 1 0.000000 0.000000 0.000000
48 1 0.000000 0.000000 0.000000
49 1 0.000000 0.000000 0.000000

0 2 0.000000 0.000000 0.000000
1 2 0.001637 0.000558 -0.000609
2 2 0.003485 0.001174 -0.000473
3 2 0.005710 0.001879 -0.000178
4 2 0.008387 0.002651 0.000313
5 2 0.011407 0.003376 0.001035
6 2 0.014372 0.003837 0.001975
7 2 0.016520 0.003709 0.003036
8 2 0.016665 0.002645 0.003953
9 2 0.013490 0.000445 0.004283
10 2 0.005961 -0.002714 0.003462
11 2 -0.005697 -0.006017 0.000994
12 2 -0.019129 -0.008089 -0.003038
13 2 -0.029897 -0.007468 -0.007664
14 2 -0.032675 -0.003558 -0.010922
15 2 -0.024822 0.002364 -0.010610
16 2 -0.009856 0.007556 -0.006299
17 2 0.004471 0.009821 -0.000296
18 2 0.012255 0.008983 0.004224
19 2 0.012939 0.006459 0.005749
20 2 0.009648 0.003825 0.004918
21 2 0.005707 0.001915 0.003215
22 2 0.002809 0.000826 0.001715
23 2 0.001181 0.000311 0.000773
24 2 0.000432 0.000103 0.000300
25 2 0.000139 0.000030 0.000102
26 2 0.000040 0.000008 0.000031
27 2 0.000010 0.000002 0.000008
28 2 0.000002 0.000000 0.000002
29 2 0.000000 0.000000 0.000000
30 2 0.000000 0.000000 0.000000
31 2 0.000000 0.000000 0.000000
32 2 0.000000 0.000000 0.000000
33 2 0.000000 0.000000 0.000000
34 2 0.000000 0.000000 0.000000
35 2 0.000000 0.000000 0.000000
36 2 0.000000 0.000000 0.000000
37 2 0.000000 0.000000 0.000000
38 2 0.000000 0.000000 0.000000
39 2 0.000000 0.000000 0.000000
40 2 0.000000 0.000000 0.000000
41 2 0.000000 0.000000 0.000000
42 2 0.000000 0.000000 0.000000
43 2 0.000000 0.000000 0.000000
44 2 0.000000 0.000000 0.000000
45 2 0.000000 0.000000 0.000000
46 2 0.000000 0.000000 0.000000
47 2 0.000000 0.000000 0.000000
48 2 0.000000 0.000000 0.000000
49 2 0.000000 0.000000 0.000000

0 3 0.000000 0.000000 0.000000
1 3 -0.002266 -0.001074 0.000138
2 3 -0.004527 -0.001883 -0.000034
3 3 -0.006674 -0.002137 -0.000369
4 3 -0.008456 -0.001525 -0.000834
5 3 -0.009334 0.000253 -0.001347
6 3 -0.008611 0.003360 -0.001725
7 3 -0.005458 0.007680 -0.001713
8 3 0.000607 0.012537 -0.000934
9 3 0.009073 0.016640 0.000815
10 3 0.017987 0.018138 0.003469
11 3 0.023270 0.015272 0.006192
12 3 0.020410 0.007625 0.007295
13 3 0.006938 -0.002935 0.005050
14 3 -0.014343 -0.011914 -0.001389
15 3 -0.032639 -0.014294 -0.009800
16 3 -0.035694 -0.008952 -0.014634
17 3 -0.022000 -0.000081 -0.012033
18 3 -0.002276 0.006717 -0.004131
19 3 0.011542 0.008887 0.003443
20 3 0.015431 0.007475 0.006988
21 3 0.012569 0.004817 0.006661
22 3 0.007779 0.002538 0.004574
23 3 0.003931 0.001131 0.002505
24 3 0.001680 0.000435 0.001146
25 3 0.000621 0.000147 0.000449
26 3 0.000201 0.000044 0.000153
27 3 0.000058 0.000012 0.000046
28 3 0.000015 0.000003 0.000012
29 3 0.000003 0.000001 0.000003
30 3 0.000001 0.000000 0.000001
31 3 0.000000 0.000000 0.000000
32 3 0.000000 0.000000 0.000000
33 3 0.000000 0.000000 0.000000
34 3 0.000000 0.000000 0.000000
35 3 0.000000 0.000000 0.000000
36 3 0.000000 0.000000 0.000000
37 3 0.000000 0.000000 0.000000
38 3 0.000000 0.000000 0.000000
39 3 0.000000 0.000000 0.000000
40 3 0.000000 0.000000 0.000000
41 3 0.000000 0.000000 0.000000
42 3 0.000000 0.000000 0.000000
43 3 0.000000 0.000000 0.000000
44 3 0.000000 0.000000 0.000000
45 3 0.000000 0.000000 0.000000
46 3 0.000000 0.000000 0.000000
47 3 0.000000 0.000000 0.000000
48 3 0.000000 0.000000 0.000000
49 3 0.000000 0.000000 0.000000

0 4 0.000000 0.000000 0.000000
1 4 0.000192 -0.001612 0.002202
2 4 -0.000167 -0.003376 0.002183
3 4 -0.001658 -0.005371 0.002056
4 4 -0.004763 -0.007559 0.001711
5 4 -0.009915 -0.009640 0.000909
6 4 -0.016873 -0.011019 -0.000491
7 4 -0.024887 -0.010758 -0.002604
8 4 -0.031526 -0.007707 -0.005197
9 4 -0.033568 -0.001149 -0.007436
10 4 -0.027148 0.008703 -0.008166
11 4 -0.009965 0.019399 -0.005561
12 4 0.014259 0.026430 0.000837
13 4 0.036218 0.024931 0.009243
14 4 0.041533 0.012517 0.015282
15 4 0.020090 -0.005826 0.012202
16 4 -0.016361 -0.018651 -0.001199
17 4 -0.039899 -0.018360 -0.015062
18 4 -0.035437 -0.008229 -0.018207
19 4 -0.013239 0.002618 -0.010167
20 4 0.007222 0.008138 0.000690
21 4 0.015894 0.008227 0.007144
22 4 0.014641 0.005750 0.008009
23 4 0.009585 0.003167 0.005858
24 4 0.004996 0.001449 0.003314
25 4 0.002176 0.000567 0.001543
26 4 0.000814 0.000193 0.000611
27 4 0.000266 0.000058 0.000210
28 4 0.000077 0.000016 0.000064
29 4 0.000020 0.000004 0.000017
30 4 0.000005 0.000001 0.000004
31 4 0.000001 0.000000 0.000001
32 4 0.000000 0.000000 0.000000
33 4 0.000000 0.000000 0.000000
34 4 0.000000 0.000000 0.000000
