#:x y Ey Bx Bz
0 0 -0.392117 -0.243536 -0.027801
1 0 -0.360747 -0.252184 -0.048603
2 0 -0.294599 -0.263609 -0.056633
3 0 -0.187924 -0.270007 -0.041225
4 0 -0.040255 -0.254906 0.000139
5 0 0.127833 -0.213168 0.064020
6 0 0.292600 -0.134072 0.139556
7 0 0.385007 -0.028013 0.180200
8 0 0.348299 0.049138 0.156560
9 0 0.227923 0.065777 0.097433
10 0 0.112125 0.045271 0.045512
11 0 0.042826 0.021467 0.016537
12 0 0.013037 0.007675 0.004804
13 0 0.003230 0.002165 0.001140
14 0 0.000663 0.000496 0.000225
15 0 0.000114 0.000094 0.000037
16 0 0.000017 0.000015 0.000005
17 0 0.000002 0.000002 0.000001
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000

0 1 -0.215441 -0.289226 -0.019152
1 1 -0.212321 -0.302293 -0.037178
2 1 -0.198857 -0.319162 -0.050235
3 1 -0.176091 -0.332146 -0.056327
4 1 -0.125066 -0.321755 -0.041599
5 1 -0.053046 -0.278536 -0.015075
6 1 0.039966 -0.206699 0.033496
7 1 0.168555 -0.090940 0.103049
8 1 0.257609 0.029759 0.139921
9 1 0.238857 0.087010 0.117939
10 1 0.152268 0.076653 0.069316
11 1 0.071478 0.042960 0.030330
12 1 0.025848 0.017571 0.010313
13 1 0.007435 0.005569 0.002809
14 1 0.001741 0.001417 0.000627
15 1 0.000338 0.000296 0.000116
16 1 0.000055 0.000052 0.000018
17 1 0.000008 0.000008 0.000002
18 1 0.000001 0.000001 0.000000
19 1 0.000000 0.000000 0.000000

0 2 -0.016400 -0.167781 -0.006085
1 2 -0.040713 -0.185950 -0.020308
2 2 -0.080454 -0.215547 -0.037251
3 2 -0.132707 -0.240712 -0.066718
4 2 -0.182004 -0.255368 -0.084819
5 2 -0.190888 -0.229986 -0.086912
6 2 -0.189430 -0.189439 -0.082263
7 2 -0.105310 -0.133237 -0.017650
8 2 0.076592 -0.035137 0.082671
