#:x y Ey Bx Bz
0 0 0.269184 0.237373 0.019819
1 0 0.239587 0.240558 0.034617
2 0 0.168275 0.245503 0.031183
3 0 0.071042 0.240282 0.014432
4 0 -0.073657 0.227076 -0.037955
5 0 -0.228171 0.187716 -0.094587
6 0 -0.380664 0.138501 -0.174030
7 0 -0.500684 0.069023 -0.222645
8 0 -0.508433 -0.002214 -0.230763
9 0 -0.449785 -0.056022 -0.194697
10 0 -0.249949 -0.102960 -0.071781
11 0 0.011601 -0.108008 0.058979
12 0 0.227660 -0.079794 0.184626
13 0 0.402165 -0.044753 0.285758
14 0 0.402008 -0.002810 0.280222
15 0 0.201448 0.028492 0.211892
16 0 -0.065320 0.043448 0.130271
17 0 -0.352184 0.055630 -0.017118
18 0 -0.556637 0.058175 -0.218840
19 0 -0.446284 0.037639 -0.362529

0 1 0.149161 0.347212 0.016634
1 1 0.135736 0.356089 0.029672
2 1 0.106139 0.365997 0.036404
3 1 0.053011 0.366382 0.027638
4 1 -0.027207 0.343159 0.001406
5 1 -0.127080 0.286680 -0.045372
6 1 -0.240921 0.201325 -0.104552
7 1 -0.322552 0.087285 -0.151409
8 1 -0.360885 -0.019248 -0.176955
9 1 -0.318086 -0.113914 -0.147758
10 1 -0.178746 -0.167710 -0.066733
11 1 -0.013572 -0.162926 0.030765
12 1 0.171479 -0.141600 0.149584
13 1 0.334245 -0.087827 0.243815
14 1 0.333190 0.000621 0.248920
15 1 0.160888 0.060999 0.196937
16 1 -0.080185 0.084821 0.118089
17 1 -0.336464 0.102354 -0.019662
18 1 -0.499569 0.101599 -0.198305
19 1 -0.387644 0.063238 -0.324890

0 2 -0.016902 0.262279 0.007757
1 2 -0.001876 0.280275 0.019764
2 2 0.027201 0.307058 0.036019
3 2 0.049639 0.328589 0.050861
4 2 0.065384 0.325312 0.057885
5 2 0.041458 0.284635 0.039984
6 2 -0.002956 0.202607 0.009488
7 2 -0.074656 0.086552 -0.044876
8 2 -0.140087 -0.036345 -0.082288
9 2 -0.150342 -0.146873 -0.093962
10 2 -0.122682 -0.211783 -0.071517
11 2 -0.010986 -0.217791 0.009439
12 2 0.127788 -0.172876 0.095811
13 2 0.192652 -0.076879 0.155367
14 2 0.183447 0.026191 0.188542
15 2 0.088289 0.085437 0.173114
16 2 -0.098606 0.114843 0.100555
17 2 -0.297848 0.132955 -0.018907
18 2 -0.387078 0.119800 -0.159944
19 2 -0.277410 0.068542 -0.261652

0 3 -0.242501 0.022103 -0.010239
1 3 -0.200730 0.047566 -0.007019
2 3 -0.116009 0.092031 0.014489
3 3 -0.011523 0.138043 0.054138
4 3 0.108637 0.167135 0.098561
5 3 0.186433 0.160348 0.122012
6 3 0.232406 0.108085 0.125543
7 3 0.200080 0.023482 0.078021
8 3 0.127952 -0.082062 0.028239
9 3 0.054610 -0.167994 -0.029053
10 3 -0.033109 -0.212350 -0.065509
11 3 -0.034628 -0.207124 -0.035476
12 3 -0.010384 -0.138864 -0.000186
13 3 -0.008291 -0.038371 0.052297
14 3 0.030840 0.045716 0.129295
15 3 0.011488 0.102011 0.143708
16 3 -0.121298 0.136711 0.082443
17 3 -0.231079 0.140302 -0.005751
18 3 -0.224239 0.105770 -0.108687
19 3 -0.130707 0.051987 -0.193110

0 4 -0.402301 -0.286027 -0.035702
