#:t M1X M2X M1V M2V
0.05 -4.62730313359e-05 9.3570786537e-06 -0.00185092125344 0.0149713258459
0.1 -0.000209489111388 9.29621814149e-05 -0.00467772194866 0.0291219590201
0.15 -0.000505007489971 0.000321455861096 -0.00714301319466 0.0431838892727
0.2 -0.000803388101906 0.000758389936455 -0.00479221128274 0.0556566290773
0.25 -0.00104559402383 0.00146404448772 -0.00489602559428 0.0691654412707
0.3 -0.00128813061264 0.00250817133724 -0.00480543795818 0.0832772222904
0.35 -0.00145223300977 0.00395685065117 -0.00175865792687 0.0962271025071
0.4 -0.00148730943797 0.0058598702161 0.000355600798653 0.107779599699
0.45 -0.00136446318713 0.00825615495604 0.0045582492353 0.119254048454
0.5 -0.00105323813511 0.0111659361601 0.00789075284525 0.126794698235
0.55 -0.000590386603977 0.0146132568702 0.0106233084002 0.136257148017
0.6 -8.45504349217e-06 0.0186358132398 0.0126539540192 0.145297907235
0.65 0.000651487386346 0.0232409188163 0.0137437431743 0.1523847498
0.7 0.00145465959919 0.028446672451 0.0183831453395 0.160503548527
0.75 0.00245570931985 0.0342524923473 0.0216588434868 0.166022705035
0.8 0.00365114744432 0.0406393324052 0.0261586814921 0.16995890977
0.85 0.00501767050527 0.0476369356134 0.0285022409456 0.175974509088
0.9 0.00651506068497 0.0552361543578 0.0313933662426 0.179284970424
0.95 0.00815030213561 0.0633837614144 0.0340162917829 0.182421522356
1.0 0.00995807478203 0.0720434159372 0.0382946140738 0.186390256277
1.05 0.0119687302476 0.0811172016717 0.0421316045491 0.185576013788
1.1 0.0141788931438 0.0905725889554 0.0462749112997 0.189042379555
1.15 0.0165593833623 0.100404006873 0.0489446974401 0.190838576067
1.2 0.0190673287596 0.110494191021 0.0513731184502 0.191087391222
1.25 0.0216984553518 0.12076059194 0.053871945239 0.190993762363
1.3 0.0243929234018 0.131097117581 0.0539067767595 0.187456449735
1.35 0.0271045483718 0.141368866806 0.0545582220429 0.18359359626
1.4 0.0298747401598 0.151488680767 0.0562494494749 0.181236574119
1.45 0.0326845958426 0.161356312281 0.05614477784 0.180559489207
1.5 0.0355561296136 0.170867209217 0.0587165729978 0.181190923438
1.55 0.0385330737164 0.179987744973 0.0603611911131 0.183058696221
1.6 0.0416547829819 0.188712159403 0.06450717951 0.185437638763
1.65 0.0448779292812 0.196895496717 0.0644186724621 0.187445813509
1.7 0.0480559027454 0.204410723567 0.0627002661054 0.188854161915
1.75 0.051196764271 0.211299343391 0.0629341949185 0.192539275558
1.8 0.054389122364 0.217532790522 0.0647601288011 0.194185716775
1.85 0.0575361744874 0.222981959864 0.0611219561333 0.200748757708
1.9 0.0606225426696 0.227620990399 0.0623327711562 0.206289393292
1.95 0.0637086332688 0.231458778114 0.0611108528128 0.213439172867
2.0 0.0666999423159 0.234522208114 0.0585415090688 0.223462968812
2.05 0.069462530839 0.236885378864 0.0519620318563 0.235388635184
2.1 0.0719506293409 0.238511844792 0.047561908221 0.244701286944
2.15 0.0741718421795 0.239374602219 0.0412866053213 0.2577917819
2.2 0.0761307390112 0.239678355663 0.0370692679457 0.271243532634
2.25 0.0778048179191 0.239509812809 0.0298938883697 0.283253398686
2.3 0.0791478637201 0.238902567687 0.0238279436738 0.295740445421
2.35 0.0802039173045 0.237947993607 0.0184141997004 0.312024336492
2.4 0.080963693113 0.236715374278 0.0119768326396 0.323986868255
2.45 0.0813846618918 0.235315956877 0.00486191851346 0.335646691275
2.5 0.0814519421343 0.233752575395 -0.00217070881343 0.351655392293
2.55 0.0812382185801 0.232098641403 -0.00637823335601 0.365323725341
2.6 0.0807696340792 0.230537152401 -0.012365146681 0.375547599016
2.65 0.079991317382 0.22914935083 -0.0187675212049 0.39267706589
2.7 0.0788487284032 0.2279737099 -0.026936037949 0.40178583029
2.75 0.0773665508632 0.227075813872 -0.0323510636496 0.413614693266
2.8 0.075534571344 0.226445749673 -0.0409281171191 0.421715366975
2.85 0.0733238129146 0.226099292858 -0.047502220055 0.432777834408
2.9 0.0707968770973 0.226096328468 -0.0535752126378 0.4426741482
2.95 0.0678647265408 0.226433406612 -0.0637108096247 0.452798181087
3.0 0.0644974905885 0.227149493546 -0.0709786284673 0.463369802888
3.05 0.0607499602943 0.228259904424 -0.0789225832982 0.470757309771
3.1 0.056605446777 0.229791765698 -0.0868579573935 0.478948892374
3.15 0.0520940416989 0.231852335427 -0.0935982457307 0.489195093141
3.2 0.0472070699982 0.234487445558 -0.1018806223 0.499829931812
3.25 0.041950508391 0.237743682932 -0.108381841984 0.506912761254
3.3 0.0363458531022 0.241669379729 -0.115804369569 0.512992308981
3.35 0.0303352426297 0.246144690222 -0.124620049333 0.519259429309
3.4 0.0239342007645 0.251155619233 -0.131421625275 0.525246741233
3.45 0.0171897160724 0.256746876887 -0.138357762407 0.527448708934
3.5 0.0101226303351 0.26280225573 -0.144325667083 0.525457549679
3.55 0.00279871622128 0.269236420173 -0.148630897471 0.524207255211
3.6 -0.00479568134238 0.275903694258 -0.155145005076 0.521551702979
3.65 -0.0126042889622 0.282735909874 -0.157199299715 0.522896411707
3.7 -0.020553306137 0.28969844316 -0.160761387279 0.525000467719
3.75 -0.0286333359568 0.296653117116 -0.162439805514 0.528245815622
3.8 -0.0367798435428 0.303559665841 -0.163420497926 0.52684905218
3.85 -0.0449626665133 0.31031302355 -0.163892420892 0.527984704252
3.9 -0.053109788125 0.316868471222 -0.161992443576 0.527961391632
3.95 -0.0612034112416 0.323217787687 -0.161752481089 0.528549973787
4.0 -0.0692664983103 0.329219377293 -0.160771001655 0.529408588134
4.05 -0.0772044238189 0.334760378681 -0.156746018691 0.531911540499
4.1 -0.0849417971862 0.339830339815 -0.152748916003 0.533060137371
4.15 -0.0925345637686 0.344486024998 -0.150961747292 0.53644677676
4.2 -0.0999538726166 0.348675602361 -0.145810606628 0.533668653759
4.25 -0.107022245404 0.352164728041 -0.13692430486 0.535989565504
4.3 -0.11365925855 0.35502144666 -0.128556220982 0.545106423703
4.35 -0.11988705347 0.357405330078 -0.120555575815 0.549517954418
4.4 -0.125647772381 0.359197191457 -0.109873180619 0.559924701001
4.45 -0.130872869206 0.360390071944 -0.0991306923789 0.57057322593
4.5 -0.135463703132 0.361075919077 -0.0845026646903 0.580763326636
4.55 -0.13943887884 0.361324049212 -0.0745043636054 0.588496812192
4.6 -0.142848260656 0.36118774217 -0.061870909059 0.594841468865
4.65 -0.145678187255 0.360753584405 -0.0513261548718 0.601891305559
4.7 -0.147840067218 0.359975847248 -0.0351490436834 0.613442127578
4.75 -0.14928015747 0.358847632739 -0.022454566392 0.622094314529
4.8 -0.150077552003 0.357559027023 -0.00944121492699 0.630671153569
4.85 -0.15018193175 0.356142365793 0.0052660250693 0.641625306075
4.9 -0.149572182931 0.354717422841 0.0191239276714 0.654167169687
4.95 -0.148194132101 0.353408102057 0.0359981055552 0.665277175843
5.0 -0.146024473765 0.352231312561 0.0507882278873 0.678713635399
5.05 -0.143097263199 0.351124152147 0.0663001947218 0.689606259072
5.1 -0.139427282983 0.350129250278 0.0804990139327 0.702624909586
5.15 -0.13512657703 0.349406998923 0.0915292241881 0.707943089354
5.2 -0.130177364501 0.349006900538 0.106439276975 0.714889144177
5.25 -0.124492738236 0.348944987814 0.120945773602 0.716980331065
5.3 -0.118120951859 0.349119534569 0.133925681499 0.719905818509
5.35 -0.111143703212 0.349565354847 0.145164264367 0.727739363567
5.4 -0.10367354359 0.350324566228 0.153642120511 0.732041625019
5.45 -0.0957078561813 0.351386686163 0.164985375848 0.735406317122
5.5 -0.0871667593769 0.352691014336 0.176658496327 0.743570513407
5.55 -0.0780931193824 0.35422743739 0.186287103455 0.748402359627
5.6 -0.0685065544362 0.356042292263 0.197175494391 0.752214313527
5.65 -0.05842049852 0.358074749351 0.20626674226 0.756746749328
5.7 -0.0479484186579 0.360331277276 0.212616452223 0.759666014604
5.75 -0.0371493128324 0.362889445348 0.219347780797 0.758774152167
5.8 -0.0260674448577 0.365682889735 0.223926938192 0.763141056813
5.85 -0.0148081191782 0.368683691969 0.226446088985 0.762744741417
5.9 -0.00331477262421 0.371933720072 0.233287773176 0.765094610848
5.95 0.00835833140661 0.375425928646 0.233636388056 0.765892073245
6.0 0.0201010364266 0.379168812972 0.236071812744 0.767962393864
6.05 0.0319508469409 0.383058008612 0.237920607827 0.781892418688
6.1 0.0437613825745 0.387019797959 0.234500817518 0.78847215056
6.15 0.0554781855668 0.391019216526 0.234171302176 0.79402847228
6.2 0.0669944893906 0.395071495609 0.226480850777 0.797591669696
6.25 0.0782096929314 0.399171351868 0.222127290856 0.804392935234
6.3 0.0891787619596 0.403340342163 0.216635470271 0.80512213453
6.35 0.0998006374259 0.407630292776 0.208239548377 0.80513842749
6.4 0.110028532799 0.411943341058 0.200876266537 0.808686967171
6.45 0.119847889492 0.416225499513 0.191898001214 0.809678181428
6.5 0.129305271139 0.420598044526 0.186397264663 0.803160937682
6.55 0.13838250329 0.424952442629 0.176692021358 0.803393932722
6.6 0.146907328508 0.42897356357 0.164300987352 0.803593841386
6.65 0.154745778392 0.432582925295 0.149237008013 0.801995846317
6.7 0.161843628748 0.43584538349 0.134677006251 0.804696868804
6.75 0.168140835475 0.438658535085 0.117211262827 0.806435676278
6.8 0.17357252447 0.440880309816 0.10005629697 0.810255459888
6.85 0.178182660189 0.442550045696 0.084349131791 0.816254490518
6.9 0.18197970507 0.443681841461 0.0675326634182 0.825651850689
6.95 0.184919080717 0.444318180358 0.050042362464 0.837032196077
7.0 0.186978720276 0.444552757228 0.0323432199042 0.846345888515
7.05 0.188117931519 0.444329308848 0.0132252298189 0.855146184066
7.1 0.188288880049 0.443722784938 -0.00638728862145 0.868554719052
7.15 0.187414596574 0.442861256663 -0.0285840503701 0.88424327068
7.2 0.1854826655 0.441827185544 -0.0486931925756 0.892400966592
7.25 0.182598783205 0.440757673003 -0.0666620992571 0.897121625123
7.3 0.178800948793 0.439698917086 -0.0852512772246 0.896777567888
7.35 0.174075753476 0.438689652942 -0.103756535438 0.904369339931
7.4 0.16845144732 0.437756572602 -0.121215710801 0.916154355583
7.45 0.161941531738 0.436925426056 -0.139180912496 0.926571079244
7.5 0.15456453676 0.436248014831 -0.1558988866 0.930741302524
7.55 0.14636438564 0.435764112012 -0.172107158221 0.941723789632
7.6 0.13738471501 0.435429573897 -0.18707966698 0.947981046985
7.65 0.127641059076 0.435199520403 -0.202666570373 0.952668839976
7.7 0.117273685756 0.435195156924 -0.2120283624 0.956193252603
7.75 0.106309807164 0.435478789101 -0.226526781302 0.96313414513
7.8 0.0947524612089 0.436032348662 -0.235767056896 0.976450489198
7.85 0.0827219335143 0.436971089454 -0.245454050888 0.978437580376
7.9 0.0701951643425 0.438348929199 -0.255616715987 0.985004133056
7.95 0.057202360014 0.439999760963 -0.264095457154 0.987512228893
8.0 0.0438580112131 0.44179539702 -0.269678494881 0.989774703911
8.05 0.0302640637438 0.443819536635 -0.274079403892 0.990864473366
8.1 0.0165309298973 0.446111889339 -0.275245949967 0.993892305705
8.15 0.00269765095194 0.448600817282 -0.278085207846 0.995050884473
8.2 -0.0111921628129 0.451335439282 -0.277507342747 0.993203445934
8.25 -0.0250151865128 0.454313904431 -0.275413605249 0.993829245542
8.3 -0.0386787980271 0.457360611919 -0.271130855322 0.987042899435
8.35 -0.0522239589218 0.460414483357 -0.270675580468 0.979246598726
8.4 -0.0656649942835 0.463282066539 -0.266965833999 0.984004447678
8.45 -0.078942839966 0.465878360363 -0.264147993302 0.989918695023
8.5 -0.0919247057829 0.468238152512 -0.255126639373 0.993156138906
8.55 -0.104526031713 0.470372813972 -0.248926397838 0.997429924162
8.6 -0.116695111395 0.472326041772 -0.237836789427 0.998189986537
8.65 -0.128349846907 0.474126678755 -0.228352631069 1.00732913158
8.7 -0.139418864259 0.475803853738 -0.214408063012 1.00849031479
8.75 -0.149788618807 0.477309409379 -0.200382118893 1.0110790349
8.8 -0.159468869121 0.478618640862 -0.18682789367 1.01855139473
8.85 -0.168355395215 0.479747046991 -0.168633150089 1.0212977136
8.9 -0.176330881916 0.480840416761 -0.150386317965 1.02635015255
8.95 -0.183471240604 0.481940749596 -0.135228029552 1.03456589908
9.0 -0.189848020774 0.482926005523 -0.119843177252 1.03748951636
9.05 -0.195442563845 0.483800273564 -0.103938545584 1.04718429779
9.1 -0.200159827675 0.484647228036 -0.0847520076043 1.05522530715
9.15 -0.203920924421 0.485365378408 -0.0656918622396 1.05641298061
9.2 -0.206747861834 0.485966205596 -0.0473856342758 1.05709752177
9.25 -0.208586334997 0.48656446201 -0.0261532922629 1.06472229461
9.3 -0.209399637565 0.487194373444 -0.00637881046393 1.07469279651
9.35 -0.209227375199 0.48792978409 0.0132693051202 1.07731086159
9.4 -0.208078067777 0.488781883834 0.0327029917688 1.07905898961
9.45 -0.205992448069 0.489790514355 0.0507217965277 1.08353746576
9.5 -0.203006631139 0.490958241867 0.0687108806905 1.08944216881
9.55 -0.199055249621 0.492233375866 0.0893443800398 1.09507235897
9.6 -0.194088494504 0.493662494391 0.109325824612 1.09115973137
9.65 -0.188172866893 0.495220593294 0.127299279843 1.09644382043
9.7 -0.181384918685 0.496854246459 0.144218648495 1.09330427146
9.75 -0.17370121463 0.498495780248 0.163129513669 1.09760660343
9.8 -0.165133859217 0.50011575135 0.179564702869 1.09565908734
9.85 -0.15578775179 0.501721604365 0.194279594227 1.09448031293
9.9 -0.145637918675 0.503301877269 0.211713730345 1.10154680082
9.95 -0.134683257412 0.504730830655 0.226472720186 1.10107685187
10.0 -0.123117061572 0.505945367091 0.236175113405 1.09941646886
10.05 -0.111007190995 0.506903430035 0.248219709678 1.10349517513
10.1 -0.0983766694051 0.50766002896 0.257001153928 1.10181642199
10.15 -0.085248841565 0.508121512446 0.268111959674 1.10357939306
10.2 -0.0716227263657 0.508302159544 0.276932648298 1.10969913832
10.25 -0.0576668772855 0.508354329672 0.281301314911 1.10934685629
10.3 -0.0435111707275 0.508316627782 0.284926947411 1.12007319054
10.35 -0.0291839503081 0.508246974236 0.288161869364 1.13220398473
10.4 -0.0147699448442 0.508086961418 0.288398349191 1.1355059511
10.45 -0.000443659087607 0.507757299061 0.284653081073 1.14131443767
10.5 0.0137121487254 0.507326321427 0.281579231447 1.14437550772
10.55 0.0276274737921 0.50694483404 0.275033771222 1.15423812192
10.6 0.0412656517751 0.506776190143 0.270493348097 1.1621082144
10.65 0.0545733385601 0.506832778552 0.261814123304 1.17361646413
10.7 0.0675077494466 0.506959512534 0.255562312157 1.17472082043
10.75 0.0799868056008 0.507155493543 0.243599934009 1.16908946237
10.8 0.091948868382 0.507458894109 0.23488257724 1.1768005454
10.85 0.103395398565 0.507903026673 0.222978630066 1.1807185128
10.9 0.114265834832 0.508474977259 0.21183882063 1.18289147696
10.95 0.124531601099 0.509153596532 0.198791830032 1.18498630456
11.0 0.134163706461 0.509978024272 0.186492384459 1.19213117874
11.05 0.143152090952 0.510994951914 0.173042995193 1.19459650106
11.1 0.151452291785 0.512253685003 0.15896503812 1.19106024189
11.15 0.158996745084 0.513702250168 0.142813093855 1.19273905999
11.2 0.16577393861 0.515276377483 0.128274647181 1.19375505869
11.25 0.171884751388 0.516981973641 0.116157863933 1.19079954856
11.3 0.177313706733 0.518742317319 0.10100034988 1.19435222135
11.35 0.182005446448 0.52057544705 0.0866692387119 1.19668495018
11.4 0.185977577003 0.522560491756 0.0722159834571 1.19573507467
11.45 0.189239431427 0.524755805553 0.0582581935195 1.19654588188
11.5 0.191740433826 0.527072002947 0.0417819024283 1.19421253831
11.55 0.19333369463 0.529512358667 0.0219485297597 1.19196601523
11.6 0.194007948288 0.532103056887 0.00502161653588 1.19223600175
11.65 0.193741134764 0.534705578582 -0.0156941574698 1.18687394083
11.7 0.192462745115 0.537257429208 -0.0354414284869 1.18279901788
11.75 0.190227971579 0.539641607928 -0.0539495129681 1.1818303857
