#:t M1X M2X q M2V M4X
0.05 0.99853139607 0.997070132471 -0.0587441571933 0.0117445295409 0.994169523548
0.1 0.995634581537 0.991339360672 -0.0571284241159 0.0191252799558 0.982956497147
0.15 0.992742015725 0.985712285855 -0.0585742083886 0.0272213619549 0.972320621978
0.2 0.989848426789 0.980212735634 -0.0571693490463 0.0336969542669 0.962433964002
0.25 0.987052384985 0.975063024567 -0.0546723230977 0.0397025058939 0.953825671564
0.3 0.984307642016 0.970195911899 -0.0551173956641 0.0455672143363 0.946442683617
0.35 0.981582184273 0.965567644097 -0.0539009140546 0.0501998593234 0.940259009344
0.4 0.97890505944 0.96124326286 -0.0531840792886 0.0536817316497 0.935417685847
0.45 0.976262433593 0.957191084731 -0.0525209545801 0.056733248523 0.93182618196
0.5 0.973662530001 0.953423956015 -0.0514751891101 0.0593928490585 0.929483240596
0.55 0.971171736414 0.950055654138 -0.0481565543696 0.0611747271156 0.928534094727
0.6 0.968728321081 0.946953618072 -0.0495800589501 0.0638208554058 0.92866024864
0.65 0.966281034687 0.944006455582 -0.0483113968163 0.0647017073004 0.929600490416
0.7 0.963949275865 0.941401017442 -0.0449589560573 0.0648302442877 0.931543280164
0.75 0.961760934639 0.939149633051 -0.0425746929594 0.0649506721041 0.934346770119
0.8 0.95963029249 0.937064765714 -0.0426509929972 0.0661817297953 0.937548090755
0.85 0.957541140793 0.935083392699 -0.0409150748877 0.0663112140249 0.940899158206
0.9 0.955537945987 0.933248543806 -0.0392127173657 0.0667151176656 0.944351528346
0.95 0.953561690825 0.931396832676 -0.0398374891327 0.0666033944187 0.947404222868
1.0 0.951585971039 0.929437478218 -0.0391913022962 0.067136472221 0.949731697263
1.05 0.94966639164 0.927467869681 -0.0375918736645 0.0683559725094 0.951515847716
1.1 0.947796367576 0.92547841191 -0.037209088868 0.0715265351646 0.952735268357
1.15 0.945942561236 0.923374123241 -0.0369431647443 0.0733891530498 0.953104327453
1.2 0.944115621276 0.92113452051 -0.0361344336699 0.0762589828064 0.952472739606
1.25 0.942389526302 0.918903645838 -0.0329093652714 0.0794514884093 0.951141647876
1.3 0.940763416312 0.916707430847 -0.0321350343239 0.0836907732868 0.949281380788
1.35 0.939223604545 0.914541910448 -0.029457436359 0.0857906902931 0.947030294936
1.4 0.9377964611 0.912433773503 -0.0276283014567 0.0914127642147 0.944411940517
1.45 0.936396504976 0.910236771677 -0.0283699435069 0.0976594285168 0.941172397977
1.5 0.934984806967 0.907938087336 -0.028097976848 0.1043543327 0.937496302378
1.55 0.933545327242 0.90554608554 -0.029481212132 0.109498974452 0.933522229359
1.6 0.932076765635 0.903068466667 -0.0292612521846 0.116064626187 0.92929500168
1.65 0.930689239329 0.900727249138 -0.0262398000432 0.122849350038 0.925342770287
1.7 0.929458202742 0.898672224964 -0.0230016634124 0.127884811748 0.922020341928
1.75 0.928372725461 0.896909836584 -0.0204174278536 0.132983721037 0.919402626095
1.8 0.927422112248 0.895450009239 -0.0176071006551 0.139752565667 0.917583507408
1.85 0.926609129379 0.894322649823 -0.0149122141289 0.146222652982 0.916683733268
1.9 0.925886157826 0.893445997355 -0.0140066479794 0.151137822459 0.916542089354
1.95 0.925177181775 0.892689874879 -0.0143523940336 0.155193045021 0.916972641412
2.0 0.924481449973 0.892078546024 -0.0134768780595 0.158833826667 0.918049545952
2.05 0.923830804054 0.891676321903 -0.0125489587031 0.162446111773 0.919875518709
2.1 0.92321140755 0.891458042822 -0.0122269014562 0.165373134935 0.922423418139
2.15 0.92261791628 0.891410849238 -0.0115127493337 0.1672644783 0.925641837925
2.2 0.922133914489 0.891672744507 -0.00784732233382 0.170377394863 0.929718056806
2.25 0.921795910286 0.892333089071 -0.00567284578021 0.171354932392 0.934868757231
2.3 0.921518141644 0.893217352733 -0.00543789989251 0.172898991676 0.940724026273
2.35 0.921293035474 0.894266610487 -0.00356634690753 0.174809102794 0.947047136604
2.4 0.921117591435 0.895491526711 -0.00345141466984 0.176321162189 0.953828447482
2.45 0.9209078928 0.896717915966 -0.00493653069897 0.178497462597 0.960736031535
2.5 0.920697655131 0.897949761682 -0.00347297607944 0.180124993952 0.967740807134
2.55 0.920572025013 0.899313216703 -0.00155222864434 0.181764651944 0.974977964671
2.6 0.920454755321 0.900686598392 -0.00313855901585 0.181140045462 0.982242531657
2.65 0.920186717584 0.901754603016 -0.00758295049144 0.182290754667 0.988835190995
2.7 0.919797468754 0.90254288143 -0.0079870027103 0.184133729125 0.994750501462
2.75 0.919406096435 0.90326255695 -0.00766789001638 0.186431971683 1.00038933195
2.8 0.918950088665 0.903771513508 -0.0105724207942 0.188665240061 1.00537374918
2.85 0.918368975408 0.903926091724 -0.0126721094902 0.190684832503 1.00929619636
2.9 0.917718780536 0.903798594566 -0.0133356854096 0.195434711283 1.01220627725
2.95 0.917027197735 0.903458368507 -0.0143276266112 0.200001504437 1.01432011238
3.0 0.916218624791 0.902797422759 -0.018015291158 0.204745421923 1.01554082733
3.05 0.915267634967 0.901775962854 -0.0200243017793 0.207291713595 1.0158053985
3.1 0.914247599272 0.900507989612 -0.0207771260388 0.209990146267 1.01524232831
3.15 0.913213962568 0.899118745856 -0.0205683421001 0.213507728354 1.01413520566
3.2 0.912201645785 0.897706808522 -0.0199243292325 0.218510687032 1.01271962596
3.25 0.911154458192 0.896165335604 -0.0219631744978 0.225037446294 1.01075786761
3.3 0.910032336326 0.894467347716 -0.0229217001279 0.231146314028 1.00842453356
3.35 0.908835664502 0.892663358784 -0.0249451728486 0.234385902419 1.00601796526
3.4 0.907600332049 0.890839530304 -0.0244681252458 0.237577342914 1.00373629828
3.45 0.906413271246 0.889171312494 -0.0230143069108 0.239814155076 1.00199567215
3.5 0.905191407635 0.887484450957 -0.0258602374964 0.243610782137 1.00032923508
3.55 0.903906248935 0.885737702819 -0.0255461105086 0.246527176391 0.998616500554
3.6 0.902564087763 0.883922322474 -0.0281403363883 0.250775250676 0.996824062292
3.65 0.901154730808 0.881995957751 -0.0282339418039 0.253848141404 0.994767945244
3.7 0.899759241231 0.880144532409 -0.0275856412687 0.257143137215 0.992906974239
3.75 0.898355101007 0.878366203499 -0.0285799677042 0.259022909079 0.991272031523
3.8 0.896920147507 0.87662742693 -0.0288181722939 0.261661772082 0.989701942481
3.85 0.895412622441 0.874827886703 -0.0314828303568 0.263996223129 0.987950091291
3.9 0.893784295664 0.87289755741 -0.0336502407285 0.264816172095 0.986002714043
3.95 0.892081037594 0.87091481078 -0.0344800820485 0.265224304081 0.9839707914
4.0 0.890310422704 0.868848221857 -0.0363445135567 0.267540423844 0.981626147442
4.05 0.888499092351 0.866762987105 -0.0361087005583 0.269693924657 0.97929450866
4.1 0.886687355621 0.864725418645 -0.0363607686613 0.269776896228 0.977185029182
4.15 0.884842732977 0.862664483292 -0.0374241370979 0.272830440343 0.975141898477
4.2 0.882959785188 0.86058781577 -0.0378937744411 0.27268259678 0.973323886252
4.25 0.881055052281 0.858497735441 -0.0382955418549 0.273071924301 0.971706334504
4.3 0.879109318136 0.856323265795 -0.0395338239166 0.274250231046 0.97003846319
4.35 0.877088999404 0.854002435519 -0.0412789253933 0.276747261017 0.968149904377
4.4 0.875002369416 0.851556272419 -0.0421862741328 0.279635710607 0.966119663392
4.45 0.872872730969 0.849035357988 -0.0429992637416 0.280765044845 0.964056372829
4.5 0.870724506272 0.846485460982 -0.0429297241136 0.281792363563 0.96193029672
4.55 0.86854960588 0.843855324199 -0.0440662915953 0.282156079365 0.959506560392
4.6 0.866354293212 0.841154510462 -0.0437462150902 0.284058462358 0.956789367607
4.65 0.86417186888 0.838429799393 -0.0435507582064 0.281691685494 0.953755007441
4.7 0.86196497711 0.835602102446 -0.0447249126038 0.282242143234 0.950158869928
4.75 0.859751863435 0.832702852737 -0.0437996344065 0.283206324441 0.946036093612
4.8 0.857521328367 0.829696449529 -0.0454217682921 0.286276540922 0.941251211287
4.85 0.855286459023 0.826665411312 -0.0439730054555 0.289813083814 0.936184435088
4.9 0.853082076127 0.823684166436 -0.0442023103855 0.295480216614 0.931094678227
4.95 0.85090459205 0.820686279095 -0.0428970527249 0.298188367457 0.925742568664
5.0 0.848751610682 0.817666455595 -0.0432222019639 0.302864188978 0.920202001502
5.05 0.846618165419 0.814652551608 -0.0421156085888 0.307574250009 0.914655779894
5.1 0.844510905669 0.811691056623 -0.0421747813847 0.309795383936 0.909304602015
5.15 0.842474491063 0.808847632039 -0.0392818028595 0.31572420204 0.904340523362
5.2 0.840527763803 0.806182310661 -0.0385872875461 0.320776489384 0.900027763696
5.25 0.838651325008 0.803723961159 -0.0364702642431 0.32349160666 0.89664259132
5.3 0.836867312657 0.801517732838 -0.0348902297871 0.325228359552 0.894257494865
5.35 0.835175529707 0.799561708102 -0.0327810882413 0.327242960843 0.892762858669
5.4 0.833553563191 0.797772538477 -0.0320975724027 0.327377732075 0.891833882534
5.45 0.831963821342 0.796038770391 -0.0314921015491 0.328243349689 0.891085470589
5.5 0.830384871567 0.79432935947 -0.0316658894614 0.330125018454 0.890458183567
5.55 0.828789760338 0.792620151448 -0.0321385596704 0.333025137511 0.889920451661
5.6 0.827147789914 0.790867508654 -0.0335402572844 0.336123549984 0.889374184455
5.65 0.82550610499 0.789142892659 -0.0321271397012 0.337515395032 0.88887596942
5.7 0.823947232934 0.787542643586 -0.0302277425487 0.337931106462 0.888508802687
5.75 0.822465793226 0.786027232108 -0.0290298457645 0.33669073194 0.888136745316
5.8 0.821019104605 0.784585137757 -0.028837699063 0.340225902227 0.887811439107
5.85 0.819565590402 0.783167612596 -0.0293028690727 0.345336018838 0.887504197224
5.9 0.818170601648 0.781897847846 -0.0264966810538 0.347710377365 0.887457434548
5.95 0.816827987532 0.780807590431 -0.0272078835901 0.349062965773 0.887776306238
6.0 0.815415289231 0.779655119367 -0.02930004847 0.350677255862 0.887884821119
6.05 0.813960874149 0.778445842856 -0.0288765547957 0.350639884844 0.887691345816
6.1 0.812553262888 0.777347627731 -0.0274278956463 0.353437031688 0.887564544334
6.15 0.811221607782 0.776418086036 -0.0258383086068 0.355155275911 0.887589564909
6.2 0.809939959817 0.775582835664 -0.0254276099964 0.354701651853 0.887576096884
6.25 0.80867150668 0.774780713775 -0.0253105154843 0.357086516047 0.887442648968
6.3 0.807363685938 0.773899996439 -0.0270023141958 0.359611703487 0.887051636294
6.35 0.806057833157 0.773020896716 -0.0252317970167 0.359990779886 0.886689765448
6.4 0.804771062641 0.772179425828 -0.026239023628 0.36281657224 0.88652471814
6.45 0.803501567585 0.77134528272 -0.0245407786403 0.363764701175 0.886518026538
6.5 0.802260470737 0.77052829166 -0.0251030952845 0.365840876815 0.886732712869
6.55 0.801036474533 0.76970526904 -0.0238567528736 0.368535137481 0.887111360679
6.6 0.799849273823 0.768924808254 -0.0236312755281 0.368610930478 0.887597035749
6.65 0.798652478028 0.768101832025 -0.0242405562627 0.372025413623 0.888060479887
6.7 0.797459546627 0.767211452831 -0.0234766997728 0.371366055976 0.888466488398
6.75 0.796268262418 0.76626190085 -0.0241746685936 0.37424373463 0.888821621895
6.8 0.795045798217 0.765211957268 -0.024723899431 0.376933988222 0.888900259363
6.85 0.793829740945 0.764128235109 -0.0239183914375 0.378232339322 0.888743063603
6.9 0.792635082969 0.763016403883 -0.0238679276066 0.380220939902 0.888412051857
6.95 0.79143420064 0.761795940972 -0.024167365558 0.384567412111 0.887542774987
7.0 0.790252395369 0.760552984405 -0.0231048452777 0.383875952388 0.886214330888
7.05 0.789167036309 0.75941300197 -0.0203095171359 0.386445774795 0.88486432696
7.1 0.788162348199 0.75833919271 -0.0198780072642 0.390115063118 0.883512262962
7.15 0.787159805104 0.757191510243 -0.0202237165414 0.39238442595 0.881689600068
7.2 0.786175384848 0.755982707654 -0.0191530936871 0.395108018496 0.879338279074
7.25 0.785209653861 0.754764220666 -0.0194761457904 0.400168950731 0.876782288405
7.3 0.784215895382 0.753556297257 -0.0202741933738 0.403835500968 0.874358471514
7.35 0.783209786716 0.752357668747 -0.0199701532623 0.406414738705 0.872018526879
7.4 0.782258203096 0.751254078459 -0.0180931915266 0.41073223049 0.869934910281
7.45 0.78136752752 0.750322178933 -0.0175338315283 0.413167254792 0.868344165681
7.5 0.78048734858 0.749504081684 -0.0176733260683 0.417092402728 0.867105563606
7.55 0.779638687298 0.74882827116 -0.0162731252165 0.418372843642 0.86643582851
7.6 0.778799840645 0.748189913537 -0.0172807408851 0.419637769741 0.86604764293
7.65 0.777902205756 0.747484285185 -0.018624654689 0.422765677124 0.865751155541
7.7 0.77690757235 0.746721855596 -0.0211606815666 0.428186270666 0.865635404757
7.75 0.775818042832 0.745885596876 -0.0224204991376 0.429966785157 0.865511923687
7.8 0.774724288146 0.745136243525 -0.0213296882996 0.430431383794 0.865788684057
7.85 0.773664313322 0.744534962947 -0.0210693046482 0.430946305663 0.866438998479
7.9 0.77260773914 0.743995081206 -0.0211936626628 0.431449666202 0.867074499398
7.95 0.771517200167 0.74346600392 -0.0224278962339 0.434496097086 0.867626839334
8.0 0.770404577125 0.742916786549 -0.0220770254459 0.435387227425 0.868004538531
8.05 0.769265965715 0.742293446137 -0.0234674309603 0.434980972369 0.868028484156
8.1 0.768061356922 0.741520098965 -0.0247169207501 0.436962128808 0.867544500907
8.15 0.766831575394 0.740697128078 -0.0244743403828 0.437164629468 0.866904749888
8.2 0.765603507849 0.739900222985 -0.0246483614163 0.436853920134 0.866359793604
8.25 0.764362692017 0.739068437592 -0.0249842718785 0.437660022251 0.865740993035
8.3 0.763033825415 0.738080176862 -0.0281703922095 0.435672655248 0.86478857171
8.35 0.761617734145 0.736953691064 -0.0284732585691 0.436782700931 0.863573523531
8.4 0.760235747583 0.735882504205 -0.0268062039262 0.434765793483 0.862350863187
8.45 0.758864819608 0.734788118921 -0.0280309150785 0.434929366834 0.860880464074
8.5 0.757486286375 0.733606468348 -0.027110414237 0.43510432991 0.859105136032
8.55 0.756129328505 0.732415706616 -0.0271679005342 0.435606707242 0.85730989096
8.6 0.754692797156 0.731070971554 -0.0302933534279 0.438447746758 0.85537609842
8.65 0.753197655829 0.729591489205 -0.029512299648 0.439295848293 0.853320419238
8.7 0.751707224511 0.728089824656 -0.0301049530727 0.443266239333 0.851318663003
8.75 0.750186071914 0.726543464192 -0.0307411508433 0.445632710625 0.849415976207
8.8 0.748715256877 0.725092294586 -0.0280914506051 0.44992985669 0.847762715969
8.85 0.747313919471 0.723690279761 -0.0279620456567 0.455354653806 0.846109602112
8.9 0.745879398287 0.72217519563 -0.0294188016824 0.45733093748 0.844285086909
8.95 0.744435499951 0.720702281288 -0.0283371317757 0.460775071614 0.84277403712
9.0 0.743014599836 0.719309436873 -0.028498872834 0.463384318771 0.841604377966
9.05 0.7415736728 0.717872047432 -0.0291382085761 0.463639688888 0.840278621346
9.1 0.740184844584 0.716477311046 -0.0264149200772 0.461960910736 0.838830370021
9.15 0.738915077474 0.715247033334 -0.0243757643155 0.464210859969 0.837580595753
9.2 0.737759839007 0.714199902609 -0.0218337743578 0.469367573228 0.836536844576
9.25 0.736658980301 0.713214122447 -0.0222005738883 0.471328160225 0.835370593636
9.3 0.735503201857 0.712146910844 -0.0240305638757 0.471686925463 0.833785088604
9.35 0.734326794464 0.711064790358 -0.0230257318444 0.472964355641 0.832124281941
9.4 0.733222092985 0.710089575859 -0.0211623273132 0.473744986064 0.830676861023
9.45 0.732115983974 0.709120941132 -0.0230820331504 0.473589584463 0.82913814274
9.5 0.730954194206 0.708094572499 -0.0233895575569 0.47570874421 0.827529299584
9.55 0.729811214873 0.707119334813 -0.0223296157686 0.477824231273 0.826052777798
9.6 0.7287417919 0.706277132906 -0.0204473031608 0.477214626625 0.824866060518
9.65 0.727752434684 0.705568300527 -0.0191269854698 0.478739315849 0.823958058084
