#:t M1X M2X q M2V M4X
0.05 0.997492281512 0.995000911072 -0.100308739517 0.0261568766939 0.99006685129
0.1 0.992406329283 0.984968388591 -0.103129349662 0.0413046077667 0.970549273356
0.15 0.98731447487 0.975125539638 -0.100544826847 0.0555717683188 0.952179911797
0.2 0.982372218254 0.965846267757 -0.0971454377857 0.0682879718293 0.935916574684
0.25 0.977516291197 0.957065800764 -0.0970916445084 0.0821746790522 0.921826112961
0.3 0.97270816346 0.94876103437 -0.0952334649681 0.0934753154849 0.91001917698
0.35 0.968018269265 0.941090296297 -0.0923623028249 0.101202999771 0.90083264442
0.4 0.963433155559 0.934037048789 -0.0910422454206 0.108911991849 0.894221862704
0.45 0.958948284705 0.927591108857 -0.0883525887257 0.113717430125 0.890117623502
0.5 0.954601985027 0.921804264428 -0.0854993984016 0.119330259388 0.888492098194
0.55 0.950430350108 0.916728762804 -0.0813659983724 0.123922452982 0.88932780701
0.6 0.9464314189 0.912333142505 -0.0785912499154 0.126512268572 0.892416551447
0.65 0.942551430415 0.908460579506 -0.0766082894938 0.12804687839 0.897251038738
0.7 0.938786437688 0.905053699177 -0.073991419594 0.129308600785 0.903528978883
0.75 0.935220665905 0.902189281239 -0.068639451709 0.12677831713 0.911048894375
0.8 0.931856811979 0.899785594467 -0.0659147053683 0.126784120877 0.919309777486
0.85 0.928585556917 0.897613780756 -0.0649354970907 0.126817671188 0.927781798188
0.9 0.925385048346 0.895549598538 -0.0630848457531 0.125472295956 0.935964486503
0.95 0.922300047788 0.893565352002 -0.0603151765449 0.125290752198 0.943461861659
1.0 0.91925232278 0.891492797657 -0.0615938238062 0.128337539167 0.949889463237
1.05 0.916190449994 0.889191682543 -0.0608810876325 0.134013719312 0.954845939365
1.1 0.913220063387 0.886803580417 -0.0579343766461 0.137914526495 0.958421768668
1.15 0.910336060143 0.884328620895 -0.057425753099 0.142770933977 0.96064503785
1.2 0.907527173304 0.881735048267 -0.0549297204683 0.147271598522 0.961567408536
1.25 0.904765169471 0.878884052909 -0.055550432834 0.153568782724 0.960684985644
1.3 0.902004247073 0.875687736175 -0.0548864630934 0.161178526193 0.957878285477
1.35 0.899291414059 0.872347366469 -0.053626857486 0.172897825355 0.954033108317
1.4 0.896690787751 0.868971698394 -0.0503981948196 0.183362566908 0.949341372881
1.45 0.894206948123 0.865571435969 -0.0489553903105 0.193328545935 0.943975831211
1.5 0.891745207729 0.862097665288 -0.0495142254565 0.203686305893 0.938272217088
1.55 0.889299830084 0.85854391255 -0.0483008803176 0.213179044509 0.932305273508
1.6 0.8869738032 0.855122347683 -0.044740195035 0.227317604519 0.926663332325
1.65 0.884771128039 0.851949263788 -0.0433668114245 0.238210922903 0.921879755625
1.7 0.882661802881 0.848985651174 -0.0410061949069 0.248120114485 0.917977054895
1.75 0.880653880081 0.846250317388 -0.0393107170864 0.255857502589 0.915000141144
1.8 0.878743176966 0.843752289524 -0.0371174075238 0.262475814085 0.912946120175
1.85 0.876851991187 0.84138641704 -0.0385300236132 0.270622064838 0.911642810284
1.9 0.874946042019 0.839200006395 -0.0377079431004 0.281213093627 0.911303030702
1.95 0.873100870045 0.837401142632 -0.0360989358905 0.291035137596 0.91235842158
2.0 0.871298572645 0.835910235219 -0.035992960093 0.296967178311 0.914381819312
2.05 0.869585283994 0.834799314139 -0.032538585966 0.300266281535 0.917361976014
2.1 0.867906249052 0.833994056345 -0.0346228117083 0.308644186861 0.921232839866
2.15 0.866212011444 0.833377392096 -0.0331466925812 0.311988908736 0.925690405028
2.2 0.864555308453 0.833019887029 -0.0331214270862 0.316681320701 0.930861600486
2.25 0.862937290978 0.832945984731 -0.0315992719153 0.319043069813 0.936918999992
2.3 0.861397937531 0.833178298445 -0.0299748659724 0.322974961316 0.943762788628
2.35 0.859922884194 0.833651696978 -0.0290272675007 0.32775358218 0.951059264657
2.4 0.858446242415 0.834239547425 -0.0300384036478 0.328099598511 0.958498000913
2.45 0.856948943837 0.83486171266 -0.0298535394823 0.332944841178 0.965928824099
2.5 0.855414075989 0.835464672732 -0.0315411744133 0.337333589529 0.973299904055
2.55 0.853884382576 0.836072963384 -0.0296465621156 0.341804243014 0.980585818545
2.6 0.852357128023 0.836674479462 -0.0314436200021 0.345004553323 0.987752852503
2.65 0.850664606353 0.837004955577 -0.0362572468132 0.350695705559 0.994351413041
2.7 0.848891591846 0.837195329219 -0.0346633334408 0.354759042717 1.00070810407
2.75 0.847120826141 0.837329561242 -0.0361672947742 0.35857327135 1.00688913409
2.8 0.84533679234 0.837343243791 -0.0351940572883 0.360342415818 1.01274467077
2.85 0.843491710418 0.83717595471 -0.0386092195771 0.36312256149 1.01821938056
2.9 0.84145479454 0.836577550227 -0.0428674155477 0.364709341454 1.02269811483
2.95 0.839232736814 0.835466234518 -0.0460148934678 0.368239929638 1.02588088924
3.0 0.836895227285 0.833987135705 -0.0474854876878 0.370759791352 1.0280621694
3.05 0.834428908382 0.832118009077 -0.0511672684492 0.372716264674 1.02911036814
3.1 0.831833771265 0.829746050652 -0.0526382162139 0.376302624541 1.02852299046
3.15 0.829148810604 0.826801947299 -0.0547602102359 0.381463489743 1.02562841784
3.2 0.826383981696 0.823328494102 -0.0558329460883 0.386470025899 1.02072386685
3.25 0.823506415295 0.819409045107 -0.0592697099615 0.398552504384 1.01418850208
3.3 0.820453325729 0.815042877518 -0.062853872664 0.408982277013 1.00602607031
3.35 0.81724531045 0.810336947623 -0.0654667384873 0.42104666401 0.996795405256
3.4 0.81391723609 0.805361918224 -0.0676562359309 0.433405116805 0.986804364127
3.45 0.810471458033 0.800257708519 -0.0701748863325 0.44750233281 0.976580745504
3.5 0.806968423991 0.795275818311 -0.0699464753652 0.458634563943 0.966998864769
3.55 0.803397632243 0.790483233986 -0.0728851945635 0.469785598235 0.958592427101
3.6 0.799683666525 0.785715555238 -0.0756734341444 0.476313063927 0.951063934849
3.65 0.795903514077 0.78111583823 -0.0755326637622 0.484562908945 0.944513705822
3.7 0.792045031198 0.776685608006 -0.0788066514243 0.492047093509 0.938986537789
3.75 0.788130176903 0.772408957707 -0.0777875203817 0.493064897348 0.934319938342
3.8 0.784107907892 0.768210510434 -0.0831032400288 0.499223287938 0.930284357625
3.85 0.779820165127 0.763817735383 -0.0884064706029 0.505804213255 0.926438424011
3.9 0.775325565948 0.759375650628 -0.091377496549 0.509211004464 0.922996882849
3.95 0.770721369404 0.75502981121 -0.0927903652146 0.515903325335 0.919761023292
4.0 0.766038180441 0.750762611171 -0.0945371932877 0.518723402791 0.916379299388
4.05 0.761296360715 0.746581861623 -0.0951355957578 0.520588869115 0.912825440689
4.1 0.756536233189 0.7425872665 -0.0952695052774 0.526397097639 0.909420045067
4.15 0.751811247018 0.73883524023 -0.0937299415756 0.527949841433 0.906291650074
4.2 0.747063110603 0.735262979532 -0.0961955150332 0.534011726206 0.903239746842
4.25 0.74226011384 0.731855972105 -0.0959243554578 0.536028439862 0.90029028449
4.3 0.737468857389 0.728592098097 -0.0957259025736 0.53445373363 0.897378261678
4.35 0.732659729536 0.725425453905 -0.0966392115541 0.537209194415 0.894441395775
4.4 0.727854240719 0.722386298025 -0.0955803411446 0.533051934823 0.891755929023
4.45 0.723094023596 0.71933901873 -0.0948283437686 0.531250850268 0.888899789644
4.5 0.718327552228 0.716212840932 -0.0958305109342 0.5354894582 0.885560104679
4.55 0.713505144603 0.712990407747 -0.0970657940866 0.535742577191 0.881848219916
4.6 0.708578468975 0.709470729823 -0.100001231039 0.537384474688 0.877305304239
4.65 0.703588620189 0.705637789066 -0.0995927204033 0.544537303899 0.872056613394
4.7 0.698538997473 0.701538628444 -0.102392188211 0.549242810679 0.866485358238
4.75 0.693334419103 0.697163662433 -0.105790946616 0.55654651547 0.860612545369
4.8 0.68801488659 0.692610578378 -0.106990353902 0.552825439145 0.854607058228
4.85 0.682600824488 0.687801140974 -0.109572130175 0.552371696813 0.848028964546
4.9 0.677068925562 0.682685987387 -0.111703826853 0.557693952061 0.840519598128
4.95 0.671496095527 0.677348483306 -0.111209374536 0.557040497135 0.832230299648
5.0 0.665968109049 0.67188219072 -0.109910084603 0.562619400001 0.823130162004
5.05 0.660518226244 0.666355483401 -0.108085227604 0.56682119672 0.813242407445
5.1 0.655111642022 0.660772097577 -0.108178141283 0.575315610653 0.802704742526
5.15 0.649757628614 0.655183101447 -0.105982395029 0.577286033313 0.791860005172
5.2 0.644442434685 0.649560112117 -0.106625362116 0.58348394975 0.780790412135
5.25 0.639079982241 0.643856595754 -0.10787273567 0.596676464673 0.769567647108
5.3 0.633721636556 0.638153973249 -0.106461091698 0.603347694853 0.758470426967
5.35 0.628461218395 0.632579869972 -0.10395563476 0.606125470167 0.747694071204
5.4 0.623337114995 0.627221278617 -0.101008501246 0.614861551026 0.737498160197
5.45 0.618255539983 0.621992800561 -0.102254499234 0.623590094422 0.727593945138
5.5 0.613158767034 0.616895447764 -0.10161641871 0.628028450559 0.717956613928
5.55 0.608027623505 0.61196303161 -0.103629322446 0.637996766371 0.708795947325
5.6 0.602834107498 0.607100791773 -0.10411131784 0.641520559655 0.699838293504
5.65 0.597709123502 0.602528582129 -0.10088804198 0.648557404739 0.691652188358
5.7 0.592627867195 0.59824507614 -0.10236221033 0.657305198268 0.684403431259
5.75 0.587548601753 0.594241159009 -0.100808407344 0.666550228968 0.678181745233
5.8 0.582563008792 0.590715713975 -0.0986153110727 0.670166557242 0.673424183597
5.85 0.577648137865 0.587586158622 -0.0979795260113 0.670332511121 0.669872440711
5.9 0.572843032423 0.584840676813 -0.0942246916858 0.667376816515 0.667467197739
5.95 0.568078884057 0.582407604187 -0.0963412429511 0.67192084781 0.666182186689
6.0 0.563301559682 0.580254308437 -0.094751732061 0.674438585365 0.666041908034
6.05 0.558512083095 0.578402912095 -0.0968273313922 0.677808892038 0.667205049503
6.1 0.553690385737 0.576846485294 -0.0960405629249 0.670105126916 0.669640954483
6.15 0.548800275002 0.575391405884 -0.0995638665055 0.669760278953 0.672398619472
6.2 0.543867478078 0.573963046801 -0.0977480104368 0.66867468581 0.674875470406
6.25 0.539028424499 0.5727046767 -0.0958141327224 0.669943279145 0.677138886771
6.3 0.534201535172 0.571461876746 -0.0972614403807 0.66836684906 0.678840814921
6.35 0.529347997459 0.570123877736 -0.0968800681157 0.667610078066 0.679650804622
6.4 0.524476757129 0.56863229511 -0.0979695450742 0.67152704154 0.679090722725
6.45 0.519609020141 0.566967308392 -0.0967399344813 0.672344929472 0.676764161595
6.5 0.514711772021 0.565116049803 -0.0991499903037 0.674204519476 0.67297277067
6.55 0.509770880656 0.563048073296 -0.0984856642951 0.67651355241 0.668090571989
6.6 0.504873817593 0.560799541047 -0.0973968582383 0.680838023869 0.662153808845
6.65 0.500029964147 0.558410851982 -0.0963572796057 0.688219272034 0.655373941473
6.7 0.495165504582 0.555882967269 -0.0982211029919 0.689712405156 0.648210203345
6.75 0.49028864105 0.553214133969 -0.0968534382693 0.691846184063 0.641101019785
6.8 0.485443885351 0.550468749961 -0.0969367896779 0.691483215413 0.634572561883
6.85 0.480629372732 0.547654543048 -0.0956437150932 0.697990113633 0.628639669676
6.9 0.475776176063 0.544625874239 -0.0984841516896 0.702064672192 0.622914060519
6.95 0.470852750285 0.541399437597 -0.0984528793941 0.706740771886 0.617499536281
7.0 0.465913155562 0.538102823345 -0.0991309095521 0.713643842114 0.612626852718
7.05 0.460919999673 0.534720634217 -0.100595326003 0.725391035934 0.608199454739
7.1 0.455948113257 0.531353643961 -0.0982801306375 0.733481138284 0.6041428054
7.15 0.451036621892 0.52804736526 -0.098179523975 0.739359189714 0.600405934971
7.2 0.446159182433 0.524934840275 -0.0969180543535 0.745432671941 0.59720313113
7.25 0.441429640802 0.522138176264 -0.0922636108919 0.749731614901 0.594417309766
7.3 0.436850551783 0.519506648964 -0.0908999498569 0.748781342658 0.591546837274
7.35 0.432425046963 0.517109821585 -0.0861202429538 0.756491262036 0.588521436456
7.4 0.428176059075 0.515170094902 -0.0838392725792 0.763933613547 0.585796104886
7.45 0.423922885988 0.513459759328 -0.0862876508971 0.769337114706 0.583047187301
7.5 0.419702074056 0.51191152397 -0.0825448263653 0.771832267606 0.580173046414
7.55 0.415611669047 0.510621229951 -0.0810713740195 0.776565161334 0.57753109132
7.6 0.411635436768 0.509542644811 -0.0779779171454 0.782453379916 0.575230837785
7.65 0.40777170219 0.508614964397 -0.0765714659447 0.788159078908 0.573392580744
7.7 0.403980663351 0.507873579852 -0.075070087645 0.79108472096 0.572264414105
7.75 0.40017542099 0.507266556837 -0.0771396067761 0.796342645278 0.571871646989
7.8 0.396322316962 0.506836551733 -0.0769845543578 0.799442323039 0.572326469949
7.85 0.392509255352 0.506670004362 -0.0755379100375 0.801555227124 0.573667419058
7.9 0.388759518614 0.506637142005 -0.0744515594923 0.801039883935 0.575514896319
7.95 0.385023684 0.506653188563 -0.074981825067 0.801397502269 0.577685637896
8.0 0.381219324275 0.506616202527 -0.0771925639027 0.803537625164 0.579773155062
8.05 0.377381990391 0.506664100193 -0.0763007914893 0.810349377605 0.581848142087
8.1 0.373656523278 0.506817891599 -0.0727178930319 0.808587216078 0.583965371824
8.15 0.37000946956 0.506925372787 -0.0731642556709 0.807553240141 0.585795525921
8.2 0.366319917773 0.506895478324 -0.0744178158065 0.805751900713 0.58729853545
8.25 0.36257490827 0.506588419575 -0.0753825643297 0.806293042794 0.588138766318
8.3 0.358818168008 0.506182287288 -0.0748870461587 0.807875398981 0.588753358867
8.35 0.355058684868 0.505670895255 -0.0754922794277 0.812923296771 0.589134136068
8.4 0.35128141673 0.504945978203 -0.0755984460827 0.812028178709 0.588852296166
8.45 0.347470553946 0.504070869171 -0.0768360652746 0.819638997356 0.588278527757
8.5 0.343618312901 0.50297045452 -0.077253576548 0.831366517762 0.587342469014
8.55 0.339678765395 0.501600449453 -0.0803283236789 0.834694087411 0.58576540292
8.6 0.335720278817 0.50017259287 -0.0780111394326 0.837617873974 0.583856839023
8.65 0.331803938056 0.498802008206 -0.0786424910301 0.838118453205 0.581625377536
8.7 0.327878823651 0.497433566526 -0.0783620851362 0.843544360345 0.579029580719
8.75 0.323982162623 0.496015712272 -0.0775043559805 0.847633825096 0.575947891046
8.8 0.320067889411 0.494565301314 -0.0790665724995 0.847676937969 0.57220429601
8.85 0.316089650228 0.493117171978 -0.0800629948324 0.854571216554 0.567892487591
8.9 0.312077698533 0.4917582361 -0.0804150729614 0.855028040531 0.563640526513
8.95 0.308070293284 0.490492324424 -0.079881137 0.860327966943 0.559532747461
9.0 0.304132734629 0.489207810385 -0.0776212091938 0.863804585994 0.555391782041
9.05 0.300203498724 0.48795212744 -0.0795482270145 0.870892765173 0.551632012639
9.1 0.296169897707 0.486717187705 -0.0817958136828 0.874045133398 0.548108230108
9.15 0.292102091599 0.485461039783 -0.080916430637 0.878521409517 0.544773398011
9.2 0.288111861983 0.484274696192 -0.0786927540118 0.87998424578 0.541934102186
9.25 0.284090033036 0.483167524128 -0.0821804038333 0.886427345583 0.539540684786
9.3 0.280048634043 0.482252995035 -0.0794755559167 0.885770348998 0.537764531908
9.35 0.276077607619 0.481519516555 -0.0793655010389 0.889919827176 0.536466461356
9.4 0.272112351337 0.480905322487 -0.0792447502457 0.899220963809 0.53550028557
9.45 0.268123617067 0.48035991878 -0.0803046205293 0.905171827194 0.534831437249
9.5 0.264181871097 0.479822479976 -0.0773652182942 0.909990072196 0.534364755518
9.55 0.260412941431 0.479516026087 -0.0733919683181 0.909961565417 0.534544402793
9.6 0.256675840127 0.479488644302 -0.0760920838532 0.912083989148 0.535534405485
9.65 0.252883712923 0.479667308265 -0.0755930043027 0.910398992774 0.53720962288
9.7 0.249118188844 0.479962112297 -0.0750279588793 0.912062559528 0.539179604901
9.75 0.245327815227 0.480194614328 -0.0765869858048 0.91845072013 0.541075061298
9.8 0.241557548673 0.480390633136 -0.0742236763405 0.916810496396 0.543003890806
9.85 0.237854681474 0.480716540847 -0.0738910116307 0.914195744948 0.545421094394
9.9 0.234137219468 0.48102399306 -0.0748074686002 0.915784586233 0.547845434786
9.95 0.230433247239 0.481272184496 -0.0733514205701 0.91661081295 0.549848011976
10.0 0.226709297857 0.481450205782 -0.0756065547047 0.923669746579 0.551405312302
10.05 0.222896979901 0.48143395528 -0.0768861635089 0.925440650816 0.552302505028
10.1 0.219013503639 0.481286022717 -0.0784528869937 0.93447537832 0.552715783096
10.15 0.215124496171 0.481075817132 -0.0771074117193 0.932459129392 0.55299659472
10.2 0.211281778145 0.480699756752 -0.0766013093132 0.936439793904 0.553151544004
10.25 0.207407973588 0.480190123339 -0.0783508729762 0.942425667207 0.553267557159
10.3 0.20352595952 0.479630306517 -0.0769296897537 0.943367356963 0.553466084926
10.35 0.199693847682 0.479039190665 -0.0763547837559 0.945681370868 0.553737316282
10.4 0.195765233619 0.478426414531 -0.0807897787664 0.946559364418 0.553922751724
10.45 0.191703111588 0.477746327905 -0.08169510247 0.953708582593 0.553805685251
10.5 0.187632041526 0.477097200012 -0.0811476999978 0.959824586861 0.553403079477
10.55 0.183616740042 0.476535689572 -0.0794643593674 0.963771492609 0.552918229367
10.6 0.1796085646 0.476042146984 -0.0808626583244 0.970654551864 0.552268094969
10.65 0.175549316138 0.475524757891 -0.0815072801712 0.977323157495 0.550870723644
10.7 0.171411383075 0.4749856943 -0.0840100423484 0.985440332243 0.548698969488
10.75 0.167210885124 0.474600862864 -0.0840098756685 0.987241259086 0.546268039057
10.8 0.162992044146 0.474510120346 -0.0847437634552 0.991150075714 0.544054727312
10.85 0.158685420692 0.474675048969 -0.0875211746979 0.997124474515 0.542165749254
10.9 0.154219601408 0.474867683356 -0.091111596686 0.999051582775 0.540226760436
10.95 0.149730587767 0.475040794191 -0.0884489489516 1.00301693011 0.538511426922
11.0 0.145267513684 0.475316444257 -0.0900740143758 1.00657881968 0.537968060337
11.05 0.140756309134 0.475763659591 -0.0903741676126 1.01060109214 0.539020276907
11.1 0.136292807414 0.476379578115 -0.0881659011733 1.00979786993 0.541602036033
11.15 0.131880611607 0.477139631236 -0.0883219310932 1.01554754222 0.545532522171
11.2 0.127511708819 0.478022823366 -0.0864341804498 1.01350747708 0.550522019395
11.25 0.123188810446 0.478987160118 -0.0864817544515 1.01876124905 0.55620542372
11.3 0.118859809492 0.480103098008 -0.0866782837321 1.01709323816 0.562192068142
11.35 0.114500090077 0.481285695671 -0.0877104928723 1.01195308513 0.567546554453
11.4 0.110086383107 0.482467135119 -0.0888377859225 1.01952731328 0.571967965529
11.45 0.10560787322 0.483781214998 -0.0903026095345 1.02154407118 0.5757276745
11.5 0.101164099864 0.485121831289 -0.0874483247138 1.01758467594 0.578526746634
11.55 0.096816382275 0.486285964825 -0.0864603788514 1.02050538857 0.580050647066
11.6 0.0925489064915 0.487358117718 -0.0842386524922 1.02551496411 0.580504134678
11.65 0.0883576172217 0.488397931735 -0.0834129182964 1.02820114964 0.580283814763
11.7 0.0841838737108 0.489266736872 -0.0835368221398 1.03130170943 0.579497689133
11.75 0.0800157402202 0.490011986195 -0.0831885174868 1.03090173564 0.578378928022
11.8 0.0758971743605 0.49067523789 -0.0815541168996 1.04381421523 0.577419198946
11.85 0.0717952873984 0.491135675046 -0.0825213615864 1.05016612998 0.576969502414
11.9 0.067676987114 0.491437932616 -0.0822106497862 1.04673218544 0.577086413541
11.95 0.0636275801295 0.491652158827 -0.0797656295967 1.05428162411 0.57791241541
12.0 0.0595766344179 0.491748768294 -0.0822721988645 1.06076511043 0.579103608171
12.05 0.0554880033097 0.491764741329 -0.0812730454658 1.06385531861 0.580196509403
12.1 0.051410248959 0.491707737394 -0.0818371285608 1.06954974007 0.581153873837
12.15 0.047297105727 0.491488567501 -0.0826886007211 1.0766297154 0.581620983862
12.2 0.0432562368326 0.491154256866 -0.078946155052 1.08550808846 0.581753775149
12.25 0.0393202625896 0.490809345185 -0.0784928146688 1.08837373378 0.581838005434
12.3 0.0353903176817 0.490501509243 -0.0787049816468 1.0903996485 0.58196007629
12.35 0.031394556683 0.49019526292 -0.081125458301 1.09216409337 0.582033788196
12.4 0.0273017465628 0.489927864694 -0.08258694651 1.0966880967 0.58192293248
12.45 0.023137737981 0.489798598389 -0.0839733967614 1.10055198056 0.581483344386
12.5 0.0189291455675 0.489775893034 -0.0843702997765 1.10400760467 0.580679657666
12.55 0.0146926880732 0.489815924095 -0.0850879999951 1.10732262676 0.579843379688
12.6 0.0104142667822 0.489988733759 -0.0860488516472 1.10879356453 0.579242933594
12.65 0.0060929143375 0.490233395866 -0.0868052461406 1.12233541493 0.578854758906
12.7 0.00179557442593 0.490581272122 -0.0850883503221 1.1314709916 0.578971578803
12.75 -0.00250412088745 0.491263150134 -0.0868994622129 1.13395154826 0.579890225023
12.8 -0.00674203364165 0.492263888937 -0.0826170479552 1.13297957108 0.581842678847
12.85 -0.0108708912472 0.493490171029 -0.0825372562662 1.13255066287 0.584967118473
12.9 -0.0149998584583 0.494953946486 -0.08262143218 1.13579960675 0.589058294359
12.95 -0.0191528621693 0.496589689472 -0.0834987162593 1.1345462253 0.593901625452
13.0 -0.0232943814032 0.498304009395 -0.0821620530976 1.13066054459 0.599264189282
13.05 -0.0273607404539 0.50017382388 -0.0804923089299 1.13481050191 0.605331770146
13.1 -0.031292965073 0.502135940505 -0.0767966758322 1.13391692043 0.611776111197
13.15 -0.0351404652274 0.504083048142 -0.0771033303439 1.13506195396 0.618284658697
13.2 -0.0389271422815 0.506024296865 -0.0743637518215 1.13734517708 0.624691979936
13.25 -0.0425977428631 0.507901128214 -0.0724602714431 1.13886749329 0.630630464316
13.3 -0.0462130530449 0.509759359253 -0.0721521358279 1.14098412907 0.636298025123
13.35 -0.0497403958234 0.511677599677 -0.0689415753128 1.14314840021 0.641576831143
13.4 -0.0531555512428 0.513576026359 -0.0676646414607 1.14752405036 0.645946675953
13.45 -0.0565246328824 0.515321803169 -0.0670986241257 1.14154308518 0.649318169965
13.5 -0.0598628796419 0.516787876051 -0.0664312462534 1.14470540986 0.651342844666
13.55 -0.0631714314192 0.518023266836 -0.065910824838 1.1462292264 0.652136949117
13.6 -0.0664250011622 0.519042431332 -0.0642319648818 1.14894593617 0.65196102302
13.65 -0.0695605271915 0.519946958992 -0.061189076292 1.15340148427 0.651324327388
13.7 -0.0725790217715 0.520793358585 -0.0595507069078 1.15887987241 0.650802103921
13.75 -0.0756033848695 0.521515084655 -0.0614238170105 1.15603946657 0.650287401796
13.8 -0.0786122511978 0.5220274286 -0.0589308361204 1.16106827032 0.649626289129
13.85 -0.0815344741302 0.522309721668 -0.0579580811771 1.16596729111 0.648712083411
13.9 -0.0844899894451 0.522455749731 -0.0602625314203 1.16835152123 0.64755702149
13.95 -0.0874156021621 0.522424301976 -0.0567619772593 1.17614192196 0.646275095582
14.0 -0.090203874211 0.52249067411 -0.0547689046957 1.18293339253 0.64561492415
14.05 -0.0928885666598 0.522795377155 -0.0526187932568 1.19458400027 0.645920836402
14.1 -0.095473069212 0.523266135983 -0.0507613088293 1.19466414665 0.647249704978
14.15 -0.097929451414 0.523891016368 -0.0474939792533 1.19828090182 0.649534195979
14.2 -0.100253826725 0.524631478079 -0.0454810332027 1.19927013858 0.652531902853
