#:t M1X M2X q M2V M4X
0.05 0.997265464939 0.994544729777 -0.109381402426 0.0220798372792 0.989144370749
0.1 0.991863448083 0.983855683805 -0.106699271829 0.0314461725075 0.968218300692
0.15 0.986512167549 0.973423776887 -0.107351949549 0.0413186240398 0.948400773007
0.2 0.981193091473 0.96325573232 -0.105411093492 0.049532765214 0.929848635517
0.25 0.975970349743 0.953510316332 -0.103498575671 0.0568974228401 0.912962986861
0.3 0.970854272078 0.94423245231 -0.10114453095 0.0637432362368 0.897888980917
0.35 0.9658966564 0.935539964238 -0.097160096169 0.0689848678932 0.884878427817
0.4 0.961146904984 0.927534995574 -0.0928299604694 0.0735325070588 0.874110346217
0.45 0.956648938006 0.920302316366 -0.0870887186528 0.0765675764884 0.865711376552
0.5 0.952407401556 0.91383133796 -0.0825727393479 0.0781955659335 0.859572751148
0.55 0.948329743167 0.907922319074 -0.0805335962116 0.0805544138981 0.855224445535
0.6 0.944406698531 0.902539147043 -0.0763881892194 0.0820020455392 0.852514094339
0.65 0.940719019431 0.897812665825 -0.0711189747974 0.0835849532772 0.851589725554
0.7 0.937322436953 0.893819309751 -0.0647443243148 0.0829070368669 0.852484466786
0.75 0.934200003377 0.890464583375 -0.0601530187059 0.0817796908754 0.8548063331
0.8 0.931238759838 0.887489001995 -0.0582967228681 0.0829657854275 0.857906805915
0.85 0.928421056259 0.884817916914 -0.0544114202753 0.0812921267432 0.86150702461
0.9 0.925730644236 0.882343167776 -0.0532050606627 0.0816166144835 0.865106979848
0.95 0.923150527729 0.880001238077 -0.0499995996088 0.0818642800827 0.868437815534
1.0 0.920787333901 0.877948644604 -0.0445281535113 0.0816256923267 0.871689583333
1.05 0.918639188104 0.876151029499 -0.0413976783657 0.0825947265814 0.874724750412
1.1 0.916660511183 0.874519271574 -0.037749398487 0.0842569743757 0.877356723614
1.15 0.914832190217 0.872970259009 -0.0353834401362 0.0875530811757 0.879323282925
1.2 0.913114889746 0.871410273676 -0.0333085787246 0.0917547636471 0.880444334084
1.25 0.911530114281 0.8699013986 -0.0300824398901 0.0959791818532 0.880984268208
1.3 0.910068822111 0.868441322248 -0.0283692468842 0.101804731822 0.880977446907
1.35 0.90871890379 0.866985811999 -0.0256274859675 0.107252280779 0.880311285842
1.4 0.907463501558 0.8655271641 -0.0245886032924 0.113242146248 0.879145237144
1.45 0.906238833207 0.863981904829 -0.0243981307465 0.117944177091 0.877510780402
1.5 0.905082262945 0.862420097445 -0.0218646797512 0.125947993095 0.87554747424
1.55 0.904099442523 0.861071381037 -0.017448137128 0.13247458052 0.87375058037
1.6 0.903352969751 0.860087695467 -0.0124107737539 0.138993949706 0.872535039812
1.65 0.902770468752 0.859359683391 -0.0108892662052 0.145421189126 0.87175191486
1.7 0.902272563814 0.858763277151 -0.00902693131753 0.152830330683 0.871263030966
1.75 0.901865497553 0.858363689529 -0.00725571909986 0.159112638029 0.871357466739
1.8 0.901532887517 0.858150094167 -0.00604868237336 0.167409424056 0.872086448138
1.85 0.901360095856 0.858271816114 -0.00086298403448 0.174608937162 0.873708628523
1.9 0.901416495908 0.858902779388 0.00311898609743 0.180826455264 0.876677974206
1.95 0.90161109558 0.859952605909 0.00466500077583 0.187657736806 0.881062949907
2.0 0.901902344887 0.861342356461 0.00698497151481 0.192977143469 0.88662723837
2.05 0.902408935858 0.863259968947 0.0132786673298 0.197080312408 0.893558310656
2.1 0.903137012071 0.86571461321 0.0158443811952 0.203413012817 0.901890169363
2.15 0.903965126783 0.868499958679 0.0172802072553 0.206926256795 0.911239008305
2.2 0.904872281661 0.87163126894 0.0190059878646 0.209282843878 0.921751134629
2.25 0.905844648607 0.87506416248 0.0198886899817 0.213562679452 0.933399719768
2.3 0.906860893477 0.878725833001 0.0207611048414 0.216081120036 0.945945036834
2.35 0.907959030666 0.88265929092 0.0231643826984 0.218260806822 0.959369761788
2.4 0.909125325165 0.886789878884 0.0234873972779 0.219944318769 0.973422699085
2.45 0.910275453763 0.890927080993 0.0225177466203 0.221060210767 0.98769798805
2.5 0.911416591279 0.895050652788 0.023127754031 0.220757179157 1.00210275936
2.55 0.912519800747 0.899111551811 0.0210006246906 0.219987576805 1.01646472227
2.6 0.913556070763 0.903041804863 0.0204501759514 0.221926933869 1.03052894277
2.65 0.914564437949 0.906864183241 0.0198845114802 0.222631959774 1.04416239032
2.7 0.915533445168 0.910507486873 0.0188757772977 0.225365572395 1.05703510507
2.75 0.916408783536 0.913841476681 0.0161377574069 0.226219333661 1.06877581501
2.8 0.917158362743 0.916765738479 0.0138454108919 0.229226386506 1.07906135366
2.85 0.917777685127 0.919239305458 0.0109274844492 0.230126560172 1.08769396653
2.9 0.918221452529 0.921155920838 0.00682321162402 0.234028210522 1.09437100551
2.95 0.91837151253 0.922306854976 -0.000820811568238 0.237488230009 1.09859498333
3.0 0.918235630848 0.922762745711 -0.00461445572825 0.243857537269 1.1006747638
3.05 0.917926933513 0.922742900542 -0.00773343765985 0.252021595051 1.10120335665
3.1 0.917421634944 0.922212816395 -0.0124785051181 0.257096745096 1.10019846865
3.15 0.916691243011 0.921156020928 -0.0167371722045 0.26595960815 1.09777246629
3.2 0.915685833922 0.919538733173 -0.0234791913458 0.274390927898 1.09402586297
3.25 0.914420873839 0.917452225418 -0.0271192119593 0.28119816396 1.08934574098
3.3 0.912968837621 0.915056768571 -0.0309622367852 0.286735976643 1.08425811425
3.35 0.911323844696 0.912362856813 -0.0348374801794 0.291547844806 1.07892049231
3.4 0.909518036163 0.909443143422 -0.0373948611593 0.300502767037 1.07349834813
3.45 0.907616199721 0.906434094469 -0.038678596535 0.306190274824 1.06827593791
3.5 0.905670248686 0.903445229108 -0.0391594448426 0.311297200032 1.06358308668
3.55 0.903655248725 0.900448472678 -0.04144055359 0.315502593656 1.05938126216
3.6 0.901494414947 0.89733108105 -0.0449927975559 0.317517389043 1.05548297181
3.65 0.89916431416 0.894080645503 -0.048211233899 0.322500368999 1.05192561211
3.7 0.896661825704 0.890721387295 -0.0518883043441 0.326148370714 1.04877583476
3.75 0.894006620692 0.887284427389 -0.0543198961248 0.329470863529 1.04608822561
3.8 0.89123913289 0.883800075261 -0.0563796159722 0.330175776974 1.04376207349
3.85 0.888348173874 0.880243910258 -0.0592587446772 0.328161286379 1.04161068028
3.9 0.885338398532 0.876627970071 -0.0611322690079 0.329059100282 1.03950973867
3.95 0.882195994036 0.87290840696 -0.0645639108145 0.328735563608 1.03713163289
4.0 0.878953647641 0.86911072349 -0.0651299449881 0.329132765431 1.03442014817
4.05 0.87558879578 0.865156674054 -0.0694641294513 0.330970613556 1.03111673748
4.1 0.872047447434 0.860924265122 -0.0721898044044 0.330212519324 1.02686432532
4.15 0.868436796464 0.856551030866 -0.0722362343653 0.329837957683 1.02184634071
4.2 0.864767044002 0.852026105957 -0.0745538641491 0.331319947833 1.01600336343
4.25 0.861013288692 0.847323147071 -0.0755963482157 0.333320342201 1.00943433867
4.3 0.857207567206 0.842516791097 -0.0766325112604 0.338049354942 1.00236584263
4.35 0.853339712559 0.837558557074 -0.0780816746165 0.338005389485 0.994846393344
4.4 0.849511387635 0.832600049209 -0.0750513223294 0.339249852925 0.987338676321
4.45 0.845760980574 0.827727747793 -0.0749649601199 0.342923098296 0.980054547303
4.5 0.841976127484 0.822728352621 -0.0764291634839 0.345218125508 0.97247824533
4.55 0.838126194016 0.817541037718 -0.0775681752321 0.349849657039 0.964441246502
4.6 0.834241207127 0.812251382796 -0.0778313003254 0.353933567987 0.956263444348
4.65 0.830302468739 0.806858726029 -0.079718235173 0.358330276913 0.947959473292
4.7 0.826294342799 0.801356158124 -0.0806068024419 0.359557003101 0.939534136442
4.75 0.822283247603 0.795846859645 -0.0798370053842 0.361649343013 0.931146827531
4.8 0.818314101323 0.790434477558 -0.0789288458287 0.365256766485 0.922940714671
4.85 0.814409026732 0.78517842774 -0.0772741378198 0.365503569675 0.914891387883
4.9 0.810554137675 0.779980776001 -0.0769214244579 0.367284802874 0.906516296788
4.95 0.806694320012 0.774778669957 -0.0774712820497 0.368174944829 0.89783128355
5.0 0.802829041703 0.769621218689 -0.077139850337 0.371638113655 0.889121135729
5.05 0.798978673881 0.7644788419 -0.0768748625118 0.370879849224 0.880244597835
5.1 0.795139952851 0.759317299451 -0.0766739787054 0.376264238532 0.871027106324
5.15 0.791313802194 0.754208095322 -0.0763720475624 0.377489860165 0.861662257793
5.2 0.787522296182 0.749193545459 -0.0752881929334 0.380089733801 0.852388669534
5.25 0.783839514526 0.744370211351 -0.0720230733103 0.382857807239 0.843514671674
5.3 0.780249345359 0.739696606163 -0.0715836933751 0.386620499034 0.834944549363
5.35 0.776703680646 0.73509753956 -0.0702428951288 0.39034776294 0.826529151349
5.4 0.773256832897 0.730704966071 -0.0676310148102 0.390226132764 0.818603357199
5.45 0.769892391429 0.726531113327 -0.0669466439426 0.393916760502 0.81124345838
5.5 0.766552352292 0.722548871836 -0.0666549215077 0.398054735257 0.804448966396
5.55 0.763252219503 0.718788186677 -0.0653503900663 0.39941847397 0.798294929734
5.6 0.760021122908 0.715252261806 -0.0638934737414 0.402306945357 0.792779010665
5.65 0.75687032428 0.71197599085 -0.0621384713605 0.403363417734 0.78794456797
5.7 0.753848076304 0.709051013332 -0.0587514476978 0.406276334772 0.78386679966
5.75 0.750949146123 0.706448891783 -0.0572057595254 0.411395632841 0.780551255053
5.8 0.74817174588 0.704149801612 -0.0538902501998 0.411812639305 0.778109847668
5.85 0.745565584852 0.702240206825 -0.0503561909438 0.40903277543 0.776770580346
5.9 0.743081167477 0.700595654432 -0.0490205040563 0.410613747413 0.776185613832
5.95 0.740672814415 0.699089893052 -0.0473136183979 0.40958424487 0.775937480311
6.0 0.73833761461 0.697689247484 -0.046094373824 0.409881691201 0.776013342486
6.05 0.736049192317 0.696398170131 -0.0454425178633 0.410629220961 0.776610398209
6.1 0.733825937659 0.695282658487 -0.0434876684623 0.408187267955 0.777905592686
6.15 0.731739075297 0.694331820127 -0.0399868260281 0.407711766405 0.779668852791
6.2 0.729818157467 0.69355370796 -0.0368498871674 0.404789930733 0.781771771784
6.25 0.727972860061 0.692767176667 -0.0369620090893 0.405286741014 0.783770095704
6.3 0.726149804602 0.691828841392 -0.0359602092791 0.404883755794 0.785223232305
6.35 0.724396716827 0.690800742251 -0.0341633017085 0.406700345717 0.785888872701
6.4 0.722650028912 0.689602142393 -0.0357042148905 0.408089110699 0.785524326894
6.45 0.720877300927 0.688198540002 -0.0352049044943 0.412605611198 0.78412053624
6.5 0.719189573895 0.686729819263 -0.0323041767916 0.414584868466 0.781918799914
6.55 0.717579560199 0.685217440602 -0.0320963710396 0.41779586359 0.779043845038
6.6 0.71602111912 0.683626966126 -0.0302412721371 0.420957384399 0.775444973167
6.65 0.714557726427 0.681976725289 -0.0282944355906 0.426745918973 0.771279659699
6.7 0.713153554356 0.680294291385 -0.0278724472478 0.431601366055 0.766877869963
6.75 0.711806043832 0.678596791856 -0.0260279736869 0.439746418823 0.762326386302
6.8 0.710521452699 0.676930703537 -0.0253556716503 0.446329534491 0.757805415064
6.85 0.709280134942 0.675370709455 -0.0242970386145 0.455240837307 0.753746208854
6.9 0.70812075842 0.674050649726 -0.0220780222678 0.461570007257 0.750634723053
6.95 0.707033303087 0.672971658076 -0.0214201910663 0.463466015985 0.748595439682
7.0 0.706035823453 0.67209291695 -0.0184789942812 0.467605206385 0.747435826289
7.05 0.70514182696 0.671433846908 -0.0172808654681 0.471468478378 0.747218897735
7.1 0.704325854697 0.67100382522 -0.0153580250493 0.473272464816 0.748059357003
7.15 0.703610451917 0.670874594904 -0.0132580861143 0.478562212163 0.750073620685
7.2 0.703018621656 0.671148658723 -0.0104151243298 0.480449710718 0.753624333476
7.25 0.702552163619 0.671806041063 -0.00824319714602 0.479128871261 0.758634335531
