#:t M1X M2X M1V M2V
0.05 4.43818488908e-05 6.90194256581e-06 0.00177527395563 0.0110431081053
0.1 0.000191167127819 6.88599904922e-05 0.00409613720149 0.0221299460055
0.15 0.000450033804082 0.000238980359003 0.00625852984902 0.0323180786931
0.2 0.000833534439586 0.000566053909529 0.00908149557117 0.0424468920393
0.25 0.00128088586776 0.00109916823294 0.00881256155576 0.0525035841591
0.3 0.0017628428193 0.00188639442363 0.010465716506 0.0620212114385
0.35 0.00229605922069 0.00296993100822 0.0108629395492 0.0710463905122
0.4 0.00289360392355 0.00438506985945 0.0130388485652 0.0796132206109
0.45 0.00358092835492 0.00616348142792 0.01445412869 0.0879049883536
0.5 0.00439535218333 0.00833459664251 0.0181228244462 0.0949188538198
0.55 0.00540478927124 0.0109157972064 0.0222546590704 0.101810880535
0.6 0.00659724545279 0.0139168442168 0.0254435881913 0.107315285293
0.65 0.0079041004111 0.0173546828595 0.0268306101413 0.113590215478
0.7 0.00934633900371 0.0212739095762 0.0308589335629 0.121251351584
0.75 0.0109206376414 0.025681876375 0.0321130119466 0.126499412799
0.8 0.0126020909711 0.0305596729974 0.0351451212406 0.131991548337
0.85 0.0144269685019 0.0358973087422 0.037849979992 0.134774535698
0.9 0.0163762882284 0.0416964685021 0.0401228090659 0.139292153019
0.95 0.0184792932842 0.0479652883772 0.0439973931645 0.143310369309
1.0 0.0207588966532 0.0546381075231 0.0471867415957 0.143700106473
1.05 0.0232374824585 0.0616640000854 0.051956690619 0.145282528962
1.1 0.0259406050839 0.0690111821725 0.0561682143966 0.145758263767
1.15 0.0287976769895 0.0766313225905 0.0581146618284 0.14596373684
1.2 0.0317136203377 0.0844711527521 0.0585230720995 0.143942557092
1.25 0.0347631572628 0.0925271072015 0.0634584049044 0.14619582388
1.3 0.0379719462507 0.100749525113 0.0648931546084 0.144545790282
1.35 0.0412602049975 0.109019848048 0.0666371952656 0.145349241922
1.4 0.0446430286384 0.117312529021 0.0686757503714 0.147166876063
1.45 0.0481131565054 0.125584928657 0.0701293643062 0.146831737224
1.5 0.0516625711648 0.133760383213 0.0718472220723 0.147484049238
1.55 0.0552796119803 0.141730976814 0.0728344105449 0.146817814041
1.6 0.0589263009754 0.14943220632 0.0730331492594 0.146864252287
1.65 0.0625873911181 0.156859939784 0.0734104564498 0.149008101653
1.7 0.0662411884299 0.163985528722 0.0727414360224 0.149167206877
1.75 0.0698271719717 0.170666630892 0.0706979056484 0.153073044566
1.8 0.073271497073 0.176781924971 0.0670750984026 0.152943367099
1.85 0.0765111789544 0.182288194976 0.0625121768556 0.156008222673
1.9 0.079544362366 0.187212117589 0.0588151596065 0.159024405959
1.95 0.0824667456111 0.191528924042 0.0580801702 0.164664531125
2.0 0.0853166331758 0.195214323035 0.0559153323855 0.168701836238
2.05 0.0879635252179 0.198283717095 0.0499603492998 0.175296732671
2.1 0.0903007211349 0.200662309824 0.0435274873804 0.180752326419
2.15 0.0923579552613 0.202427075495 0.0387618776757 0.187741759691
2.2 0.0941358962747 0.203602085438 0.0323557628606 0.197199553928
2.25 0.0955760625392 0.204214126721 0.0252508877212 0.2058362388
2.3 0.0967821403897 0.204332616745 0.0229922262989 0.21423720117
2.35 0.0977680455407 0.203955823146 0.0164439797373 0.222271606782
2.4 0.0983272430622 0.203146205136 0.00592392112663 0.229109692517
2.45 0.0984584827912 0.201991288522 -0.000674331966596 0.23928829025
2.5 0.0981574700993 0.20055749043 -0.0113661757099 0.251295550527
2.55 0.0973915537977 0.198838406685 -0.0192704763564 0.259433445938
2.6 0.0962575423866 0.196949871536 -0.0260899800849 0.268492874408
2.65 0.0947022350017 0.194966326145 -0.0361223153112 0.275609130117
2.7 0.0926158854856 0.192888188593 -0.0473316653356 0.285064566318
2.75 0.0901069347007 0.190838034352 -0.0530263660614 0.294122148887
2.8 0.0872847580512 0.188875256004 -0.059860699915 0.304291493134
2.85 0.08408052806 0.186965692142 -0.0683084997357 0.316528238652
2.9 0.0805417357005 0.185220227971 -0.073243194644 0.3267262146
2.95 0.0766424949674 0.183750327164 -0.0827264346783 0.338761076936
3.0 0.0722578082001 0.182615888256 -0.0926610360143 0.349265396997
3.05 0.0674271047461 0.181871567396 -0.100567102146 0.357052472814
