#:t M1X M2X q M2V M4X
0.05 0.997454484114 0.994923039163 -0.101820635422 0.0225134942119 0.989902063959
0.1 0.992375703655 0.984883778786 -0.101330582964 0.0335831481637 0.970288490019
0.15 0.987362175673 0.975139274975 -0.0992105363085 0.0444385243061 0.95189156164
0.2 0.982431773278 0.965773811717 -0.0980055594944 0.0541544912979 0.935040479466
0.25 0.977548346931 0.956761089332 -0.097331494372 0.064820682445 0.91982403273
0.3 0.972739069922 0.948197616791 -0.0950395859838 0.0737990012455 0.90655638298
0.35 0.968083526443 0.940259832262 -0.0911821531825 0.0803751349004 0.895616317947
0.4 0.963543167822 0.932886411252 -0.0904321916586 0.0865407197169 0.886900179391
0.45 0.959192712508 0.926217505013 -0.083586020916 0.0904718807428 0.880626555176
0.5 0.955122325014 0.920407005523 -0.0792294788277 0.0927297399309 0.87699068006
0.55 0.951282666845 0.915327026478 -0.0743568479459 0.093398140304 0.875593378922
0.6 0.9476192265 0.910825520948 -0.0721807658586 0.0939084773514 0.875945988495
0.65 0.944070513664 0.906740295808 -0.0697677475797 0.0935111037437 0.877560793599
0.7 0.940662780904 0.903078425758 -0.0665415628082 0.0936323200634 0.880270741249
0.75 0.937457120873 0.899917197557 -0.0616848384307 0.0935581151401 0.884065937821
0.8 0.934458218044 0.897222634186 -0.0582712747359 0.0949301209386 0.888742519173
0.85 0.931646416785 0.894896154376 -0.0542007756185 0.09532861332 0.893907764152
0.9 0.928946256994 0.892734755142 -0.0538056160265 0.0950061981681 0.898984298807
0.95 0.926357563087 0.890696308193 -0.0497421402621 0.0962925317698 0.903763640379
1.0 0.923908859782 0.88878344325 -0.0482059919141 0.0964898162988 0.90808006158
1.05 0.921531683956 0.88679990985 -0.0468810411541 0.10095129737 0.911358074959
1.1 0.91918609885 0.884672854268 -0.0469423630901 0.103630217905 0.913462436182
1.15 0.916922756987 0.882500509357 -0.0435913114189 0.105465517934 0.914655720198
1.2 0.914812048102 0.880374461874 -0.0408370439635 0.110570057445 0.915112755074
1.25 0.912808580754 0.878235049167 -0.0393016499545 0.115448361646 0.914858650366
1.3 0.910924638197 0.876114165863 -0.0360560523416 0.122739535089 0.914004943555
1.35 0.909193070419 0.874073263834 -0.0332066587941 0.129009713605 0.912733896182
1.4 0.9074983355 0.871941792488 -0.0345827379637 0.137579081279 0.91083888151
1.45 0.905822542223 0.869699774964 -0.0324489930968 0.146878575147 0.908334116558
1.5 0.904233697953 0.867476885811 -0.0311047777154 0.155732788448 0.905596514504
1.55 0.902695780961 0.865279368968 -0.0304119019707 0.164191136923 0.902822695755
1.6 0.901255674431 0.863254507898 -0.0271923591959 0.17199036235 0.900424658325
1.65 0.899952421818 0.861520513981 -0.0249377453303 0.179590116902 0.898709342192
1.7 0.898770703271 0.860103072474 -0.0223309965796 0.18748126625 0.897893398015
1.75 0.897747556902 0.859095673427 -0.0185948581429 0.195145586443 0.898232338487
1.8 0.896814471714 0.858370028312 -0.0187285494154 0.201484276225 0.899421108286
1.85 0.895913473041 0.857824844056 -0.0173113974966 0.207528061936 0.901347213157
