#:t M1X M2X q M2V M4X
0.05 0.997588070046 0.995190382587 -0.0964771981598 0.0227879922234 0.99043743883
0.1 0.992839673582 0.985814688372 -0.0934586604125 0.035976635777 0.972162115033
0.15 0.988191994732 0.976813693147 -0.0924484935644 0.047348445529 0.955299211137
0.2 0.983572580657 0.968096750175 -0.0923280694278 0.0595589256282 0.939851170463
0.25 0.978994696522 0.95973652586 -0.0907872959719 0.0690219886559 0.926105199008
0.3 0.974559466801 0.951969853058 -0.0866218928813 0.078587617441 0.91463136845
0.35 0.970323188733 0.944935442765 -0.0828292298556 0.0873210496194 0.90577115094
0.4 0.966278015031 0.938633005643 -0.0789777182022 0.0947743527128 0.899549351971
0.45 0.962397808692 0.933017114329 -0.0762305353707 0.100353038234 0.895875307958
0.5 0.958706425482 0.928104968747 -0.0714247930199 0.102565956911 0.894639638636
0.55 0.95527525138 0.924010126718 -0.0658221710478 0.106796460974 0.895950372031
0.6 0.952055528471 0.920623381299 -0.0629667453157 0.108855190935 0.899542035714
0.65 0.948968767041 0.917756006359 -0.0605037119189 0.110003239067 0.904894944345
0.7 0.946005572988 0.91533922938 -0.0580240502028 0.111188211647 0.911649762743
0.75 0.943186173868 0.91334253137 -0.0547519145865 0.111605155921 0.919463180803
0.8 0.940440055335 0.911552474044 -0.0550928267208 0.111060383547 0.927649799543
0.85 0.937737759456 0.909838726156 -0.0529990084472 0.111162763656 0.935688787132
0.9 0.935146032992 0.90832347602 -0.0506700501049 0.110867390095 0.943808063573
0.95 0.932665504576 0.906952291108 -0.0485510865224 0.111624919376 0.951683554492
1.0 0.930249978408 0.905562554552 -0.0480699602112 0.114589836742 0.958788525052
1.05 0.927939802368 0.904226976952 -0.0443370814082 0.118718172847 0.96527098734
1.1 0.925782570807 0.902983680636 -0.0419521810008 0.12331691674 0.970985826401
1.15 0.923723922679 0.901689532934 -0.0403937441397 0.126716011049 0.975507771243
1.2 0.921737599953 0.900262970943 -0.0390591648904 0.132447977355 0.978573801996
1.25 0.919710226746 0.898469577424 -0.0420357634035 0.13746804415 0.979737684849
1.3 0.917591242782 0.896220780478 -0.0427235951303 0.144291022368 0.978952005556
1.35 0.91545600772 0.893697803148 -0.0426858073846 0.15053014948 0.976789071796
1.4 0.913357680619 0.891010005624 -0.0412472766518 0.157654491129 0.973611059008
1.45 0.911283418185 0.888144060815 -0.0417232206853 0.168460706313 0.969525863804
1.5 0.909203599718 0.885126010776 -0.0414695179926 0.180157460204 0.964902751053
1.55 0.907167925594 0.882101585062 -0.0399574469919 0.189406416169 0.960214596115
1.6 0.90513036475 0.878994728612 -0.0415449867336 0.200470892804 0.955336013701
1.65 0.903144799123 0.875921418225 -0.0378776383463 0.212299554356 0.950572580743
