#:t M1X M2X M1V M2V
0.05 1.50886025949e-07 1.08687166264e-05 6.03544103795e-06 0.0173899466022
0.1 -3.73715503586e-06 0.000110164552354 -0.00016155708351 0.0358023026649
0.15 5.64609475688e-05 0.000389763100967 0.0025694811877 0.0539998131581
0.2 0.000181915696419 0.000935212959317 0.0024487087663 0.070372705047
0.25 0.00030223967333 0.00182874547126 0.00236425031015 0.0881495461403
0.3 0.000482708472499 0.00315405909299 0.00485450165661 0.104316016423
0.35 0.000713677994357 0.00497366964171 0.00438427921771 0.119374203983
0.4 0.00100795326674 0.00734854223629 0.00738673167759 0.133621769
0.45 0.0013827799851 0.0103419669046 0.00760633705696 0.148612866365
0.5 0.00182195712469 0.0140001139686 0.00996074852647 0.159379419749
0.55 0.00244541085557 0.0183644953267 0.0149774007089 0.171406110808
0.6 0.00328370417107 0.0234661322371 0.0185543319111 0.180912829717
0.65 0.00428617252594 0.0293340291983 0.0215444022837 0.192766899998
0.7 0.00542533866488 0.035976558806 0.0240222432739 0.202467184892
0.75 0.00667709457909 0.0433731497004 0.0260479932945 0.209857036786
0.8 0.00813846385561 0.0515408464459 0.0324067777661 0.219083144118
0.85 0.00989456908428 0.0604074752318 0.0378374313809 0.220483459181
0.9 0.0118279592323 0.069897841966 0.0394981745381 0.223775369594
0.95 0.0139178068439 0.0800594358392 0.0440957299285 0.229202747838
1.0 0.0160910296237 0.0908521466717 0.0428331812612 0.229573809033
1.05 0.018271407653 0.102138950795 0.0443819399142 0.231143135868
1.1 0.0205505087508 0.113841873018 0.0467821039942 0.232022259502
1.15 0.0230117892278 0.125929471943 0.0516691150895 0.232639293635
1.2 0.0256313270442 0.138301026252 0.0531123975634 0.231657370712
1.25 0.028419834365 0.150844918764 0.0584278952689 0.232377418949
1.3 0.0313592144602 0.163449178065 0.0591473085407 0.231214901035
1.35 0.0343722307767 0.175928818476 0.0613733441172 0.229927587914
1.4 0.0374798071669 0.188226886885 0.062929711493 0.230150164351
1.45 0.0406825915317 0.200252826368 0.0651816630971 0.229008621487
1.5 0.0439852543926 0.211847120498 0.0669248513401 0.227344659277
1.55 0.0473046406221 0.222895860115 0.0658505978406 0.225945461194
1.6 0.050608189657 0.233301084478 0.0662913635529 0.226636218244
1.65 0.0539485923775 0.242976063962 0.0673247452674 0.227261298604
1.7 0.057310845063 0.251889309678 0.0671653621519 0.231917888491
1.75 0.0606206012397 0.25996243128 0.0652248849187 0.23776421556
1.8 0.0638114527712 0.267096498799 0.0624091763409 0.244170702527
1.85 0.0668576252305 0.273265206706 0.0594377220298 0.251044671992
1.9 0.0697754849318 0.278506874124 0.0572766660232 0.262567873236
1.95 0.0725431563147 0.282797485042 0.0534301892947 0.27108985215
2.0 0.0751488692329 0.286059209871 0.0507983274334 0.284195497569
2.05 0.0776555925319 0.288342823712 0.0494706045235 0.296532353011
2.1 0.0799397341528 0.289710355477 0.0418950603143 0.31131055192
2.15 0.081881799495 0.290258418641 0.0357875533716 0.321932219512
2.2 0.0835092872367 0.290062386021 0.0293119562968 0.337175190337
2.25 0.0848031024011 0.289184692244 0.0224406502814 0.355637709926
2.3 0.0856970109231 0.287673119518 0.0133156905965 0.3746581561
2.35 0.086236838815 0.285680735036 0.00827742508218 0.388560094272
2.4 0.0865329130985 0.28335823975 0.00356554625625 0.407315969002
2.45 0.0865825695224 0.280728427287 -0.00157928930134 0.423251840499
2.5 0.0862612967509 0.27786160514 -0.0112716215577 0.443261677612
2.55 0.0854781322356 0.27495732138 -0.0200549590556 0.464474784756
2.6 0.0842732702278 0.272178182584 -0.0281395212535 0.484076740478
2.65 0.0827185771768 0.269631348868 -0.0340482007884 0.504436965454
2.7 0.0808250627235 0.267408384176 -0.0416923773439 0.519286823634
2.75 0.0785063967817 0.265571396739 -0.0510542603273 0.535162734404
2.8 0.0757133949221 0.264178731694 -0.0606658140564 0.547849454193
2.85 0.0725371543603 0.26329893215 -0.0663838084177 0.564704665827
2.9 0.0690025204629 0.262999769384 -0.0750015474782 0.581518811071
2.95 0.0649965021995 0.263353462376 -0.0852391830582 0.590288344926
3.0 0.0604887882844 0.264405412794 -0.0950693735428 0.606864447508
3.05 0.0554750155196 0.266182090223 -0.10548153705 0.613914298211
3.1 0.0500720789147 0.268707277352 -0.110635927147 0.624037342959
3.15 0.044356049517 0.271977519727 -0.118005248762 0.628937266417
3.2 0.0382722087582 0.275856280194 -0.125348381588 0.640169946736
3.25 0.0317596000958 0.28042307758 -0.13515596491 0.648205995227
3.3 0.0247736134846 0.285806921336 -0.144283499538 0.653633606146
3.35 0.0174828937921 0.291895426855 -0.147345288159 0.656056126544
3.4 0.00998606086387 0.298631594897 -0.152528028972 0.657533377028
3.45 0.00224262990904 0.306000722365 -0.157209209221 0.659748395622
3.5 -0.00567146526803 0.313837066987 -0.159354597862 0.653385420507
3.55 -0.0136707394692 0.322081779706 -0.160616370186 0.652252023789
3.6 -0.0217714947758 0.330687946 -0.163413842075 0.647546953403
3.65 -0.0299816199859 0.339438175827 -0.164991166331 0.645596895505
3.7 -0.0381736322866 0.34819363703 -0.162689325698 0.637984988554
3.75 -0.0463138826571 0.356752487325 -0.162920689122 0.634825519923
3.8 -0.0545324294139 0.364945230298 -0.16582118115 0.631805121006
3.85 -0.062722433256 0.372668054591 -0.161778972535 0.630097407157
3.9 -0.0706446391051 0.379866355771 -0.155109261428 0.631149385845
3.95 -0.078255341111 0.386555205084 -0.14931881881 0.636369500552
4.0 -0.085596504861 0.39277569891 -0.14432773119 0.641489691529
4.05 -0.0926163298344 0.398421786953 -0.136465267746 0.646313432217
4.1 -0.0993091335901 0.403381720046 -0.131246882481 0.65444425334
4.15 -0.1057214083 0.407688035002 -0.125244105929 0.666639168736
4.2 -0.111833364981 0.411401565764 -0.119234161301 0.672938169407
4.25 -0.117501007303 0.414464290293 -0.107471531592 0.685971670936
4.3 -0.122607360519 0.416770256195 -0.096782597031 0.688206396223
4.35 -0.127215208998 0.418351854784 -0.087531342121 0.699616829098
4.4 -0.131312141047 0.419410803097 -0.076345939838 0.716406018386
4.45 -0.134834969881 0.419985940147 -0.064567213543 0.723831852216
4.5 -0.137713026203 0.419854447452 -0.0505550393164 0.738547283503
4.55 -0.139964603933 0.419056212011 -0.039508069905 0.753444292726
4.6 -0.141638427627 0.417866124746 -0.0274448778367 0.762324716282
4.65 -0.142726412616 0.416393632537 -0.0160745217179 0.774667992486
4.7 -0.143197494124 0.414679427749 -0.00276873862543 0.782618750422
4.75 -0.14302910356 0.412724685465 0.00950436118603 0.796717999004
4.8 -0.142161357762 0.410560791411 0.0252054707376 0.808618718822
4.85 -0.140585403913 0.408197369959 0.03783268325 0.8237546696
4.9 -0.138339176919 0.405708643838 0.0520163964935 0.842673812591
4.95 -0.135338874228 0.403373488529 0.067995711148 0.859113424863
5.0 -0.131670793116 0.401386522863 0.0787275333207 0.871155819143
5.05 -0.127415059767 0.399822997011 0.0915018006308 0.889686345273
5.1 -0.122512019863 0.398783814543 0.104619795543 0.903713271904
5.15 -0.116878592949 0.398327480067 0.120717281001 0.917305381372
5.2 -0.110550573114 0.398554591724 0.132403512408 0.928833370895
5.25 -0.103645746806 0.399639315214 0.143789539932 0.936401572098
5.3 -0.096222000258 0.401602944638 0.15316032198 0.942364018185
5.35 -0.0883352260827 0.404329481679 0.162310645032 0.941453703561
5.4 -0.0799238950508 0.407660229572 0.174142596244 0.942058415594
5.45 -0.0709643969885 0.411552838735 0.18423732625 0.944022108384
5.5 -0.0615220430079 0.416048954977 0.193456832972 0.942618760155
5.55 -0.0516840160548 0.421046563596 0.20006424515 0.941548785407
5.6 -0.0415236002248 0.426340123512 0.20635238805 0.935776559023
5.65 -0.0310255178158 0.431737000324 0.21357090831 0.933045628451
5.7 -0.0201776663886 0.437117898857 0.22034314878 0.92951537809
5.75 -0.0090784554728 0.442495137406 0.22362528785 0.932045964544
5.8 0.00209542521668 0.447791036279 0.22332993973 0.928961791325
5.85 0.0132277723102 0.452748586241 0.221963944012 0.92756430175
5.9 0.0242713597886 0.457349900308 0.219779555122 0.935822723149
5.95 0.0351893748 0.461590748891 0.216941045335 0.935378889537
6.0 0.0460101987148 0.465499462694 0.215891911257 0.940250918415
6.05 0.0567054082442 0.469046265161 0.21191646992 0.943311998411
6.1 0.0672157476435 0.472138766883 0.208497106049 0.945535470439
6.15 0.077442040395 0.474719154386 0.200554604012 0.946716307973
6.2 0.0873157886202 0.476846357304 0.194395324998 0.954166864995
6.25 0.0967101762197 0.478643323642 0.181380178979 0.955639006547
6.3 0.105555061237 0.480151865136 0.172415221705 0.96765911487
6.35 0.114018112305 0.481421373571 0.166106821026 0.9817657473
6.4 0.122104061554 0.482392752929 0.157331148929 0.99000948208
6.45 0.129630076736 0.483090302932 0.143709458354 0.997196817751
6.5 0.136467462232 0.483593461933 0.12978596149 1.00715219519
6.55 0.142720710803 0.484043133742 0.120343981359 1.01971423971
6.6 0.148400892203 0.484554538001 0.106863274613 1.02884938715
6.65 0.153442421692 0.48504774844 0.0947979049482 1.03545175192
6.7 0.157810783503 0.485531892076 0.0799365674986 1.04342858106
6.75 0.161458152077 0.486199362237 0.0659581754564 1.05888473131
6.8 0.164409915658 0.487148858685 0.0521123678105 1.0704945424
6.85 0.166656849844 0.488338838388 0.0377649996198 1.07018473989
6.9 0.168206749089 0.489696060596 0.0242309701836 1.08049016352
6.95 0.169057461429 0.491398858633 0.00979752342436 1.08878796644
7.0 0.169138090785 0.493357749971 -0.00657234921188 1.09341902289
7.05 0.168431262299 0.495420409487 -0.0217007902282 1.0925938856
7.1 0.167017025307 0.497613529506 -0.0348686894457 1.08955213042
7.15 0.164784770487 0.499835891952 -0.0544215033666 1.09727371617
7.2 0.161631957853 0.502145117044 -0.0716910019746 1.10081916068
7.25 0.157677836334 0.504613498271 -0.0864738587667 1.10742803625
7.3 0.152985227457 0.507103262814 -0.101230496316 1.10993384359
7.35 0.147563282524 0.509377042394 -0.115647301025 1.12051004411
7.4 0.14141859394 0.511439605195 -0.130140242344 1.12037211257
7.45 0.134525636027 0.513311764193 -0.145578074156 1.12137182977
7.5 0.126927059797 0.514891943962 -0.15836497504 1.12366561215
7.55 0.118665787455 0.516242207779 -0.172085918668 1.13383924987
7.6 0.10973351803 0.51753851896 -0.185204858302 1.13875161156
7.65 0.100288141686 0.518730951423 -0.192610195464 1.14400859122
7.7 0.0903890581382 0.519784656315 -0.203353146456 1.1532012614
7.75 0.0799994733674 0.520790979748 -0.212230244376 1.15426791424
7.8 0.0691713915854 0.521730823527 -0.220893026903 1.16998663048
7.85 0.0579151566754 0.52255220375 -0.229356369498 1.18068090216
7.9 0.0462765921818 0.52331735507 -0.236186210246 1.18102761285
7.95 0.0343087233322 0.523956470406 -0.242528543737 1.18838351201
8.0 0.0220849628963 0.524394339372 -0.246421873701 1.19523564139
8.05 0.00972706578727 0.524827537487 -0.24789401066 1.20187165002
8.1 -0.00268335206722 0.525300732221 -0.24852270352 1.20463007749
