#:t M1X M2X M1V M2V
0.05 8.022901347e-06 1.21020450373e-05 0.00032091605388 0.0193632720597
0.1 -4.57668603505e-05 0.000119367198877 -0.00247250652178 0.037899381414
0.15 -0.000109517893367 0.000410666009013 -7.75347988772e-05 0.055089771828
0.2 -0.00016809376127 0.000973452669796 -0.00226549991726 0.0736009141971
0.25 -0.00029709710032 0.00190066542621 -0.00289463364471 0.0928159219545
0.3 -0.000447856546585 0.00328675026333 -0.00313574420591 0.110862051339
0.35 -0.00052453157058 0.00518995215966 6.8743246143e-05 0.123695358211
0.4 -0.000460349918516 0.0076632053828 0.00249852283638 0.140138132949
0.45 -0.000247953323072 0.0108020660963 0.00599734098138 0.156683883218
0.5 0.00010133059992 0.0146720379073 0.00797401593829 0.171014894814
0.55 0.000547690128267 0.0192903663888 0.00988036519562 0.180626126938
0.6 0.00116275832694 0.0246791872062 0.0147223627512 0.193051472146
0.65 0.00192131491102 0.030882526462 0.0156199006121 0.203499910613
0.7 0.00281875584721 0.0379408745077 0.0202777368354 0.214185812129
0.75 0.00395021644291 0.0458318759213 0.0249806869924 0.219913042511
0.8 0.00532477084906 0.0545079246995 0.0300014892538 0.22726482785
0.85 0.00690551086005 0.0639736235097 0.0332281111858 0.234465047301
0.9 0.00861273512718 0.074193965752 0.0350608594992 0.238461354827
0.95 0.0104888824476 0.0851031798598 0.0399850333181 0.241894990268
1.0 0.0125311787072 0.0966582207528 0.0417068170671 0.24576802978
1.05 0.0147801511433 0.108800267702 0.0482520803763 0.24710093498
1.1 0.0173746103539 0.121379362469 0.0555262880456 0.247326402128
1.15 0.0203554374671 0.134326596473 0.0637067964839 0.249704765873
1.2 0.0235432593402 0.147573231172 0.0638060784378 0.248175379785
1.25 0.0267822933573 0.16092749394 0.0657552822462 0.246346631398
1.3 0.0300907001298 0.174263610937 0.0665809886556 0.246780429323
1.35 0.0334615550545 0.187431737827 0.0682532083309 0.243199374314
1.4 0.0368740484345 0.200243554217 0.0682465268693 0.239976439271
1.45 0.0402399772489 0.212580907444 0.0663906257067 0.236108504653
1.5 0.0435500771604 0.224274815573 0.0660133707554 0.234478436068
1.55 0.0468443346843 0.235199639388 0.0657569301991 0.233832371739
1.6 0.0501482083643 0.245378513631 0.0663980170009 0.237266595453
1.65 0.0535306059852 0.254784658586 0.0688978878373 0.241321740765
1.7 0.0569567246188 0.263332049333 0.0681468575073 0.243566200259
1.75 0.0603243007179 0.270990563968 0.0665561864554 0.247642078069
1.8 0.0636212179934 0.277573231637 0.0653205045641 0.255248715949
1.85 0.0668075542636 0.282987781727 0.0621329462437 0.263048244267
1.9 0.0698827883164 0.287345782269 0.0608764158667 0.275614792229
1.95 0.0728534325979 0.290689086055 0.0579493553947 0.285832453235
2.0 0.0756795789076 0.292988408419 0.0550964969927 0.301215960652
2.05 0.0782624040091 0.294259342472 0.0482165070686 0.313859283487
2.1 0.0804118040434 0.294532177761 0.0377594943046 0.325935964841
2.15 0.0821804514965 0.293908798674 0.0329864038191 0.343666215777
2.2 0.0837728175456 0.292400707091 0.0307082381443 0.361662590498
2.25 0.0851789054191 0.29008643961 0.025535276796 0.379188129844
2.3 0.0863150471486 0.287118786592 0.0199103923842 0.400011221958
2.35 0.0871459118703 0.283691442084 0.0133241964831 0.420971162412
2.4 0.0876787754844 0.280081132294 0.00799034808059 0.444435146421
2.45 0.0879042311609 0.276445324839 0.00102787898114 0.463998041454
2.5 0.087729826471 0.272802313203 -0.0080040665794 0.48547032972
2.55 0.0872087278963 0.269372623991 -0.0128398764081 0.505328233733
2.6 0.0864149578879 0.266451320247 -0.0189109239295 0.526730502297
2.65 0.0852729782228 0.264033243461 -0.0267682626737 0.542502188757
2.7 0.0836546116476 0.262110790796 -0.0379664003354 0.555185448934
2.75 0.0815074471087 0.260679969335 -0.047920181217 0.574737478718
2.8 0.0789089128107 0.259925043791 -0.0560211907031 0.58693699272
2.85 0.0757532305898 0.260002558531 -0.0702060981338 0.601753925962
2.9 0.0720400570529 0.261046735746 -0.0783208433421 0.615333912055
2.95 0.0678917551123 0.263065252018 -0.0876112342833 0.623491995921
3.0 0.0632956249295 0.265955397677 -0.0962339730293 0.625830064031
3.05 0.0582392322084 0.269740062704 -0.106021735814 0.628577759342
3.1 0.0528161296787 0.274367686749 -0.110902365372 0.634014109882
3.15 0.0470412442144 0.279781951127 -0.120093053201 0.631926292628
3.2 0.0407529197568 0.285850452392 -0.131439925101 0.634284425668
3.25 0.0340012213281 0.292431920014 -0.138628012047 0.636507333607
3.3 0.0268502542235 0.299414825919 -0.147410672138 0.633317451999
3.35 0.0193213537616 0.306778483013 -0.153745346338 0.633719019369
3.4 0.0115026226408 0.314495518974 -0.159003898493 0.634145061494
3.45 0.00350012032271 0.322303129238 -0.161096194231 0.635514426173
3.5 -0.00459539915294 0.330068439524 -0.162724584795 0.638688381454
3.55 -0.0127629743518 0.337858917909 -0.163978423159 0.641947696075
3.6 -0.0210415143719 0.34559413033 -0.167163177646 0.645013512841
3.65 -0.0293921657881 0.35320467984 -0.166862879002 0.643466580452
3.7 -0.0376691055968 0.360630333148 -0.164214713346 0.645495809097
3.75 -0.0458822315375 0.367686284386 -0.164310324279 0.64551702083
3.8 -0.0540354554008 0.374271590991 -0.161818630255 0.645539323169
3.85 -0.0619851690793 0.380310985545 -0.156169916885 0.650055524529
3.9 -0.0696686969235 0.385756042748 -0.151171196885 0.658664516143
3.95 -0.0772251315107 0.390615626885 -0.1510861866 0.666186851721
4.0 -0.0845806069206 0.394869930602 -0.143132829796 0.676184217324
4.05 -0.0916033662059 0.398460650271 -0.137777541618 0.688513321297
4.1 -0.0983430573202 0.401454161758 -0.131810102953 0.697989938544
4.15 -0.104740216024 0.403862021668 -0.124076245184 0.705895699213
4.2 -0.110710137768 0.405718564215 -0.114720624595 0.717457838568
4.25 -0.116120656023 0.407078974803 -0.10170010561 0.719276746347
4.3 -0.120989261966 0.408023762249 -0.0930441321179 0.731093309402
4.35 -0.125461677648 0.40881360372 -0.0858524951449 0.746930684744
4.4 -0.129441912585 0.409406253803 -0.0733569023184 0.758465753604
4.45 -0.132888400817 0.409749653393 -0.0645026270011 0.774310236604
4.5 -0.135812447217 0.409972711881 -0.0524592289966 0.787187069301
4.55 -0.138135911428 0.410144208853 -0.0404793394333 0.799181555692
4.6 -0.139824604582 0.41029554285 -0.0270683867288 0.81197632646
4.65 -0.140832641399 0.410465953097 -0.0132530859263 0.82002811155
4.7 -0.141176825618 0.410636669823 -0.000514282831784 0.826870156368
4.75 -0.140862811213 0.41073732474 0.0130748590017 0.839414551107
4.8 -0.139940940236 0.410762664834 0.0237999800891 0.844220719109
4.85 -0.138539564653 0.410985503605 0.0322550432376 0.852230194012
4.9 -0.136571181971 0.411442392702 0.0464802640367 0.857761804967
4.95 -0.133891259494 0.411915897771 0.0607166350305 0.86670092554
5.0 -0.130489028404 0.412372286722 0.0753726085844 0.874569473021
5.05 -0.126380194645 0.412857378262 0.0889807417594 0.884012154594
5.1 -0.121597860401 0.413401721824 0.102312628024 0.894757571633
5.15 -0.116116101572 0.413963435756 0.116957725117 0.90407751832
5.2 -0.109995253413 0.414741910322 0.127876201266 0.914950388424
5.25 -0.103345435242 0.415923554569 0.138116525581 0.922160341417
5.3 -0.0961424347634 0.417450724439 0.150003493546 0.929610679389
5.35 -0.0883908378054 0.419311627638 0.160060384774 0.937158217696
5.4 -0.0801868961407 0.421508722801 0.168097281814 0.937203914933
5.45 -0.071625884106 0.423924852 0.174343199572 0.942425915322
5.5 -0.0626544488415 0.426574593773 0.184514211009 0.952338906619
5.55 -0.0532374078348 0.429620301293 0.192167429258 0.961311857342
5.6 -0.0435257953813 0.433004723766 0.196297068885 0.95649548676
5.65 -0.0336347305854 0.436604259047 0.199345522951 0.959477976579
5.7 -0.0235459286512 0.44040274604 0.204206554417 0.965940983874
