#:t M1X M2X M1V M2V
0.05 -5.31721636232e-06 1.0426053694e-05 -0.000212688654493 0.0166816859104
0.1 -0.000102547240996 0.000105031726972 -0.00367651233084 0.033928732875
0.15 -0.000284035594363 0.000369576907631 -0.00358302180388 0.0510087109259
0.2 -0.000418101265329 0.000886141412828 -0.00177960503476 0.0672478534958
0.25 -0.000515999303585 0.00173783585307 -0.00213631649546 0.0840274024564
0.3 -0.000619430970274 0.00301539271951 -0.00200095017212 0.10197009369
0.35 -0.000684571120364 0.00481215495909 -0.000604655831449 0.119164198521
0.4 -0.000641073725435 0.00722474416862 0.00234455162861 0.137392320969
0.45 -0.000393306216905 0.0103701191721 0.00756614871257 0.159394490143
0.5 1.20251318337e-05 0.0143566259576 0.00864710523698 0.178390150093
0.55 0.000515390976011 0.0192887870605 0.0114875285301 0.197795198532
0.6 0.0011438637325 0.0252860318869 0.0136513817294 0.219570252946
0.65 0.00187431725673 0.0324361165251 0.01556675924 0.236174879108
0.7 0.00275247726865 0.0408674005172 0.0195596412368 0.259627135259
0.75 0.00378295615389 0.0507406691475 0.0216595141728 0.28080054362
0.8 0.0049360660915 0.0622047822173 0.0244648833314 0.305550094257
0.85 0.00620938924459 0.0754326605704 0.0264680427925 0.33156428617
0.9 0.00767682558832 0.0906149750035 0.0322294109565 0.360490368503
0.95 0.00941252950631 0.107925885778 0.0371987457631 0.387185347577
1.0 0.0113613317759 0.127488191397 0.0407533450216 0.413477562727
1.05 0.0135226211397 0.149458015659 0.0456982295282 0.440636629534
1.1 0.0160100878444 0.174003814038 0.0538004386614 0.469785916098
1.15 0.0188574011438 0.201171119222 0.060092093314 0.491421029719
1.2 0.0219421266471 0.230993581874 0.0632969268196 0.515129320922
1.25 0.0252285872794 0.263651772371 0.0681614984696 0.541811031646
1.3 0.0287323827595 0.299251030725 0.0719903207341 0.56402366608
1.35 0.0323776424926 0.337701113732 0.0738200685913 0.579686592913
1.4 0.0361726232258 0.378846283506 0.0779791607388 0.591381745172
1.45 0.0402269680555 0.422798644048 0.0841946324471 0.611154847868
1.5 0.0445245828196 0.469588896733 0.0877099581162 0.62622030959
1.55 0.0490823013864 0.518957994508 0.0945987845547 0.637998456695
1.6 0.0539247417881 0.570679349688 0.0990988315144 0.645758071787
1.65 0.0589384693266 0.624521022474 0.101450270024 0.652964841881
1.7 0.0639980467551 0.679974561357 0.100932827118 0.649640663094
1.75 0.0689955393039 0.736471008667 0.0989668748329 0.6455479212
1.8 0.0739204109477 0.793643225346 0.0980279909223 0.639124798553
1.85 0.0787465048955 0.850762111589 0.0950157669891 0.620796700648
1.9 0.0834884217267 0.90718748877 0.0946609062568 0.608293430974
1.95 0.0882119570304 0.962529125819 0.0942805058933 0.597808653038
2.0 0.0928415252722 1.01616638522 0.0909022237767 0.585748566826
2.05 0.0973189330509 1.06743953581 0.0881940873726 0.57206318864
2.1 0.101593415479 1.11571943188 0.0827852097676 0.559865376448
2.15 0.105580447642 1.1603410535 0.0766960767204 0.55009421303
2.2 0.109211725925 1.20081683855 0.0685550546213 0.546763117517
2.25 0.112405565912 1.23706700803 0.0591985448372 0.545826032339
2.3 0.11522000963 1.26898343703 0.0533792038906 0.552521327523
2.35 0.1177093589 1.29628243864 0.0461947669282 0.558873146185
2.4 0.119870452773 1.31904306828 0.0402489879636 0.57656599354
2.45 0.121672990209 1.33726509605 0.0318525094978 0.592229119329
2.5 0.123026196153 1.3507051189 0.0222757282711 0.605381432071
2.55 0.123787411029 1.35949071358 0.00817286675088 0.626534747581
2.6 0.123998176448 1.36419528738 0.000257750033266 0.654223704561
2.65 0.123729385237 1.36506655005 -0.0110093984817 0.67255352262
2.7 0.122867145254 1.36203237584 -0.0234802008616 0.691703119436
2.75 0.121477867908 1.35541972952 -0.0320908929594 0.71050699192
2.8 0.119602536684 1.34566933016 -0.0429223559941 0.728820871095
2.85 0.117218125127 1.33315057961 -0.052454106299 0.750298400842
2.9 0.114374853126 1.31791706397 -0.0612767737558 0.769853516567
2.95 0.111114633967 1.30015121695 -0.0691319925925 0.792905115908
3.0 0.107349501083 1.28039308846 -0.0814733227564 0.817366521838
3.05 0.10309911451 1.25902549093 -0.0885421401789 0.841472236088
3.1 0.0985147750635 1.23623992071 -0.0948314376721 0.868582782508
3.15 0.0935092682175 1.21234821528 -0.105388836168 0.888941234306
3.2 0.088040342648 1.18788641731 -0.113368186615 0.909313080475
3.25 0.0822066527812 1.16348984889 -0.119979408056 0.93130293611
3.3 0.0761142720544 1.13948828209 -0.123715821016 0.952357685706
3.35 0.0698364116889 1.11609175302 -0.127398593607 0.963629689089
3.4 0.0633381139248 1.09350142351 -0.132533316953 0.981167540396
3.45 0.0564381121338 1.07187956566 -0.14346675469 0.996744995457
3.5 0.0491617112613 1.05144813543 -0.14758928021 1.01139008221
3.55 0.0415460916412 1.03241905281 -0.157035504593 1.02681150482
3.6 0.0335634816072 1.01511531455 -0.162268896769 1.03467523785
3.65 0.0253931857743 0.999681573616 -0.164542936544 1.03379214848
3.7 0.0171158562925 0.985971268787 -0.166550242731 1.0381274808
3.75 0.00869572683089 0.973795217984 -0.170254935732 1.04909686536
3.8 0.000134158432592 0.963293222361 -0.172207800199 1.05409124384
3.85 -0.0085064990637 0.954701158836 -0.173418499652 1.06345285804
3.9 -0.0172599372943 0.948239663221 -0.176719029572 1.06378197953
3.95 -0.0260538271222 0.943774792067 -0.175036563546 1.07093052201
4.0 -0.0347547320479 0.940818728769 -0.172999633483 1.06706303682
4.05 -0.0434555910353 0.939362167742 -0.175034726013 1.06230057192
4.1 -0.0521609274933 0.939503769146 -0.173178732307 1.06678527231
4.15 -0.060841651887 0.94105682321 -0.17405024344 1.06812977366
4.2 -0.0695717346448 0.943805511493 -0.175153066874 1.06176680288
4.25 -0.0781996158946 0.947673544823 -0.169962183117 1.0627482268
4.3 -0.0866047626644 0.952717905496 -0.166243687675 1.05235873694
4.35 -0.094778679343 0.958766045043 -0.16071297947 1.03931754592
4.4 -0.10273984634 0.965430390404 -0.157733700412 1.03484273693
4.45 -0.110497706923 0.972410544284 -0.152580722888 1.02602888198
4.5 -0.117921516145 0.979550486513 -0.14437164601 1.02165243038
4.55 -0.124915090936 0.986794500868 -0.135371345612 1.02166809133
4.6 -0.13146546458 0.99399715182 -0.126643600162 1.02337587744
4.65 -0.13751148539 1.00089784651 -0.115197232253 1.02070271331
4.7 -0.1428973641 1.0073268114 -0.100237916137 1.02125105538
4.75 -0.147641808402 1.01306423813 -0.0895398559358 1.01815062616
4.8 -0.151767326486 1.01799064768 -0.0754808674109 1.02713560022
4.85 -0.155188292666 1.02224579489 -0.0613577797925 1.03764892224
4.9 -0.158023463101 1.02584171619 -0.0520490376393 1.0471227381
4.95 -0.160279831112 1.02881747023 -0.0382056827782 1.05897133756
5.0 -0.161837438045 1.03153731024 -0.0240985945323 1.06959277668
5.05 -0.162693056986 1.03415640471 -0.0101261631223 1.08166556888
5.1 -0.16281875753 1.03658900835 0.00509814137638 1.09958901946
5.15 -0.162183122203 1.03886074972 0.0203272716848 1.11126946354
