#:t M1X M2X M1V M2V
0.05 -1.62771112471e-05 1.23383408921e-05 -0.000651084449886 0.0197413454274
0.1 -2.71683829518e-05 0.000123828690214 0.0002154335817 0.0400701754403
0.15 -4.19506302264e-05 0.000433855382065 -0.000806723472684 0.0597603684194
0.2 -9.07755109205e-05 0.00104436202119 -0.00114627175508 0.0799304392301
0.25 -0.00015864595361 0.00205633692512 -0.00156854595249 0.0995906891088
0.3 -0.000162436670576 0.00357470706475 0.00141691727384 0.121500385806
0.35 -6.04876423833e-05 0.00570098374848 0.00266104385387 0.14104970846
0.4 1.96610735618e-05 0.00853473582652 0.000544904783933 0.162049742218
0.45 0.000176562387852 0.012198179597 0.00573114778766 0.183440668316
0.5 0.000604986759435 0.0168172035479 0.0114058270757 0.20663132113
0.55 0.00124860526217 0.0225111183264 0.0143389130336 0.228439671971
0.6 0.00197238695051 0.0294081047947 0.0146123545002 0.254807180722
0.65 0.00276478756048 0.0376554819619 0.0170836698985 0.278185498971
0.7 0.00366826117858 0.0473854367812 0.0190552748258 0.303163906424
0.75 0.00482147840795 0.0587572999811 0.027073414349 0.328783511414
0.8 0.00629729024193 0.0719520656711 0.0319590590104 0.356616398554
0.85 0.00797272097897 0.0871518033882 0.035058170471 0.383911566544
0.9 0.00984550679775 0.104463035237 0.0398532622802 0.409429219867
0.95 0.0120063072444 0.124057312328 0.0465787555859 0.439244761963
1.0 0.0144667863166 0.146156045418 0.0518404073005 0.470509241505
1.05 0.0171724942212 0.170992215358 0.0563879088842 0.503417237971
1.1 0.0201363884948 0.198774522414 0.0621678620603 0.5348675138
1.15 0.0233369725804 0.229590796375 0.065855501364 0.56447108713
1.2 0.0268242076487 0.263456548943 0.0736339013694 0.589210206717
1.25 0.030722101913 0.300389624386 0.0822818692002 0.611881797185
1.3 0.0349862404211 0.340304815262 0.0882836711266 0.625939827728
1.35 0.0394854702083 0.383149226575 0.0916855203582 0.646878009732
1.4 0.044140522443 0.428904750748 0.0945165690313 0.658515035984
1.45 0.0489812553588 0.477497671728 0.0991127475994 0.675518186834
1.5 0.0540175605825 0.528801813024 0.10233946135 0.685354280786
1.55 0.0592536022472 0.582439418316 0.10710220524 0.689043445162
1.6 0.0646699229767 0.638037774055 0.109550623939 0.688805502108
1.65 0.0702028813177 0.695247106063 0.111767709703 0.68739309064
1.7 0.0757032476991 0.753691412136 0.108246945554 0.687228398616
1.75 0.0811357736 0.812765049146 0.109054090481 0.678203015319
1.8 0.0865725840068 0.871917522782 0.108418325793 0.667524694511
1.85 0.0919953689964 0.930511619622 0.108493073788 0.655988461975
1.9 0.0974718488587 0.987827110578 0.110566120704 0.644660746495
1.95 0.102878702063 1.04315752384 0.105708007482 0.632972837974
2.0 0.108018547206 1.09587822393 0.099885798241 0.619376958645
2.05 0.11284958946 1.14582409208 0.0933558918928 0.619948113363
2.1 0.117357591286 1.19236956028 0.0869641811439 0.613155397594
2.15 0.121644352127 1.23493761688 0.084506252508 0.611256910549
2.2 0.125725430335 1.27325732027 0.0787368758025 0.615601764797
2.25 0.129444387718 1.30705391323 0.0700214195374 0.619705103038
2.3 0.132553106148 1.33627826142 0.0543273176433 0.6346033233
2.35 0.13492270192 1.36075899243 0.0404565132304 0.648150486768
2.4 0.136649284181 1.38033766399 0.0286067772343 0.666649324644
2.45 0.137849166751 1.39511829249 0.019388525542 0.684505924766
2.5 0.138514050865 1.40528771736 0.0072068390184 0.702275984508
2.55 0.138622212294 1.41071794097 -0.00288038185416 0.720050448925
2.6 0.138233382683 1.41144001292 -0.0126728025709 0.747367901211
2.65 0.137298037839 1.40788402737 -0.0247409912036 0.770381103382
2.7 0.135739819684 1.40042574876 -0.0375877349913 0.798501183773
2.75 0.133571151603 1.38940273882 -0.0491589882285 0.827627644612
2.8 0.130803900959 1.37533447618 -0.0615310375592 0.852261887216
2.85 0.12740147122 1.35818344359 -0.0745661519958 0.884199147266
2.9 0.123436177428 1.33826077949 -0.0840455996785 0.906995311783
2.95 0.119034408638 1.31646229245 -0.0920251519139 0.932283845288
3.0 0.114183743703 1.29308879122 -0.102001445507 0.953910175928
3.05 0.108879276754 1.2682178164 -0.110177232452 0.979055210831
3.1 0.103167748959 1.24228862125 -0.118283879342 1.00515016479
3.15 0.097028831852 1.21571229062 -0.127272804929 1.02268551066
3.2 0.0904735941506 1.18897131926 -0.134936703129 1.04145307126
3.25 0.0835360583575 1.16271289857 -0.142564728592 1.06518032547
3.3 0.0763519423275 1.13714856764 -0.144799912606 1.07982475652
3.35 0.0689258771421 1.11231866235 -0.152242694811 1.09832726879
3.4 0.0611863054343 1.08841059303 -0.1573401735 1.11878780257
3.45 0.0532142037819 1.06565397151 -0.161543892595 1.13534434139
3.5 0.044981897015 1.04437270487 -0.167748378083 1.14882304768
3.55 0.0364848004367 1.02475489365 -0.172135485049 1.16082841941
3.6 0.0277133810557 1.00688506677 -0.178721290192 1.16491981657
3.65 0.0186154811752 0.990901826332 -0.185194705027 1.18205529704
3.7 0.0091474587137 0.977095218563 -0.193526193433 1.19477170633
3.75 -0.000592682669484 0.965491329332 -0.196079461894 1.19461907265
3.8 -0.0104283519794 0.956013415899 -0.197347310503 1.19341061686
3.85 -0.0203335513348 0.948679772697 -0.198860663715 1.19547101104
