#:t M1X M2X M1V M2V
0.05 8.022901347e-06 1.21020450373e-05 0.00032091605388 0.0193632720597
0.1 -4.57267458438e-05 0.000119727722092 -0.00247090194151 0.0380889531172
0.15 -0.000109666599436 0.000413984981513 -8.66922021585e-05 0.0558309544247
0.2 -0.000168978307337 0.000988223497027 -0.00228577611389 0.0754485576008
0.25 -0.000299556481946 0.0019468152681 -0.0029373508705 0.0965191675209
0.3 -0.000453374425012 0.00340321537357 -0.00321536685211 0.117416388144
0.35 -0.000535345154909 0.0054435899809 -6.34623437626e-05 0.133943348037
0.4 -0.000479080444709 0.00815904255228 0.00231405075174 0.155468782476
0.45 -0.000276904351917 0.0116967469596 0.00577299295996 0.178644283309
0.5 6.09103791517e-05 0.0161881202564 0.00773959628278 0.201167768916
0.55 0.000496287140512 0.0217308516655 0.00967547417164 0.22037735901
0.6 0.00110307707643 0.0284436389985 0.014596123265 0.244398415771
0.65 0.00185911781963 0.0364861020745 0.0156455064632 0.268371096332
0.7 0.00276357488581 0.0460353496179 0.0205327761838 0.295191341348
0.75 0.00391603423762 0.0572234230395 0.0255655978888 0.318209864675
0.8 0.00533115930724 0.0701736390283 0.031039404896 0.345323238654
0.85 0.00697878510146 0.0850844003807 0.0348656268725 0.374369358705
0.9 0.00878688894324 0.10212787993 0.0374585267988 0.401920165064
0.95 0.01080610898 0.121455576152 0.0433102746704 0.430123520202
1.0 0.0130425042477 0.143258738225 0.0461455360385 0.46112176028
1.05 0.0155459172672 0.167724005751 0.0539909847428 0.490302780226
1.1 0.0184649070656 0.194918220128 0.0627686071934 0.516495189164
1.15 0.0218508793826 0.224998107078 0.0726702854871 0.547630939113
1.2 0.0255356374233 0.258121711158 0.0747200361382 0.573047165274
1.25 0.0293740064554 0.294255097604 0.0788147251451 0.595271046113
1.3 0.0333931046647 0.333402326129 0.0819492032282 0.617956854345
1.35 0.0375930849393 0.375492948536 0.0860500077559 0.632034325303
1.4 0.0419580117679 0.420350817113 0.0885470653867 0.642987232006
1.45 0.0464022125174 0.467864851615 0.0892209645966 0.652312022003
1.5 0.0509161862494 0.517746832969 0.0913379846815 0.653966864391
1.55 0.0555366573829 0.569649461144 0.0934808606599 0.65541907026
1.6 0.0602830268857 0.623440076667 0.0963739194516 0.661505323291
1.65 0.0652158110242 0.678816041979 0.100937446087 0.661234203617
1.7 0.0702897843449 0.73531047196 0.102021486742 0.657090948668
1.75 0.0753900678988 0.792513287187 0.101989855413 0.651833866634
1.8 0.080489900423 0.84964677881 0.102003445555 0.639544924641
1.85 0.0855330120004 0.906036842095 0.0997210175403 0.630667898697
1.9 0.0905007263448 0.961297337247 0.0989875562357 0.62296613872
1.95 0.0953801215745 1.01493791857 0.0961882529527 0.616385556794
2.0 0.100111350574 1.066360503 0.093060907017 0.610670583261
2.05 0.104575564933 1.11499593644 0.0855076673486 0.603352598852
2.1 0.108562985408 1.16032512025 0.0739891516749 0.592390203037
2.15 0.112107517348 1.20194108872 0.067792125916 0.593385264549
2.2 0.115396131645 1.23940791892 0.0637524459739 0.593909469792
2.25 0.118402841621 1.27244935685 0.0565159530518 0.600517705281
2.3 0.121029687811 1.30093724975 0.0485578945542 0.60982078064
2.35 0.123228316377 1.32484756302 0.0393872480634 0.62716164666
2.4 0.124994447893 1.34436898841 0.0312580125834 0.646990411223
2.45 0.126308701889 1.35956660674 0.0213121472597 0.665185947925
2.5 0.127071008491 1.37038444598 0.00918011680932 0.687153758167
2.55 0.127330814456 1.37717669864 0.00121212181688 0.711205555088
2.6 0.127161922094 1.38038580003 -0.00796781632959 0.735085346188
2.65 0.126492056904 1.38008503731 -0.018826791243 0.756694275461
2.7 0.125200435082 1.37637204467 -0.032838081636 0.772014718585
2.75 0.123246221874 1.3691060303 -0.0453304466855 0.793518324786
2.8 0.12072262607 1.35873825011 -0.0556133854879 0.816405535143
2.85 0.11754280581 1.34583263123 -0.0715794249057 0.842122380803
2.9 0.113727721019 1.33069868883 -0.0810239667183 0.871572895966
2.95 0.109422316915 1.31357599206 -0.0911921974601 0.89123906719
3.0 0.104636228567 1.29468158265 -0.10025133646 0.909209787507
3.05 0.0993777622702 1.27454286055 -0.11008731541 0.929981274361
3.1 0.093759040628 1.25323481772 -0.11466155028 0.945850055899
3.15 0.0878104341379 1.23104130928 -0.123282709325 0.959694222813
3.2 0.0813814954635 1.20846986688 -0.13387483765 0.979438017287
3.25 0.0745294483112 1.18549070664 -0.140207048443 0.994676214626
3.3 0.067321883855 1.16225279426 -0.148095529804 1.00801764904
3.35 0.0597801357455 1.13925165257 -0.153574394575 1.02349129333
3.4 0.05198824022 1.11679965976 -0.158101426445 1.04009405089
