#:x y Ey Bx Bz
0 0 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
2 0 0.000000 0.000000 0.000000
3 0 0.000000 0.000000 0.000000
4 0 0.000000 0.000000 0.000000
5 0 0.000000 0.000000 0.000000
6 0 0.000000 0.000000 0.000000
7 0 0.000000 0.000000 0.000000
8 0 0.000000 0.000000 0.000000
9 0 0.000000 0.000000 0.000000
10 0 0.000000 0.000000 0.000000
11 0 0.000000 0.000000 0.000000
12 0 0.000000 0.000000 0.000000
13 0 0.000000 0.000000 0.000000
14 0 0.000000 0.000000 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000
20 0 0.000000 0.000000 0.000000
21 0 0.000000 0.000000 0.000000
22 0 0.000000 0.000000 0.000000
23 0 0.000000 0.000000 0.000000
24 0 0.000000 0.000000 0.000000
25 0 0.000000 0.000000 0.000000
26 0 0.000000 0.000000 0.000000
27 0 0.000000 0.000000 0.000000
28 0 0.000000 0.000000 0.000000
29 0 0.000000 0.000000 0.000000
30 0 0.000000 0.000000 0.000000
31 0 0.000000 0.000000 0.000000
32 0 0.000000 0.000000 0.000000
33 0 0.000000 0.000000 0.000000
34 0 0.000000 0.000000 0.000000
35 0 0.000000 0.000000 0.000000
36 0 0.000000 0.000000 0.000000
37 0 0.000000 0.000000 0.000000
38 0 0.000000 0.000000 0.000000
39 0 0.000000 0.000000 0.000000
40 0 0.000000 0.000000 0.000000
41 0 0.000000 0.000000 0.000000
42 0 0.000000 0.000000 0.000000
43 0 0.000000 0.000000 0.000000
44 0 0.000000 0.000000 0.000000
45 0 0.000000 0.000000 0.000000
46 0 0.000000 0.000000 0.000000
47 0 0.000000 0.000000 0.000000
48 0 0.000000 0.000000 0.000000
49 0 0.000000 0.000000 0.000000

0 1 0.000000 0.000000 0.000000
1 1 -0.071153 -0.025994 -0.002001
2 1 -0.081803 -0.022955 -0.004548
3 1 -0.089802 -0.019606 -0.007420
4 1 -0.095361 -0.016507 -0.010425
5 1 -0.098890 -0.013974 -0.013424
6 1 -0.100833 -0.012123 -0.016306
7 1 -0.101561 -0.010896 -0.018991
8 1 -0.101397 -0.010162 -0.021450
9 1 -0.100561 -0.009810 -0.023631
10 1 -0.099108 -0.009700 -0.025459
11 1 -0.097090 -0.009666 -0.026935
12 1 -0.094620 -0.009665 -0.028070
13 1 -0.091642 -0.009722 -0.028753
14 1 -0.087957 -0.009712 -0.028881
15 1 -0.083630 -0.009469 -0.028562
16 1 -0.078957 -0.009099 -0.027917
17 1 -0.073869 -0.008850 -0.026759
18 1 -0.067873 -0.008624 -0.024803
19 1 -0.060911 -0.008008 -0.022225
20 1 -0.053856 -0.006984 -0.019642
21 1 -0.047520 -0.006369 -0.017302
22 1 -0.041199 -0.007194 -0.014449
23 1 -0.032724 -0.009552 -0.009828
24 1 -0.020406 -0.012202 -0.002947
25 1 -0.004988 -0.013418 0.005167
26 1 0.010417 -0.012313 0.012552
27 1 0.022458 -0.009469 0.017729
28 1 0.029930 -0.006431 0.020751
29 1 0.034490 -0.004610 0.023086
30 1 0.039346 -0.004453 0.026532
31 1 0.047061 -0.005381 0.032019
32 1 0.058005 -0.006319 0.039068
33 1 0.070267 -0.006374 0.046100
34 1 0.080765 -0.005232 0.051250
35 1 0.086722 -0.003161 0.053172
36 1 0.086711 -0.000746 0.051454
37 1 0.080929 0.001418 0.046596
38 1 0.070818 0.002946 0.039667
39 1 0.058385 0.003714 0.031892
40 1 0.045563 0.003816 0.024323
41 1 0.033799 0.003454 0.017667
42 1 0.023923 0.002850 0.012264
43 1 0.016211 0.002184 0.008162
44 1 0.010547 0.001573 0.005222
45 1 0.006605 0.001074 0.003221
46 1 0.003988 0.000698 0.001924
47 1 0.002305 0.000428 0.001147
48 1 0.001166 0.000223 0.000833
49 1 0.000000 0.000000 0.000000

0 2 0.000000 0.000000 0.000000
1 2 -0.063228 -0.041508 -0.001860
2 2 -0.069087 -0.039983 -0.004095
3 2 -0.074594 -0.038303 -0.006631
4 2 -0.079805 -0.036506 -0.009376
5 2 -0.084565 -0.034616 -0.012243
6 2 -0.088702 -0.032713 -0.015151
7 2 -0.092031 -0.030894 -0.017973
8 2 -0.094383 -0.029184 -0.020608
9 2 -0.095789 -0.027655 -0.023039
10 2 -0.096301 -0.026421 -0.025172
11 2 -0.095806 -0.025431 -0.026865
12 2 -0.094338 -0.024586 -0.028146
13 2 -0.092177 -0.024001 -0.029100
14 2 -0.089303 -0.023769 -0.029542
15 2 -0.085302 -0.023641 -0.029230
16 2 -0.080150 -0.023367 -0.028303
17 2 -0.074414 -0.023190 -0.027075
18 2 -0.068234 -0.023463 -0.025363
19 2 -0.060688 -0.023901 -0.022506
20 2 -0.050880 -0.023714 -0.018243
21 2 -0.039463 -0.022608 -0.013294
22 2 -0.028468 -0.021279 -0.008774
23 2 -0.019455 -0.020650 -0.005105
24 2 -0.012113 -0.020747 -0.001676
25 2 -0.004768 -0.020562 0.002437
26 2 0.003912 -0.019047 0.007553
27 2 0.013839 -0.016180 0.013186
28 2 0.023912 -0.013060 0.018613
29 2 0.033228 -0.011030 0.023549
30 2 0.041822 -0.010666 0.028290
31 2 0.050381 -0.011413 0.033294
32 2 0.059353 -0.012026 0.038622
33 2 0.068263 -0.011367 0.043701
34 2 0.075735 -0.008990 0.047526
35 2 0.080111 -0.005257 0.049132
36 2 0.080212 -0.001029 0.048011
37 2 0.075813 0.002769 0.044278
38 2 0.067655 0.005493 0.038581
39 2 0.057116 0.006913 0.031835
40 2 0.045739 0.007151 0.024948
41 2 0.034850 0.006540 0.018625
42 2 0.025339 0.005460 0.013285
43 2 0.017632 0.004238 0.009079
44 2 0.011773 0.003092 0.005960
45 2 0.007560 0.002137 0.003769
46 2 0.004675 0.001405 0.002308
47 2 0.002760 0.000871 0.001414
48 2 0.001414 0.000457 0.001056
49 2 0.000000 0.000000 0.000000

0 3 0.000000 0.000000 0.000000
1 3 -0.057927 -0.055089 -0.001865
2 3 -0.063005 -0.054290 -0.004027
3 3 -0.067605 -0.053158 -0.006412
4 3 -0.071740 -0.051548 -0.008944
5 3 -0.075275 -0.049479 -0.011502
6 3 -0.078130 -0.047065 -0.014054
7 3 -0.080367 -0.044587 -0.016553
8 3 -0.081864 -0.042239 -0.018830
9 3 -0.082558 -0.040036 -0.020883
10 3 -0.082741 -0.038168 -0.022812
11 3 -0.082407 -0.036827 -0.024412
12 3 -0.081144 -0.035789 -0.025469
13 3 -0.079124 -0.034854 -0.026244
14 3 -0.076954 -0.034339 -0.026921
15 3 -0.074300 -0.034431 -0.027005
16 3 -0.070159 -0.034569 -0.026065
17 3 -0.064750 -0.034248 -0.024630
18 3 -0.059545 -0.033965 -0.023458
19 3 -0.054821 -0.034537 -0.022116
20 3 -0.048574 -0.035647 -0.019220
21 3 -0.038946 -0.035811 -0.014287
22 3 -0.027125 -0.033943 -0.008728
23 3 -0.016754 -0.030536 -0.004565
24 3 -0.010342 -0.027110 -0.002349
25 3 -0.006720 -0.024749 -0.000589
26 3 -0.002131 -0.023362 0.002834
27 3 0.006428 -0.022209 0.008816
28 3 0.018909 -0.020830 0.016442
29 3 0.032663 -0.019379 0.023893
30 3 0.044659 -0.018209 0.029785
31 3 0.053376 -0.017303 0.033853
32 3 0.059135 -0.016124 0.036678
33 3 0.063123 -0.013959 0.038940
34 3 0.066197 -0.010431 0.040843
35 3 0.068316 -0.005762 0.042041
36 3 0.068757 -0.000680 0.041943
37 3 0.066733 0.003917 0.040123
38 3 0.061932 0.007321 0.036559
39 3 0.054709 0.009207 0.031645
40 3 0.045934 0.009644 0.026017
41 3 0.036679 0.008974 0.020345
42 3 0.027901 0.007638 0.015167
43 3 0.020265 0.006047 0.010804
44 3 0.014088 0.004501 0.007374
45 3 0.009395 0.003172 0.004836
46 3 0.006015 0.002126 0.003067
47 3 0.003660 0.001339 0.001951
48 3 0.001906 0.000708 0.001512
49 3 0.000000 0.000000 0.000000

0 4 0.000000 0.000000 0.000000
1 4 -0.054476 -0.069490 -0.001946
2 4 -0.060130 -0.064653 -0.004127
3 4 -0.063477 -0.059842 -0.006349
4 4 -0.065047 -0.055431 -0.008562
5 4 -0.065470 -0.051720 -0.010658
6 4 -0.065096 -0.048689 -0.012556
7 4 -0.064463 -0.046275 -0.014426
8 4 -0.063964 -0.044600 -0.016210
9 4 -0.063270 -0.043430 -0.017664
10 4 -0.062392 -0.042420 -0.019027
11 4 -0.061901 -0.041807 -0.020505
12 4 -0.061363 -0.041716 -0.021573
13 4 -0.059798 -0.041521 -0.021961
14 4 -0.057766 -0.040932 -0.022360
15 4 -0.056424 -0.040653 -0.023055
16 4 -0.054910 -0.040972 -0.023039
17 4 -0.051364 -0.040870 -0.021618
18 4 -0.046365 -0.039515 -0.019863
19 4 -0.042727 -0.037744 -0.019220
20 4 -0.041430 -0.037028 -0.019261
21 4 -0.039769 -0.037416 -0.018009
22 4 -0.034542 -0.037413 -0.014415
23 4 -0.025872 -0.035853 -0.009598
