#:x y f
0 0 0.000000
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000

0 1 0.000000
1 1 0.000039
2 1 0.000087
3 1 0.000150
4 1 0.000234
5 1 0.000337
6 1 0.000455
7 1 0.000574
8 1 0.000678
9 1 0.000749
10 1 0.000774
11 1 0.000749
12 1 0.000678
13 1 0.000573
14 1 0.000454
15 1 0.000335
16 1 0.000228
17 1 0.000139
18 1 0.000065
19 1 0.000000

0 2 0.000000
1 2 0.000087
2 2 0.000192
3 2 0.000332
4 2 0.000517
5 2 0.000745
6 2 0.001003
7 2 0.001265
8 2 0.001494
9 2 0.001650
10 2 0.001706
11 2 0.001650
12 2 0.001493
13 2 0.001264
14 2 0.001001
15 2 0.000739
16 2 0.000504
17 2 0.000306
18 2 0.000143
19 2 0.000000

0 3 0.000000
1 3 0.000150
2 3 0.000332
3 3 0.000574
4 3 0.000890
5 3 0.001282
6 3 0.001725
7 3 0.002173
8 3 0.002564
9 3 0.002832
10 3 0.002927
11 3 0.002831
12 3 0.002563
13 3 0.002171
14 3 0.001720
15 3 0.001271
16 3 0.000868
17 3 0.000528
18 3 0.000247
19 3 0.000000

0 4 0.000000
1 4 0.000234
2 4 0.000517
3 4 0.000890
4 4 0.001379
5 4 0.001984
6 4 0.002667
7 4 0.003357
8 4 0.003958
9 4 0.004370
10 4 0.004517
11 4 0.004370
12 4 0.003957
13 4 0.003354
14 4 0.002659
15 4 0.001967
16 4 0.001344
17 4 0.000819
18 4 0.000384
19 4 0.000000

0 5 0.000000
1 5 0.000337
2 5 0.000745
3 5 0.001282
4 5 0.001984
5 5 0.002849
6 5 0.003826
7 5 0.004813
8 5 0.005672
9 5 0.006260
10 5 0.006469
11 5 0.006259
12 5 0.005670
13 5 0.004809
14 5 0.003816
15 5 0.002825
16 5 0.001932
17 5 0.001179
18 5 0.000552
19 5 0.000000

0 6 0.000000
1 6 0.000455
2 6 0.001003
3 6 0.001725
4 6 0.002667
5 6 0.003826
6 6 0.005134
7 6 0.006455
8 6 0.007602
9 6 0.008388
10 6 0.008667
11 6 0.008387
12 6 0.007600
13 6 0.006448
14 6 0.005120
15 6 0.003793
16 6 0.002597
17 6 0.001586
18 6 0.000744
19 6 0.000000

0 7 0.000000
1 7 0.000574
2 7 0.001265
3 7 0.002173
4 7 0.003357
5 7 0.004813
6 7 0.006455
7 7 0.008110
8 7 0.009548
9 7 0.010532
10 7 0.010882
11 7 0.010531
12 7 0.009545
13 7 0.008102
14 7 0.006436
15 7 0.004771
