#:x y Ey Bx Bz
0 0 -0.580686 -0.064661 -0.038100
1 0 -0.571715 -0.083964 -0.074246
2 0 -0.543543 -0.118373 -0.102370
3 0 -0.487041 -0.162116 -0.117212
4 0 -0.379926 -0.204362 -0.102022
5 0 -0.218416 -0.226598 -0.056321
6 0 -0.013622 -0.222858 0.024773
7 0 0.215189 -0.165763 0.128825
8 0 0.367019 -0.060181 0.190284
9 0 0.359590 0.027194 0.171674
10 0 0.243537 0.054540 0.108550
11 0 0.122539 0.041023 0.051393
12 0 0.047839 0.020407 0.018995
13 0 0.014937 0.007584 0.005644
14 0 0.003815 0.002223 0.001378
15 0 0.000811 0.000531 0.000281
16 0 0.000145 0.000105 0.000049
17 0 0.000022 0.000018 0.000007
18 0 0.000003 0.000003 0.000001
19 0 0.000000 0.000000 0.000000

0 1 -0.245242 -0.102417 -0.018798
1 1 -0.247217 -0.127526 -0.039836
2 1 -0.247862 -0.173999 -0.058627
3 1 -0.237045 -0.225720 -0.074967
4 1 -0.215373 -0.275300 -0.079785
5 1 -0.156419 -0.292914 -0.060062
6 1 -0.085927 -0.276367 -0.032322
7 1 0.008353 -0.225241 0.023244
8 1 0.150167 -0.115868 0.102910
9 1 0.251331 0.007127 0.144327
10 1 0.238226 0.070306 0.122068
11 1 0.153625 0.067103 0.072009
12 1 0.073098 0.038960 0.031819
13 1 0.026939 0.016397 0.011005
14 1 0.007946 0.005355 0.003070
15 1 0.001921 0.001409 0.000706
16 1 0.000387 0.000306 0.000136
17 1 0.000066 0.000056 0.000022
18 1 0.000010 0.000009 0.000003
19 1 0.000001 0.000001 0.000000

0 2 0.113742 -0.030941 0.006312
1 2 0.095618 -0.056254 0.006637
2 2 0.050492 -0.106399 -0.006905
3 2 0.001281 -0.163576 -0.025387
4 2 -0.070136 -0.216606 -0.062171
5 2 -0.123518 -0.247956 -0.076608
6 2 -0.142402 -0.225953 -0.083448
7 2 -0.169694 -0.188553 -0.086129
8 2 -0.103102 -0.133220 -0.020085
9 2 0.070801 -0.038676 0.081148
10 2 0.192227 0.044454 0.125270
11 2 0.184553 0.069079 0.100152
12 2 0.112374 0.050723 0.054382
13 2 0.049652 0.025284 0.022047
14 2 0.016948 0.009479 0.007016
15 2 0.004639 0.002810 0.001809
16 2 0.001044 0.000680 0.000387
17 2 0.000197 0.000137 0.000070
18 2 0.000031 0.000023 0.000011
19 2 0.000004 0.000003 0.000002

0 3 0.375637 0.138593 0.031625
1 3 0.346165 0.117260 0.056782
2 3 0.275504 0.074771 0.050272
3 3 0.166887 0.006413 0.027643
4 3 0.036949 -0.061351 -0.030820
5 3 -0.126305 -0.134963 -0.098611
6 3 -0.202314 -0.167714 -0.120849
7 3 -0.240420 -0.150610 -0.141463
8 3 -0.243374 -0.123362 -0.114628
9 3 -0.098732 -0.068753 -0.001983
10 3 0.100046 0.006787 0.100646
11 3 0.184387 0.052295 0.118508
12 3 0.147671 0.051955 0.079821
13 3 0.078327 0.031251 0.037852
14 3 0.030834 0.013546 0.013685
15 3 0.009518 0.004539 0.003940
16 3 0.002382 0.001223 0.000929
17 3 0.000494 0.000272 0.000183
18 3 0.000086 0.000051 0.000031
19 3 0.000013 0.000008 0.000005

0 4 0.492970 0.227920 0.052958
1 4 0.475903 0.222941 0.099271
2 4 0.439129 0.204943 0.118629
3 4 0.328555 0.154184 0.095408
4 4 0.193778 0.083929 0.042791
5 4 -0.014555 0.003986 -0.065860
6 4 -0.201228 -0.076943 -0.137953
7 4 -0.272801 -0.113948 -0.168711
8 4 -0.299660 -0.113297 -0.169237
9 4 -0.211187 -0.081957 -0.077523
10 4 -0.003414 -0.021442 0.055138
11 4 0.151187 0.030441 0.118848
12 4 0.166231 0.044760 0.100525
13 4 0.105757 0.032438 0.055556
14 4 0.047746 0.016113 0.022692
15 4 0.016527 0.006049 0.007256
16 4 0.004576 0.001802 0.001880
17 4 0.001041 0.000439 0.000404
18 4 0.000198 0.000089 0.000073
19 4 0.000032 0.000015 0.000013

0 5 0.389145 0.172741 0.057937
1 5 0.413747 0.199062 0.117269
2 5 0.444892 0.217435 0.169389
3 5 0.412565 0.202879 0.165662
4 5 0.312776 0.147387 0.122734
5 5 0.145539 0.071770 0.015069
6 5 -0.080344 -0.005603 -0.100948
7 5 -0.232933 -0.060933 -0.169362
8 5 -0.314448 -0.087247 -0.200576
9 5 -0.283245 -0.080206 -0.138038
10 5 -0.095871 -0.037288 0.003254
11 5 0.100996 0.011573 0.104529
12 5 0.167436 0.033736 0.112847
13 5 0.126811 0.029306 0.071881
14 5 0.064766 0.016382 0.032757
15 5 0.024825 0.006772 0.011504
16 5 0.007522 0.002198 0.003243
17 5 0.001859 0.000579 0.000754
18 5 0.000383 0.000127 0.000148
19 5 0.000066 0.000023 0.000028

0 6 0.124566 -0.016529 0.031617
1 6 0.210310 0.062833 0.098895
2 6 0.334344 0.142614 0.183945
3 6 0.410870 0.176859 0.221155
4 6 0.386923 0.159737 0.198352
