#:x y Ey Bx Bz
0 0 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
2 0 0.000000 0.000000 0.000000
3 0 0.000000 0.000000 0.000000
4 0 0.000000 0.000000 0.000000
5 0 0.000000 0.000000 0.000000
6 0 0.000000 0.000000 0.000000
7 0 0.000000 0.000000 0.000000
8 0 0.000000 0.000000 0.000000
9 0 0.000000 0.000000 0.000000
10 0 0.000000 0.000000 0.000000
11 0 0.000000 0.000000 0.000000
12 0 0.000000 0.000000 0.000000
13 0 0.000000 0.000000 0.000000
14 0 0.000000 0.000000 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000
20 0 0.000000 0.000000 0.000000
21 0 0.000000 0.000000 0.000000
22 0 0.000000 0.000000 0.000000
23 0 0.000000 0.000000 0.000000
24 0 0.000000 0.000000 0.000000
25 0 0.000000 0.000000 0.000000
26 0 0.000000 0.000000 0.000000
27 0 0.000000 0.000000 0.000000
28 0 0.000000 0.000000 0.000000
29 0 0.000000 0.000000 0.000000
30 0 0.000000 0.000000 0.000000
31 0 0.000000 0.000000 0.000000
32 0 0.000000 0.000000 0.000000
33 0 0.000000 0.000000 0.000000
34 0 0.000000 0.000000 0.000000
35 0 0.000000 0.000000 0.000000
36 0 0.000000 0.000000 0.000000
37 0 0.000000 0.000000 0.000000
38 0 0.000000 0.000000 0.000000
39 0 0.000000 0.000000 0.000000
40 0 0.000000 0.000000 0.000000
41 0 0.000000 0.000000 0.000000
42 0 0.000000 0.000000 0.000000
43 0 0.000000 0.000000 0.000000
44 0 0.000000 0.000000 0.000000
45 0 0.000000 0.000000 0.000000
46 0 0.000000 0.000000 0.000000
47 0 0.000000 0.000000 0.000000
48 0 0.000000 0.000000 0.000000
49 0 0.000000 0.000000 0.000000

0 1 0.000000 0.000000 0.000000
1 1 0.082146 -0.017933 0.002548
2 1 0.072989 -0.019545 0.004479
3 1 0.064476 -0.020338 0.006235
4 1 0.057330 -0.020197 0.007462
5 1 0.050733 -0.019585 0.008192
6 1 0.046166 -0.019307 0.009483
7 1 0.043550 -0.018588 0.010314
8 1 0.040737 -0.017834 0.010704
9 1 0.039911 -0.018009 0.012340
10 1 0.041374 -0.017723 0.013842
11 1 0.041680 -0.016802 0.014463
12 1 0.042860 -0.016866 0.016568
13 1 0.047261 -0.016930 0.019498
14 1 0.050834 -0.015625 0.021026
15 1 0.052994 -0.014598 0.023058
16 1 0.058138 -0.014630 0.027037
17 1 0.064814 -0.013845 0.030361
18 1 0.068847 -0.011959 0.032373
19 1 0.072570 -0.010783 0.035629
20 1 0.079000 -0.010460 0.039960
21 1 0.085145 -0.009543 0.042953
22 1 0.088640 -0.007863 0.045033
23 1 0.091991 -0.006366 0.047949
24 1 0.096248 -0.005335 0.050754
25 1 0.098844 -0.004515 0.051948
26 1 0.099401 -0.003787 0.052639
27 1 0.100343 -0.002777 0.053995
28 1 0.101161 -0.000935 0.054395
29 1 0.098386 0.001415 0.052108
30 1 0.091747 0.003081 0.048476
31 1 0.085041 0.003473 0.045739
32 1 0.080038 0.003306 0.043363
33 1 0.073853 0.003486 0.039076
34 1 0.063751 0.003979 0.032695
35 1 0.051109 0.004181 0.026730
36 1 0.038236 0.003937 0.023421
37 1 0.023110 0.003654 0.023104
38 1 0.000066 0.003630 0.025569
39 1 -0.033177 0.003841 0.030299
40 1 -0.068871 0.004385 0.033247
41 1 -0.090606 0.005460 0.026103
42 1 -0.086419 0.006569 0.004607
43 1 -0.064378 0.006661 -0.023111
44 1 -0.046565 0.005822 -0.045827
45 1 -0.038835 0.005335 -0.065458
46 1 -0.024736 0.004892 -0.087318
47 1 -0.003525 0.002958 -0.101663
48 1 0.004229 0.000750 -0.102451
49 1 0.000000 0.000000 0.000000

0 2 0.000000 0.000000 0.000000
1 2 0.071233 -0.029827 0.002225
2 2 0.065252 -0.032491 0.004084
3 2 0.059725 -0.035138 0.005404
4 2 0.054572 -0.037555 0.006694
5 2 0.050108 -0.039273 0.007683
6 2 0.045241 -0.040373 0.008127
7 2 0.041002 -0.040680 0.008991
8 2 0.038461 -0.040024 0.009914
9 2 0.036056 -0.038859 0.010317
10 2 0.034425 -0.037241 0.011339
11 2 0.035352 -0.035185 0.013115
12 2 0.037210 -0.033068 0.014513
13 2 0.038784 -0.030795 0.015984
14 2 0.042001 -0.028423 0.018570
15 2 0.047278 -0.026386 0.021614
16 2 0.052232 -0.024230 0.024098
17 2 0.056193 -0.021578 0.026572
18 2 0.061238 -0.019387 0.030068
19 2 0.068053 -0.017864 0.034099
20 2 0.074177 -0.015581 0.037211
21 2 0.077812 -0.012431 0.039333
22 2 0.080879 -0.010220 0.041993
23 2 0.085821 -0.009205 0.045647
24 2 0.091165 -0.007436 0.048577
25 2 0.093416 -0.004271 0.049443
26 2 0.092294 -0.001503 0.049242
27 2 0.090800 -0.000374 0.049502
28 2 0.090554 0.000014 0.049988
29 2 0.090154 0.000782 0.049538
30 2 0.088132 0.001788 0.048001
31 2 0.084710 0.002713 0.045898
32 2 0.080004 0.004029 0.042930
33 2 0.072841 0.006042 0.038284
34 2 0.062554 0.007951 0.032301
35 2 0.050343 0.008704 0.026724
36 2 0.037238 0.008323 0.023229
37 2 0.021208 0.007699 0.022607
38 2 -0.002019 0.007426 0.025200
39 2 -0.033807 0.007584 0.030166
40 2 -0.067224 0.008521 0.032865
41 2 -0.087837 0.010647 0.025367
42 2 -0.084923 0.012926 0.004326
43 2 -0.065136 0.013226 -0.022491
44 2 -0.047439 0.011591 -0.045037
45 2 -0.037626 0.010453 -0.064621
46 2 -0.023160 0.009481 -0.085458
47 2 -0.003821 0.005896 -0.099580
48 2 0.003726 0.001673 -0.101701
49 2 0.000000 0.000000 0.000000

0 3 0.000000 0.000000 0.000000
1 3 0.060331 -0.046169 0.001686
2 3 0.052437 -0.050085 0.003080
3 3 0.045122 -0.052456 0.003835
4 3 0.038630 -0.053809 0.004494
5 3 0.034436 -0.054329 0.005304
6 3 0.031324 -0.053968 0.005445
7 3 0.029044 -0.053473 0.006022
8 3 0.029211 -0.052793 0.007161
9 3 0.029704 -0.051462 0.007591
10 3 0.029990 -0.050079 0.008548
11 3 0.032410 -0.048807 0.010499
12 3 0.035214 -0.046936 0.011800
13 3 0.037027 -0.044608 0.013241
14 3 0.040517 -0.042478 0.016024
15 3 0.045244 -0.040266 0.018570
16 3 0.048682 -0.037404 0.020548
17 3 0.052606 -0.034271 0.023702
18 3 0.058519 -0.031506 0.027447
19 3 0.063662 -0.028791 0.030088
20 3 0.067265 -0.025484 0.032660
21 3 0.072209 -0.021938 0.036504
22 3 0.078406 -0.018926 0.040158
23 3 0.082538 -0.016185 0.042185
24 3 0.084394 -0.012942 0.043780
25 3 0.086889 -0.009449 0.046228
26 3 0.090505 -0.006562 0.048583
27 3 0.092674 -0.004115 0.049455
28 3 0.091922 -0.001148 0.048948
29 3 0.089065 0.002369 0.047718
30 3 0.084875 0.005369 0.045699
31 3 0.079204 0.007301 0.042639
32 3 0.072235 0.008802 0.038891
33 3 0.064740 0.010471 0.034952
34 3 0.056861 0.011889 0.030849
35 3 0.047547 0.012355 0.026595
36 3 0.035200 0.011966 0.023084
37 3 0.018131 0.011390 0.022079
38 3 -0.005225 0.011002 0.024868
39 3 -0.034502 0.011019 0.030027
40 3 -0.064032 0.012270 0.032021
41 3 -0.082709 0.015428 0.023814
42 3 -0.082019 0.018907 0.003750
43 3 -0.066241 0.019558 -0.021203
44 3 -0.048827 0.017212 -0.043331
45 3 -0.035350 0.015184 -0.062920
46 3 -0.020246 0.013536 -0.082016
47 3 -0.004391 0.008786 -0.095630
48 3 0.002633 0.002909 -0.100028
49 3 0.000000 0.000000 0.000000

0 4 0.000000 0.000000 0.000000
1 4 0.038671 -0.056564 0.000932
2 4 0.033756 -0.061225 0.001572
3 4 0.029606 -0.064281 0.002005
4 4 0.025893 -0.066012 0.002093
5 4 0.022750 -0.066811 0.002266
6 4 0.020620 -0.066822 0.002433
7 4 0.018978 -0.066236 0.002528
8 4 0.017953 -0.065151 0.002852
9 4 0.017793 -0.063699 0.003337
10 4 0.018507 -0.061986 0.004178
11 4 0.020019 -0.059724 0.005243
12 4 0.021678 -0.057122 0.006264
13 4 0.024191 -0.054679 0.008083
14 4 0.028403 -0.051804 0.010560
15 4 0.032234 -0.048137 0.012325
16 4 0.035146 -0.044746 0.014329
17 4 0.040262 -0.041831 0.018056
18 4 0.046995 -0.038073 0.021595
19 4 0.051114 -0.033476 0.023428
20 4 0.053857 -0.029607 0.026010
21 4 0.059790 -0.026578 0.030628
22 4 0.066954 -0.022823 0.034320
23 4 0.070148 -0.017962 0.035549
24 4 0.070822 -0.013441 0.037042
25 4 0.073909 -0.010202 0.040327
26 4 0.078450 -0.007453 0.042898
27 4 0.079726 -0.004004 0.042915
28 4 0.077625 0.000210 0.042129
29 4 0.075858 0.004268 0.042237
30 4 0.074948 0.007410 0.041928
31 4 0.071848 0.009692 0.039482
32 4 0.065611 0.011630 0.035716
