#:x y Ey Bx Bz
0 0 -0.299514 0.230296 -0.018400
1 0 -0.329640 0.217309 -0.041587
2 0 -0.387775 0.191390 -0.077234
3 0 -0.458712 0.149087 -0.118086
4 0 -0.526392 0.097598 -0.165547
5 0 -0.568806 0.028981 -0.198393
6 0 -0.537721 -0.037412 -0.196951
7 0 -0.440269 -0.102531 -0.163546
8 0 -0.238336 -0.165924 -0.060838
9 0 0.066280 -0.165153 0.092089
10 0 0.306570 -0.086742 0.191056
11 0 0.351382 -0.002670 0.185403
12 0 0.252935 0.033727 0.120909
13 0 0.132540 0.030799 0.058794
14 0 0.053860 0.016817 0.022458
15 0 0.017613 0.006723 0.006961
16 0 0.004752 0.002115 0.001791
17 0 0.001077 0.000544 0.000389
18 0 0.000208 0.000117 0.000072
19 0 0.000034 0.000021 0.000013

0 1 -0.172799 0.356320 -0.005412
1 1 -0.193308 0.331966 -0.015668
2 1 -0.226607 0.284144 -0.034931
3 1 -0.278371 0.204235 -0.066597
4 1 -0.315291 0.104116 -0.096930
5 1 -0.342518 -0.011884 -0.132000
6 1 -0.321207 -0.125744 -0.131833
7 1 -0.230826 -0.194970 -0.100153
8 1 -0.141017 -0.231521 -0.061610
9 1 -0.024416 -0.219165 0.013678
10 1 0.137463 -0.129785 0.106984
11 1 0.243351 -0.017638 0.149006
12 1 0.230219 0.044623 0.123837
13 1 0.148773 0.049346 0.072776
14 1 0.071840 0.030383 0.032552
15 1 0.027237 0.013421 0.011569
16 1 0.008372 0.004617 0.003362
17 1 0.002135 0.001289 0.000816
18 1 0.000459 0.000300 0.000168
19 1 0.000083 0.000058 0.000034

0 2 0.133419 0.312893 0.018941
1 2 0.130370 0.296139 0.032154
2 2 0.127369 0.257073 0.044977
3 2 0.102139 0.190824 0.033523
4 2 0.061157 0.089837 0.019070
5 2 0.014308 -0.018460 -0.018140
6 2 -0.066451 -0.137592 -0.062607
7 2 -0.082329 -0.214281 -0.063602
