#:x y Ey Bx Bz
0 0 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
2 0 0.000000 0.000000 0.000000
3 0 0.000000 0.000000 0.000000
4 0 0.000000 0.000000 0.000000
5 0 0.000000 0.000000 0.000000
6 0 0.000000 0.000000 0.000000
7 0 0.000000 0.000000 0.000000
8 0 0.000000 0.000000 0.000000
9 0 0.000000 0.000000 0.000000
10 0 0.000000 0.000000 0.000000
11 0 0.000000 0.000000 0.000000
12 0 0.000000 0.000000 0.000000
13 0 0.000000 0.000000 0.000000
14 0 0.000000 0.000000 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000
20 0 0.000000 0.000000 0.000000
21 0 0.000000 0.000000 0.000000
22 0 0.000000 0.000000 0.000000
23 0 0.000000 0.000000 0.000000
24 0 0.000000 0.000000 0.000000
25 0 0.000000 0.000000 0.000000
26 0 0.000000 0.000000 0.000000
27 0 0.000000 0.000000 0.000000
28 0 0.000000 0.000000 0.000000
29 0 0.000000 0.000000 0.000000
30 0 0.000000 0.000000 0.000000
31 0 0.000000 0.000000 0.000000
32 0 0.000000 0.000000 0.000000
33 0 0.000000 0.000000 0.000000
34 0 0.000000 0.000000 0.000000
35 0 0.000000 0.000000 0.000000
36 0 0.000000 0.000000 0.000000
37 0 0.000000 0.000000 0.000000
38 0 0.000000 0.000000 0.000000
39 0 0.000000 0.000000 0.000000
40 0 0.000000 0.000000 0.000000
41 0 0.000000 0.000000 0.000000
42 0 0.000000 0.000000 0.000000
43 0 0.000000 0.000000 0.000000
44 0 0.000000 0.000000 0.000000
45 0 0.000000 0.000000 0.000000
46 0 0.000000 0.000000 0.000000
47 0 0.000000 0.000000 0.000000
48 0 0.000000 0.000000 0.000000
49 0 0.000000 0.000000 0.000000

0 1 0.000000 0.000000 0.000000
1 1 0.059486 0.024695 0.002039
2 1 0.069458 0.024927 0.004623
3 1 0.078161 0.024177 0.007602
4 1 0.085365 0.022729 0.010817
5 1 0.091024 0.020897 0.014117
6 1 0.095227 0.018966 0.017379
7 1 0.098130 0.017163 0.020507
8 1 0.099914 0.015650 0.023428
9 1 0.100735 0.014527 0.026086
10 1 0.100704 0.013840 0.028427
11 1 0.099869 0.013589 0.030394
12 1 0.098212 0.013741 0.031918
13 1 0.095658 0.014230 0.032914
14 1 0.092083 0.014960 0.033281
15 1 0.087329 0.015790 0.032904
16 1 0.081257 0.016526 0.031680
17 1 0.073821 0.016934 0.029568
18 1 0.065156 0.016803 0.026630
19 1 0.055618 0.016005 0.023057
20 1 0.045748 0.014550 0.019138
21 1 0.036165 0.012583 0.015203
22 1 0.027434 0.010339 0.011550
23 1 0.019957 0.008073 0.008393
24 1 0.013922 0.005997 0.005838
25 1 0.009320 0.004244 0.003891
26 1 0.005992 0.002867 0.002488
27 1 0.003705 0.001853 0.001529
28 1 0.002206 0.001148 0.000904
29 1 0.001266 0.000683 0.000515
30 1 0.000702 0.000391 0.000284
31 1 0.000376 0.000216 0.000151
32 1 0.000195 0.000115 0.000078
33 1 0.000098 0.000059 0.000039
34 1 0.000048 0.000030 0.000019
35 1 0.000023 0.000014 0.000009
36 1 0.000011 0.000007 0.000004
37 1 0.000005 0.000003 0.000002
38 1 0.000002 0.000001 0.000001
39 1 0.000001 0.000001 0.000000
40 1 0.000000 0.000000 0.000000
41 1 0.000000 0.000000 0.000000
42 1 0.000000 0.000000 0.000000
43 1 0.000000 0.000000 0.000000
44 1 0.000000 0.000000 0.000000
45 1 0.000000 0.000000 0.000000
46 1 0.000000 0.000000 0.000000
47 1 0.000000 0.000000 0.000000
48 1 0.000000 0.000000 0.000000
49 1 0.000000 0.000000 0.000000

0 2 0.000000 0.000000 0.000000
1 2 0.065093 0.040462 0.002215
2 2 0.071091 0.038945 0.004738
3 2 0.075621 0.036267 0.007425
4 2 0.078864 0.032959 0.010159
5 2 0.081063 0.029488 0.012857
6 2 0.082462 0.026219 0.015466
7 2 0.083270 0.023398 0.017952
8 2 0.083646 0.021173 0.020291
9 2 0.083696 0.019608 0.022467
10 2 0.083479 0.018714 0.024462
11 2 0.083006 0.018463 0.026251
12 2 0.082247 0.018796 0.027799
13 2 0.081142 0.019626 0.029066
14 2 0.079611 0.020859 0.030002
15 2 0.077535 0.022372 0.030536
16 2 0.074725 0.023980 0.030548
17 2 0.070926 0.025391 0.029883
18 2 0.065890 0.026232 0.028402
19 2 0.059513 0.026148 0.026061
20 2 0.051944 0.024934 0.022964
21 2 0.043602 0.022623 0.019359
22 2 0.035084 0.019477 0.015580
23 2 0.027013 0.015900 0.011962
24 2 0.019890 0.012316 0.008763
25 2 0.014009 0.009064 0.006131
26 2 0.009446 0.006351 0.004103
27 2 0.006106 0.004246 0.002630
28 2 0.003789 0.002714 0.001618
29 2 0.002261 0.001663 0.000957
30 2 0.001299 0.000978 0.000545
31 2 0.000720 0.000554 0.000299
32 2 0.000386 0.000303 0.000159
33 2 0.000200 0.000160 0.000082
34 2 0.000100 0.000081 0.000041
35 2 0.000049 0.000040 0.000020
36 2 0.000023 0.000019 0.000009
37 2 0.000011 0.000009 0.000004
38 2 0.000005 0.000004 0.000002
39 2 0.000002 0.000002 0.000001
40 2 0.000001 0.000001 0.000000
41 2 0.000000 0.000000 0.000000
42 2 0.000000 0.000000 0.000000
43 2 0.000000 0.000000 0.000000
44 2 0.000000 0.000000 0.000000
45 2 0.000000 0.000000 0.000000
46 2 0.000000 0.000000 0.000000
47 2 0.000000 0.000000 0.000000
48 2 0.000000 0.000000 0.000000
49 2 0.000000 0.000000 0.000000

0 3 0.000000 0.000000 0.000000
1 3 0.065699 0.041479 0.002258
2 3 0.065194 0.037364 0.004456
3 3 0.063778 0.033007 0.006520
4 3 0.062012 0.028874 0.008436
5 3 0.060292 0.025246 0.010224
6 3 0.058848 0.022264 0.011914
7 3 0.057777 0.019967 0.013538
8 3 0.057087 0.018339 0.015114
9 3 0.056730 0.017324 0.016652
10 3 0.056643 0.016850 0.018155
11 3 0.056776 0.016854 0.019628
12 3 0.057083 0.017274 0.021063
13 3 0.057520 0.018035 0.022451
14 3 0.058082 0.019070 0.023809
15 3 0.058815 0.020370 0.025179
16 3 0.059730 0.021976 0.026562
17 3 0.060628 0.023866 0.027822
18 3 0.061008 0.025823 0.028651
19 3 0.060170 0.027405 0.028662
20 3 0.057495 0.028082 0.027558
21 3 0.052736 0.027456 0.025270
22 3 0.046147 0.025430 0.022004
23 3 0.038401 0.022244 0.018163
24 3 0.030356 0.018368 0.014214
25 3 0.022807 0.014336 0.010559
26 3 0.016306 0.010599 0.007460
27 3 0.011115 0.007442 0.005024
28 3 0.007238 0.004975 0.003232
29 3 0.004513 0.003176 0.001991
30 3 0.002700 0.001940 0.001177
31 3 0.001553 0.001138 0.000670
32 3 0.000861 0.000641 0.000367
33 3 0.000460 0.000349 0.000194
34 3 0.000238 0.000183 0.000099
35 3 0.000119 0.000093 0.000049
36 3 0.000058 0.000046 0.000024
37 3 0.000027 0.000022 0.000011
38 3 0.000013 0.000010 0.000005
39 3 0.000006 0.000005 0.000002
40 3 0.000002 0.000002 0.000001
41 3 0.000001 0.000001 0.000000
42 3 0.000000 0.000000 0.000000
43 3 0.000000 0.000000 0.000000
44 3 0.000000 0.000000 0.000000
45 3 0.000000 0.000000 0.000000
46 3 0.000000 0.000000 0.000000
47 3 0.000000 0.000000 0.000000
48 3 0.000000 0.000000 0.000000
49 3 0.000000 0.000000 0.000000

0 4 0.000000 0.000000 0.000000
1 4 0.052790 0.031190 0.001931
2 4 0.047424 0.026776 0.003544
3 4 0.042704 0.023179 0.004896
4 4 0.038980 0.020408 0.006074
5 4 0.036335 0.018378 0.007165
6 4 0.034681 0.016969 0.008229
7 4 0.033852 0.016069 0.009312
8 4 0.033673 0.015595 0.010439
9 4 0.033968 0.015479 0.011608
10 4 0.034574 0.015637 0.012805
11 4 0.035392 0.015995 0.014034
12 4 0.036387 0.016512 0.015300
13 4 0.037512 0.017134 0.016573
14 4 0.038707 0.017738 0.017817
15 4 0.040049 0.018215 0.019105
16 4 0.041859 0.018644 0.020648
17 4 0.044531 0.019335 0.022641
18 4 0.048111 0.020614 0.025025
19 4 0.051993 0.022507 0.027365
20 4 0.055014 0.024592 0.028983
21 4 0.055928 0.026148 0.029249
22 4 0.053959 0.026496 0.027867
23 4 0.049106 0.025295 0.024970
24 4 0.042079 0.022659 0.021039
25 4 0.033978 0.019044 0.016697
26 4 0.025911 0.015051 0.012517
27 4 0.018711 0.011221 0.008889
28 4 0.012834 0.007919 0.006000
29 4 0.008385 0.005307 0.003860
30 4 0.005234 0.003390 0.002374
31 4 0.003129 0.002069 0.001400
32 4 0.001797 0.001210 0.000793
33 4 0.000993 0.000680 0.000433
34 4 0.000529 0.000368 0.000228
35 4 0.000272 0.000192 0.000116
36 4 0.000136 0.000097 0.000057
37 4 0.000066 0.000048 0.000027
38 4 0.000031 0.000023 0.000013
39 4 0.000014 0.000010 0.000006
40 4 0.000006 0.000005 0.000003
