#:x y Ey Bx Bz
0 0 -0.542508 -0.131750 -0.036306
1 0 -0.525092 -0.148863 -0.068611
2 0 -0.481522 -0.177509 -0.091069
3 0 -0.404083 -0.212116 -0.095789
4 0 -0.274589 -0.237272 -0.069720
5 0 -0.101074 -0.238998 -0.015362
6 0 0.104095 -0.208397 0.070536
7 0 0.300409 -0.124395 0.159191
8 0 0.385586 -0.016811 0.188799
9 0 0.323917 0.048845 0.148463
10 0 0.195651 0.055603 0.084351
11 0 0.089457 0.034806 0.036453
12 0 0.032082 0.015355 0.012415
13 0 0.009265 0.005183 0.003420
14 0 0.002199 0.001397 0.000777
15 0 0.000436 0.000309 0.000148
16 0 0.000073 0.000057 0.000024
17 0 0.000010 0.000009 0.000003
18 0 0.000001 0.000001 0.000000
19 0 0.000000 0.000000 0.000000

0 1 -0.235934 -0.174214 -0.019193
1 1 -0.236634 -0.196093 -0.039965
2 1 -0.231998 -0.233670 -0.056463
3 1 -0.218205 -0.273385 -0.070633
4 1 -0.187487 -0.304348 -0.067994
5 1 -0.123408 -0.299494 -0.045963
6 1 -0.050258 -0.265072 -0.013466
7 1 0.060477 -0.189632 0.051607
8 1 0.198142 -0.065214 0.123143
9 1 0.261002 0.043233 0.141706
10 1 0.214041 0.079506 0.105147
11 1 0.123483 0.060917 0.055903
12 1 0.053472 0.031105 0.022587
13 1 0.018119 0.011854 0.007206
14 1 0.004946 0.003555 0.001865
15 1 0.001111 0.000866 0.000400
16 1 0.000209 0.000175 0.000072
17 1 0.000033 0.000030 0.000011
18 1 0.000005 0.000004 0.000001
19 1 0.000001 0.000001 0.000000

0 2 0.078460 -0.083320 0.002687
1 2 0.057696 -0.106363 -0.002388
2 2 0.011840 -0.151401 -0.016747
3 2 -0.038563 -0.196697 -0.039671
4 2 -0.109937 -0.238023 -0.072848
5 2 -0.147371 -0.247399 -0.080385
6 2 -0.166251 -0.213971 -0.088907
7 2 -0.169345 -0.174408 -0.072811
8 2 -0.052119 -0.105165 0.014696
9 2 0.126297 -0.004770 0.105433
10 2 0.206194 0.062891 0.123736
11 2 0.166067 0.069112 0.085716
12 2 0.089800 0.043664 0.041838
13 2 0.036042 0.019549 0.015506
14 2 0.011309 0.006702 0.004554
15 2 0.002866 0.001834 0.001090
16 2 0.000600 0.000412 0.000217
17 2 0.000105 0.000077 0.000037
18 2 0.000016 0.000012 0.000005
19 2 0.000002 0.000002 0.000001

0 3 0.306551 0.115127 0.025730
1 3 0.273863 0.091312 0.042650
2 3 0.192484 0.042046 0.028548
3 3 0.087819 -0.025920 0.001655
4 3 -0.047224 -0.092717 -0.063471
5 3 -0.182476 -0.157313 -0.113813
6 3 -0.226593 -0.167931 -0.128470
7 3 -0.257964 -0.144134 -0.142054
8 3 -0.218057 -0.112105 -0.085699
9 3 -0.032746 -0.046261 0.037772
10 3 0.146107 0.027479 0.117514
11 3 0.185918 0.058935 0.111164
12 3 0.127754 0.048243 0.065952
13 3 0.060801 0.025765 0.028353
14 3 0.021876 0.010164 0.009422
15 3 0.006233 0.003137 0.002513
16 3 0.001449 0.000784 0.000552
17 3 0.000280 0.000162 0.000102
18 3 0.000046 0.000028 0.000016
19 3 0.000006 0.000004 0.000002

0 4 0.459365 0.248685 0.049544
1 4 0.435228 0.235372 0.091916
2 4 0.376271 0.203791 0.096515
3 4 0.252010 0.137382 0.068452
4 4 0.105708 0.060129 0.001125
5 4 -0.107995 -0.028033 -0.103195
6 4 -0.247581 -0.101120 -0.152267
7 4 -0.290412 -0.121921 -0.174083
8 4 -0.291350 -0.110339 -0.151543
9 4 -0.156444 -0.067546 -0.035968
10 4 0.057569 -0.002951 0.086058
11 4 0.172888 0.040480 0.121856
12 4 0.154350 0.044519 0.088430
13 4 0.086982 0.028227 0.043954
14 4 0.035725 0.012709 0.016449
15 4 0.011393 0.004389 0.004866
16 4 0.002927 0.001213 0.001173
17 4 0.000621 0.000275 0.000236
18 4 0.000111 0.000052 0.000040
19 4 0.000017 0.000008 0.000007

0 5 0.423499 0.225657 0.062858
1 5 0.436252 0.239749 0.123498
2 5 0.446361 0.239545 0.162924
3 5 0.379342 0.203218 0.145704
4 5 0.261238 0.132557 0.089287
5 5 0.066506 0.050156 -0.030108
6 5 -0.150340 -0.027489 -0.131466
7 5 -0.272729 -0.076631 -0.185665
8 5 -0.324703 -0.093372 -0.194336
9 5 -0.243411 -0.073357 -0.100563
10 5 -0.030742 -0.022581 0.042628
11 5 0.138327 0.022340 0.117817
12 5 0.165658 0.035869 0.104722
13 5 0.109350 0.026631 0.059472
14 5 0.050596 0.013430 0.024768
15 5 0.017849 0.005104 0.008043
16 5 0.005019 0.001537 0.002111
17 5 0.001157 0.000378 0.000458
18 5 0.000223 0.000078 0.000084
19 5 0.000036 0.000013 0.000015

0 6 0.208879 0.063640 0.048765
1 6 0.284508 0.129191 0.123702
2 6 0.386033 0.185868 0.199250
3 6 0.421252 0.194380 0.216365
4 6 0.359737 0.155846 0.171688
5 6 0.190719 0.083222 0.047537
6 6 -0.036295 0.006098 -0.082324
7 6 -0.202764 -0.042432 -0.168923
8 6 -0.313253 -0.065220 -0.214351
9 6 -0.296840 -0.061968 -0.151339
10 6 -0.107170 -0.029125 -0.002293
11 6 0.095257 0.008685 0.104287
12 6 0.164800 0.025467 0.113961
13 6 0.125563 0.021898 0.072674
14 6 0.064218 0.012119 0.033094
15 6 0.024625 0.004967 0.011610
16 6 0.007462 0.001601 0.003270
17 6 0.001844 0.000420 0.000759
18 6 0.000380 0.000092 0.000148
19 6 0.000065 0.000017 0.000028

0 7 -0.170273 -0.218157 -0.016786
1 7 -0.012905 -0.058441 0.067025
2 7 0.215676 0.065574 0.190738
3 7 0.378039 0.121614 0.254899
4 7 0.416838 0.119113 0.244312
5 7 0.301826 0.082615 0.124661
6 7 0.057162 0.027287 -0.033794
7 7 -0.145163 -0.018112 -0.146135
8 7 -0.286912 -0.041478 -0.217603
9 7 -0.319468 -0.043899 -0.184183
10 7 -0.162044 -0.024715 -0.040102
11 7 0.054947 0.001502 0.087505
12 7 0.157109 0.015687 0.117530
13 7 0.135603 0.015262 0.082452
14 7 0.075066 0.009065 0.040246
15 7 0.030680 0.003927 0.014976
16 7 0.009839 0.001328 0.004451
17 7 0.002564 0.000365 0.001087
18 7 0.000556 0.000083 0.000223
19 7 0.000100 0.000016 0.000045

0 8 -0.624146 -0.548248 -0.176502
1 8 -0.367380 -0.176842 -0.056989
2 8 -0.015513 -0.017222 0.134698
3 8 0.273173 0.047864 0.257401
4 8 0.401309 0.060613 0.280809
5 8 0.352938 0.044679 0.179989
6 8 0.133042 0.017939 0.011605
7 8 -0.090806 -0.004658 -0.122769
8 8 -0.261968 -0.018524 -0.215182
9 8 -0.328680 -0.022298 -0.203366
10 8 -0.196410 -0.014008 -0.066320
11 8 0.025338 -0.000670 0.073320
12 8 0.148518 0.007340 0.117955
13 8 0.140866 0.007775 0.088648
14 8 0.082400 0.004825 0.045385
15 8 0.035166 0.002161 0.017574
16 8 0.011715 0.000753 0.005415
17 8 0.003163 0.000212 0.001369
18 8 0.000709 0.000050 0.000291
19 8 0.000131 0.000010 0.000060

0 9 -1.021697 -0.000070 -0.547908
1 9 -0.624813 -0.000060 -0.216610
2 9 -0.173677 -0.000045 0.069612
3 9 0.196198 -0.000028 0.244653
4 9 0.385998 -0.000015 0.296742
5 9 0.373323 -0.000007 0.206729
6 9 0.163558 -0.000002 0.034202
7 9 -0.064675 -0.000001 -0.108903
8 9 -0.245652 -0.000000 -0.211408
9 9 -0.329894 -0.000000 -0.211656
10 9 -0.212614 -0.000000 -0.079658
11 9 0.009719 -0.000000 0.065310
12 9 0.143137 -0.000000 0.117520
13 9 0.142999 -0.000000 0.091598
14 9 0.086058 -0.000000 0.048049
15 9 0.037538 -0.000000 0.018983
16 9 0.012746 -0.000000 0.005955
17 9 0.003503 -0.000000 0.001531
18 9 0.000799 -0.000000 0.000331
19 9 0.000151 -0.000000 0.000070

0 10 -1.021847 0.547847 -0.547917
1 10 -0.624945 0.176491 -0.216626
2 10 -0.173776 0.016953 0.069595
3 10 0.196133 -0.048041 0.244640
4 10 0.385962 -0.060712 0.296734
5 10 0.373307 -0.044726 0.206725
6 10 0.163552 -0.017958 0.034201
7 10 -0.064677 0.004652 -0.108904
8 10 -0.245653 0.018522 -0.211408
9 10 -0.329894 0.022298 -0.211656
10 10 -0.212614 0.014008 -0.079658
11 10 0.009719 0.000670 0.065310
12 10 0.143137 -0.007340 0.117520
13 10 0.142999 -0.007775 0.091598
14 10 0.086058 -0.004825 0.048049
15 10 0.037538 -0.002161 0.018983
16 10 0.012746 -0.000753 0.005955
17 10 0.003503 -0.000212 0.001531
18 10 0.000799 -0.000050 0.000331
19 10 0.000151 -0.000010 0.000070

0 11 -0.625095 0.216295 -0.176561
1 11 -0.368221 0.056782 -0.057088
2 11 -0.016168 -0.066884 0.134589
3 11 0.272728 -0.122522 0.257310
4 11 0.401050 -0.119655 0.280749
5 11 0.352811 -0.082891 0.179957
6 11 0.132990 -0.027404 0.011591
7 11 -0.090824 0.018070 -0.122774
8 11 -0.261973 0.041466 -0.215183
9 11 -0.328682 0.043896 -0.203367
10 11 -0.196411 0.024715 -0.066320
11 11 0.025338 -0.001502 0.073320
12 11 0.148518 -0.015687 0.117955
13 11 0.140866 -0.015262 0.088648
14 11 0.082400 -0.009065 0.045385
15 11 0.035166 -0.003927 0.017574
16 11 0.011715 -0.001328 0.005415
17 11 0.003163 -0.000365 0.001369
18 11 0.000709 -0.000083 0.000291
19 11 0.000131 -0.000016 0.000060

0 12 -0.174575 -0.071127 -0.017048
1 12 -0.016778 -0.135975 0.066578
2 12 0.212556 -0.191406 0.190227
3 12 0.375815 -0.198408 0.254443
4 12 0.415458 -0.158415 0.243984
5 12 0.301095 -0.084631 0.124470
6 12 0.056836 -0.006752 -0.033884
7 12 -0.145284 0.042178 -0.146169
8 12 -0.286949 0.065138 -0.217613
9 12 -0.319478 0.061946 -0.184186
10 12 -0.162046 0.029120 -0.040103
11 12 0.054947 -0.008686 0.087505
12 12 0.157109 -0.025467 0.117530
13 12 0.135603 -0.021898 0.082452
14 12 0.075066 -0.012119 0.040246
15 12 0.030680 -0.004967 0.014976
16 12 0.009839 -0.001601 0.004451
17 12 0.002564 -0.000420 0.001087
18 12 0.000556 -0.000092 0.000223
19 12 0.000100 -0.000017 0.000045

0 13 0.192630 -0.250595 0.047801
1 13 0.269629 -0.262738 0.122009
2 13 0.373630 -0.258972 0.197229
3 13 0.411946 -0.218098 0.214450
4 13 0.353561 -0.142711 0.170200
5 13 0.187170 -0.056196 0.046591
6 13 -0.038024 0.024424 -0.082814
7 13 -0.203468 0.075324 -0.169129
8 13 -0.313492 0.092908 -0.214422
9 13 -0.296907 0.073219 -0.151359
10 13 -0.107186 0.022546 -0.002297
11 13 0.095254 -0.022347 0.104286
12 13 0.164800 -0.035871 0.113960
13 13 0.125563 -0.026631 0.072674
14 13 0.064218 -0.013430 0.033094
15 13 0.024625 -0.005104 0.011610
16 13 0.007462 -0.001537 0.003270
17 13 0.001844 -0.000378 0.000759
18 13 0.000380 -0.000078 0.000148
19 13 0.000065 -0.000013 0.000028

0 14 0.373216 -0.315717 0.059944
1 14 0.389371 -0.298331 0.118243
2 14 0.405842 -0.259013 0.156355
3 14 0.347256 -0.182085 0.139063
4 14 0.238370 -0.092941 0.083685
5 14 0.052185 0.006718 -0.034029
6 14 -0.158021 0.089187 -0.133714
7 14 -0.276190 0.116285 -0.186713
8 14 -0.326001 0.108119 -0.194733
9 14 -0.243815 0.066819 -0.100686
10 14 -0.030847 0.002753 0.042596
11 14 0.138304 -0.040525 0.117810
12 14 0.165653 -0.044528 0.104721
13 14 0.109349 -0.028229 0.059472
14 14 0.050596 -0.012709 0.024768
15 14 0.017849 -0.004389 0.008043
16 14 0.005019 -0.001213 0.002111
17 14 0.001157 -0.000275 0.000458
18 14 0.000223 -0.000052 0.000084
19 14 0.000036 -0.000008 0.000015

0 15 0.335769 -0.254774 0.042559
