#:x y Ey Bx Bz
0 0 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
2 0 0.000000 0.000000 0.000000
3 0 0.000000 0.000000 0.000000
4 0 0.000000 0.000000 0.000000
5 0 0.000000 0.000000 0.000000
6 0 0.000000 0.000000 0.000000
7 0 0.000000 0.000000 0.000000
8 0 0.000000 0.000000 0.000000
9 0 0.000000 0.000000 0.000000
10 0 0.000000 0.000000 0.000000
11 0 0.000000 0.000000 0.000000
12 0 0.000000 0.000000 0.000000
13 0 0.000000 0.000000 0.000000
14 0 0.000000 0.000000 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000
20 0 0.000000 0.000000 0.000000
21 0 0.000000 0.000000 0.000000
22 0 0.000000 0.000000 0.000000
23 0 0.000000 0.000000 0.000000
24 0 0.000000 0.000000 0.000000
25 0 0.000000 0.000000 0.000000
26 0 0.000000 0.000000 0.000000
27 0 0.000000 0.000000 0.000000
28 0 0.000000 0.000000 0.000000
29 0 0.000000 0.000000 0.000000
30 0 0.000000 0.000000 0.000000
31 0 0.000000 0.000000 0.000000
32 0 0.000000 0.000000 0.000000
33 0 0.000000 0.000000 0.000000
34 0 0.000000 0.000000 0.000000
35 0 0.000000 0.000000 0.000000
36 0 0.000000 0.000000 0.000000
37 0 0.000000 0.000000 0.000000
38 0 0.000000 0.000000 0.000000
39 0 0.000000 0.000000 0.000000
40 0 0.000000 0.000000 0.000000
41 0 0.000000 0.000000 0.000000
42 0 0.000000 0.000000 0.000000
43 0 0.000000 0.000000 0.000000
44 0 0.000000 0.000000 0.000000
45 0 0.000000 0.000000 0.000000
46 0 0.000000 0.000000 0.000000
47 0 0.000000 0.000000 0.000000
48 0 0.000000 0.000000 0.000000
49 0 0.000000 0.000000 0.000000

0 1 0.000000 0.000000 0.000000
1 1 0.092904 0.018845 0.002798
2 1 0.099935 0.017610 0.005926
3 1 0.105629 0.015650 0.009393
4 1 0.109900 0.013447 0.012799
5 1 0.112401 0.011103 0.016116
6 1 0.114077 0.008844 0.019639
7 1 0.114810 0.007395 0.022644
8 1 0.113969 0.006308 0.025244
9 1 0.113254 0.005299 0.028258
10 1 0.112670 0.005292 0.030672
11 1 0.110317 0.005756 0.032085
12 1 0.107901 0.005548 0.034078
13 1 0.106969 0.005766 0.036145
14 1 0.104424 0.007077 0.036437
15 1 0.099603 0.007661 0.036273
16 1 0.096408 0.007150 0.037369
17 1 0.094341 0.007687 0.037616
18 1 0.088694 0.009337 0.035274
19 1 0.080440 0.009638 0.032828
20 1 0.074726 0.008406 0.032103
21 1 0.070569 0.008216 0.030462
22 1 0.062354 0.009710 0.025664
23 1 0.050167 0.010479 0.019992
24 1 0.039679 0.009085 0.016212
25 1 0.032517 0.007097 0.013020
26 1 0.024275 0.006418 0.007675
27 1 0.012339 0.006868 0.000580
28 1 -0.000403 0.007271 -0.005764
29 1 -0.011003 0.007359 -0.010929
30 1 -0.021035 0.007577 -0.016911
31 1 -0.033347 0.007814 -0.024596
32 1 -0.046985 0.007398 -0.032120
33 1 -0.058135 0.006167 -0.037365
34 1 -0.065236 0.004839 -0.040724
35 1 -0.070823 0.004138 -0.044368
36 1 -0.077924 0.003960 -0.049276
37 1 -0.086104 0.003597 -0.053917
38 1 -0.092031 0.002620 -0.055942
39 1 -0.093531 0.001299 -0.054487
40 1 -0.092507 0.000190 -0.050284
41 1 -0.094096 -0.000524 -0.043585
42 1 -0.103238 -0.001115 -0.032816
43 1 -0.120591 -0.001719 -0.016878
44 1 -0.138663 -0.001841 0.000014
45 1 -0.141750 -0.000945 0.008077
46 1 -0.116921 0.000303 0.001873
47 1 -0.071550 0.000454 -0.010505
48 1 -0.029830 -0.000251 -0.018397
49 1 0.000000 0.000000 0.000000

0 2 0.000000 0.000000 0.000000
1 2 0.090771 0.030749 0.002740
2 2 0.094765 0.027113 0.005697
3 2 0.096870 0.024303 0.008712
4 2 0.098365 0.022284 0.011964
5 2 0.099682 0.020941 0.014980
6 2 0.100499 0.019649 0.017866
7 2 0.101922 0.018534 0.021121
8 2 0.103531 0.017762 0.023915
9 2 0.103901 0.016684 0.026200
10 2 0.104410 0.015614 0.028988
11 2 0.105440 0.015197 0.031478
12 2 0.104641 0.014750 0.032769
13 2 0.102607 0.014061 0.034159
14 2 0.101725 0.014036 0.036050
15 2 0.100392 0.014508 0.036756
16 2 0.096295 0.014608 0.036118
17 2 0.091480 0.014688 0.035842
18 2 0.088199 0.015326 0.035967
19 2 0.084416 0.016015 0.034779
20 2 0.077601 0.016408 0.031899
21 2 0.068991 0.016964 0.028696
22 2 0.061268 0.017602 0.026012
23 2 0.054633 0.017693 0.023191
24 2 0.046897 0.017648 0.019098
25 2 0.036109 0.018574 0.013231
26 2 0.022404 0.020113 0.006143
27 2 0.008015 0.020379 -0.000840
28 2 -0.004474 0.018510 -0.006707
29 2 -0.014424 0.015912 -0.011781
30 2 -0.023570 0.014358 -0.017261
31 2 -0.033798 0.013826 -0.023652
32 2 -0.044876 0.012988 -0.030098
33 2 -0.054967 0.011246 -0.035494
34 2 -0.063066 0.009394 -0.039834
35 2 -0.070066 0.008331 -0.044011
36 2 -0.077207 0.007825 -0.048417
37 2 -0.084122 0.006862 -0.052190
38 2 -0.089032 0.004917 -0.053968
39 2 -0.090916 0.002507 -0.053077
40 2 -0.091302 0.000484 -0.049549
41 2 -0.094013 -0.000951 -0.042931
42 2 -0.102986 -0.002274 -0.031767
43 2 -0.118807 -0.003588 -0.015799
44 2 -0.134833 -0.003854 0.000299
45 2 -0.137027 -0.002068 0.007564
46 2 -0.113983 0.000477 0.001617
47 2 -0.071970 0.000990 -0.010203
48 2 -0.031439 -0.000261 -0.018647
49 2 0.000000 0.000000 0.000000

0 3 0.000000 0.000000 0.000000
1 3 0.073119 0.045946 0.002421
2 3 0.078943 0.041261 0.005188
3 3 0.083596 0.036746 0.007866
4 3 0.086904 0.032317 0.010807
5 3 0.089682 0.028537 0.013833
6 3 0.090740 0.025476 0.016169
7 3 0.090672 0.022625 0.018835
8 3 0.091301 0.020723 0.021684
9 3 0.090665 0.019818 0.023367
10 3 0.088797 0.018837 0.025214
11 3 0.088676 0.018335 0.027861
12 3 0.088387 0.019004 0.029212
13 3 0.085622 0.019616 0.029690
14 3 0.083748 0.019724 0.031393
15 3 0.083654 0.020577 0.032856
16 3 0.081096 0.022161 0.032211
17 3 0.076172 0.023109 0.031410
18 3 0.073026 0.023385 0.031839
19 3 0.070660 0.024127 0.031230
20 3 0.064976 0.025459 0.028371
21 3 0.057103 0.026380 0.025446
22 3 0.050820 0.026360 0.023551
23 3 0.045153 0.025902 0.020671
24 3 0.036639 0.025746 0.015656
25 3 0.026043 0.025978 0.010361
26 3 0.017077 0.025930 0.006416
27 3 0.010171 0.024946 0.002658
28 3 0.002039 0.023259 -0.002790
29 3 -0.009146 0.021817 -0.009709
30 3 -0.021496 0.021103 -0.016404
31 3 -0.032500 0.020475 -0.022090
32 3 -0.041979 0.018980 -0.027414
33 3 -0.051198 0.016588 -0.032997
34 3 -0.060491 0.014206 -0.038466
35 3 -0.068847 0.012520 -0.043036
36 3 -0.075329 0.011184 -0.046421
37 3 -0.079988 0.009315 -0.048845
38 3 -0.083433 0.006582 -0.050376
39 3 -0.086190 0.003547 -0.050472
40 3 -0.088976 0.000921 -0.047977
41 3 -0.093466 -0.001281 -0.041369
42 3 -0.102032 -0.003564 -0.029542
43 3 -0.115164 -0.005720 -0.013727
44 3 -0.127612 -0.006128 0.000711
45 3 -0.128237 -0.003463 0.006414
46 3 -0.108398 0.000420 0.000975
47 3 -0.072489 0.001623 -0.009658
48 3 -0.034263 0.000112 -0.018909
49 3 0.000000 0.000000 0.000000

0 4 0.000000 0.000000 0.000000
1 4 0.054868 0.056295 0.002024
2 4 0.058611 0.050629 0.004295
3 4 0.061964 0.044790 0.006586
4 4 0.064066 0.039086 0.008611
5 4 0.065780 0.033785 0.011104
6 4 0.067583 0.029724 0.013328
7 4 0.067904 0.026551 0.014992
8 4 0.068320 0.024018 0.017356
9 4 0.069732 0.022844 0.019580
10 4 0.069724 0.022500 0.020848
11 4 0.069204 0.022248 0.022641
12 4 0.070186 0.022696 0.024828
13 4 0.070534 0.023874 0.025941
14 4 0.069184 0.024961 0.026690
15 4 0.068252 0.026011 0.027941
16 4 0.067769 0.027362 0.028741
17 4 0.066084 0.028736 0.028721
18 4 0.063368 0.030047 0.028435
19 4 0.060014 0.031376 0.027572
20 4 0.055672 0.032238 0.025986
21 4 0.051245 0.032459 0.024584
22 4 0.047292 0.032895 0.023077
23 4 0.041429 0.033942 0.019658
24 4 0.031959 0.034404 0.014434
25 4 0.022083 0.033095 0.010080
26 4 0.015763 0.030710 0.007659
27 4 0.011211 0.029014 0.004606
28 4 0.003086 0.028696 -0.001487
29 4 -0.009699 0.028829 -0.009245
30 4 -0.022498 0.028169 -0.015511
31 4 -0.031442 0.026319 -0.019619
32 4 -0.038073 0.023711 -0.023773
