#:x y Ey Bx Bz
0 0 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
2 0 0.000000 0.000000 0.000000
3 0 0.000000 0.000000 0.000000
4 0 0.000000 0.000000 0.000000
5 0 0.000000 0.000000 0.000000
6 0 0.000000 0.000000 0.000000
7 0 0.000000 0.000000 0.000000
8 0 0.000000 0.000000 0.000000
9 0 0.000000 0.000000 0.000000
10 0 0.000000 0.000000 0.000000
11 0 0.000000 0.000000 0.000000
12 0 0.000000 0.000000 0.000000
13 0 0.000000 0.000000 0.000000
14 0 0.000000 0.000000 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000
20 0 0.000000 0.000000 0.000000
21 0 0.000000 0.000000 0.000000
22 0 0.000000 0.000000 0.000000
23 0 0.000000 0.000000 0.000000
24 0 0.000000 0.000000 0.000000
25 0 0.000000 0.000000 0.000000
26 0 0.000000 0.000000 0.000000
27 0 0.000000 0.000000 0.000000
28 0 0.000000 0.000000 0.000000
29 0 0.000000 0.000000 0.000000
30 0 0.000000 0.000000 0.000000
31 0 0.000000 0.000000 0.000000
32 0 0.000000 0.000000 0.000000
33 0 0.000000 0.000000 0.000000
34 0 0.000000 0.000000 0.000000
35 0 0.000000 0.000000 0.000000
36 0 0.000000 0.000000 0.000000
37 0 0.000000 0.000000 0.000000
38 0 0.000000 0.000000 0.000000
39 0 0.000000 0.000000 0.000000
40 0 0.000000 0.000000 0.000000
41 0 0.000000 0.000000 0.000000
42 0 0.000000 0.000000 0.000000
43 0 0.000000 0.000000 0.000000
44 0 0.000000 0.000000 0.000000
45 0 0.000000 0.000000 0.000000
46 0 0.000000 0.000000 0.000000
47 0 0.000000 0.000000 0.000000
48 0 0.000000 0.000000 0.000000
49 0 0.000000 0.000000 0.000000

0 1 0.000000 0.000000 0.000000
1 1 0.108577 0.011351 0.003406
2 1 0.112222 0.005533 0.006938
3 1 0.113230 0.000087 0.010386
4 1 0.112326 -0.004586 0.013626
5 1 0.110239 -0.008301 0.016610
6 1 0.107610 -0.011036 0.019349
7 1 0.104944 -0.012879 0.021890
8 1 0.102599 -0.013966 0.024295
9 1 0.100801 -0.014444 0.026627
10 1 0.099664 -0.014449 0.028939
11 1 0.099224 -0.014084 0.031276
12 1 0.099452 -0.013411 0.033659
13 1 0.100256 -0.012454 0.036084
14 1 0.101492 -0.011209 0.038522
15 1 0.102968 -0.009637 0.040918
16 1 0.104433 -0.007649 0.043176
17 1 0.105509 -0.005132 0.045112
18 1 0.105623 -0.002040 0.046411
19 1 0.104041 0.001498 0.046672
20 1 0.100051 0.005131 0.045521
21 1 0.093238 0.008369 0.042767
22 1 0.083695 0.010736 0.038507
23 1 0.072061 0.011940 0.033124
24 1 0.059362 0.011946 0.027180
25 1 0.046736 0.010963 0.021270
26 1 0.035167 0.009338 0.015884
27 1 0.025309 0.007445 0.011335
28 1 0.017441 0.005592 0.007740
29 1 0.011526 0.003977 0.005066
30 1 0.007316 0.002689 0.003185
31 1 0.004468 0.001735 0.001926
32 1 0.002629 0.001072 0.001123
33 1 0.001494 0.000636 0.000632
34 1 0.000820 0.000363 0.000344
35 1 0.000436 0.000200 0.000181
36 1 0.000225 0.000106 0.000093
37 1 0.000113 0.000055 0.000046
38 1 0.000055 0.000027 0.000022
39 1 0.000026 0.000013 0.000010
40 1 0.000012 0.000006 0.000005
41 1 0.000005 0.000003 0.000002
42 1 0.000002 0.000001 0.000001
43 1 0.000001 0.000001 0.000000
44 1 0.000000 0.000000 0.000000
45 1 0.000000 0.000000 0.000000
46 1 0.000000 0.000000 0.000000
47 1 0.000000 0.000000 0.000000
48 1 0.000000 0.000000 0.000000
49 1 0.000000 0.000000 0.000000

0 2 0.000000 0.000000 0.000000
1 2 0.086304 0.014408 0.002785
2 2 0.086468 0.006597 0.005546
3 2 0.085881 -0.000271 0.008216
4 2 0.084951 -0.005914 0.010771
5 2 0.083959 -0.010272 0.013213
6 2 0.083078 -0.013418 0.015557
7 2 0.082402 -0.015494 0.017822
8 2 0.081977 -0.016669 0.020027
9 2 0.081815 -0.017096 0.022189
10 2 0.081893 -0.016912 0.024309
11 2 0.082163 -0.016235 0.026382
12 2 0.082569 -0.015152 0.028400
13 2 0.083047 -0.013704 0.030342
14 2 0.083502 -0.011916 0.032162
15 2 0.083815 -0.009821 0.033802
16 2 0.083922 -0.007415 0.035247
17 2 0.083860 -0.004597 0.036534
18 2 0.083683 -0.001184 0.037681
19 2 0.083267 0.002928 0.038571
20 2 0.082181 0.007574 0.038914
21 2 0.079760 0.012248 0.038322
22 2 0.075384 0.016234 0.036485
23 2 0.068786 0.018866 0.033330
24 2 0.060212 0.019776 0.029072
25 2 0.050370 0.018997 0.024152
26 2 0.040197 0.016900 0.019099
27 2 0.030594 0.014034 0.014384
28 2 0.022224 0.010948 0.010331
29 2 0.015429 0.008064 0.007089
30 2 0.010254 0.005634 0.004656
31 2 0.006536 0.003748 0.002933
32 2 0.004003 0.002382 0.001776
33 2 0.002360 0.001451 0.001035
34 2 0.001342 0.000849 0.000582
35 2 0.000737 0.000478 0.000316
36 2 0.000392 0.000260 0.000166
37 2 0.000202 0.000137 0.000085
38 2 0.000101 0.000070 0.000042
39 2 0.000049 0.000034 0.000020
40 2 0.000023 0.000017 0.000009
41 2 0.000011 0.000008 0.000004
42 2 0.000005 0.000004 0.000002
43 2 0.000002 0.000002 0.000001
44 2 0.000001 0.000001 0.000000
45 2 0.000000 0.000000 0.000000
46 2 0.000000 0.000000 0.000000
47 2 0.000000 0.000000 0.000000
48 2 0.000000 0.000000 0.000000
49 2 0.000000 0.000000 0.000000

0 3 0.000000 0.000000 0.000000
1 3 0.053571 0.011926 0.001889
2 3 0.051639 0.006295 0.003664
3 3 0.050881 0.001554 0.005396
4 3 0.051097 -0.002362 0.007137
5 3 0.051994 -0.005521 0.008913
6 3 0.053298 -0.007963 0.010730
7 3 0.054789 -0.009707 0.012579
8 3 0.056310 -0.010770 0.014442
9 3 0.057768 -0.011172 0.016307
10 3 0.059105 -0.010927 0.018153
11 3 0.060246 -0.010085 0.019932
12 3 0.061103 -0.008738 0.021598
13 3 0.061636 -0.006965 0.023132
14 3 0.061811 -0.004814 0.024489
15 3 0.061508 -0.002397 0.025559
16 3 0.060573 0.000055 0.026235
17 3 0.059085 0.002304 0.026590
18 3 0.057555 0.004346 0.026940
19 3 0.056754 0.006491 0.027678
20 3 0.057195 0.009156 0.028968
21 3 0.058677 0.012500 0.030548
22 3 0.060233 0.016206 0.031795
23 3 0.060553 0.019566 0.032013
24 3 0.058583 0.021798 0.030748
25 3 0.053958 0.022392 0.027968
26 3 0.047073 0.021282 0.024027
27 3 0.038845 0.018809 0.019501
28 3 0.030349 0.015541 0.014980
29 3 0.022493 0.012067 0.010918
30 3 0.015853 0.008847 0.007572
31 3 0.010655 0.006150 0.005010
32 3 0.006846 0.004070 0.003171
33 3 0.004216 0.002572 0.001925
34 3 0.002495 0.001557 0.001124
35 3 0.001421 0.000906 0.000632
36 3 0.000781 0.000507 0.000343
37 3 0.000415 0.000274 0.000180
38 3 0.000213 0.000143 0.000092
39 3 0.000107 0.000072 0.000045
40 3 0.000052 0.000036 0.000022
41 3 0.000024 0.000017 0.000010
42 3 0.000011 0.000008 0.000005
43 3 0.000005 0.000004 0.000002
44 3 0.000002 0.000002 0.000001
45 3 0.000001 0.000001 0.000000
46 3 0.000000 0.000000 0.000000
47 3 0.000000 0.000000 0.000000
48 3 0.000000 0.000000 0.000000
49 3 0.000000 0.000000 0.000000

0 4 0.000000 0.000000 0.000000
1 4 0.027493 0.009841 0.001155
2 4 0.026176 0.006169 0.002190
3 4 0.026026 0.002564 0.003184
4 4 0.026588 -0.000909 0.004182
5 4 0.027537 -0.004089 0.005203
6 4 0.028688 -0.006798 0.006270
7 4 0.029973 -0.008864 0.007403
8 4 0.031352 -0.010178 0.008603
9 4 0.032805 -0.010715 0.009877
10 4 0.034363 -0.010468 0.011259
11 4 0.036037 -0.009428 0.012736
12 4 0.037708 -0.007686 0.014230
13 4 0.039254 -0.005417 0.015706
14 4 0.040707 -0.002706 0.017218
15 4 0.042093 0.000471 0.018737
16 4 0.043092 0.003980 0.019993
17 4 0.043111 0.007320 0.020635
18 4 0.041901 0.009845 0.020639
19 4 0.040127 0.011287 0.020511
20 4 0.039186 0.012042 0.021035
21 4 0.040322 0.012922 0.022714
22 4 0.043720 0.014567 0.025363
23 4 0.048263 0.016998 0.028155
24 4 0.052083 0.019610 0.030031
25 4 0.053464 0.021534 0.030196
26 4 0.051543 0.022090 0.028415
27 4 0.046504 0.021054 0.025009
28 4 0.039310 0.018669 0.020638
29 4 0.031230 0.015461 0.016027
30 4 0.023408 0.012017 0.011759
31 4 0.016617 0.008807 0.008182
32 4 0.011213 0.006113 0.005419
33 4 0.007217 0.004035 0.003428
34 4 0.004445 0.002542 0.002077
35 4 0.002626 0.001533 0.001208
36 4 0.001493 0.000887 0.000677
37 4 0.000818 0.000495 0.000366
