#:x y f
0 0 0.000000
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000

0 1 0.000000
1 1 0.000000
2 1 0.000000
3 1 0.000001
4 1 0.000002
5 1 0.000006
6 1 0.000014
7 1 0.000027
8 1 0.000044
9 1 0.000059
10 1 0.000065
11 1 0.000059
12 1 0.000044
13 1 0.000027
14 1 0.000014
15 1 0.000006
16 1 0.000002
17 1 0.000001
18 1 0.000000
19 1 0.000000

0 2 0.000000
1 2 0.000000
2 2 0.000001
3 2 0.000003
4 2 0.000009
5 2 0.000024
6 2 0.000053
7 2 0.000102
8 2 0.000163
9 2 0.000218
10 2 0.000240
11 2 0.000218
12 2 0.000163
13 2 0.000102
14 2 0.000053
15 2 0.000024
16 2 0.000009
17 2 0.000003
18 2 0.000001
19 2 0.000000

0 3 0.000000
1 3 0.000001
2 3 0.000003
3 3 0.000010
4 3 0.000030
5 3 0.000077
6 3 0.000171
7 3 0.000323
8 3 0.000512
9 3 0.000678
10 3 0.000745
11 3 0.000678
12 3 0.000512
13 3 0.000323
14 3 0.000171
15 3 0.000077
16 3 0.000030
17 3 0.000010
18 3 0.000003
19 3 0.000000

0 4 0.000000
1 4 0.000002
2 4 0.000009
3 4 0.000030
4 4 0.000088
5 4 0.000222
6 4 0.000483
7 4 0.000897
8 4 0.001406
9 4 0.001850
10 4 0.002028
11 4 0.001850
12 4 0.001406
13 4 0.000897
14 4 0.000483
15 4 0.000222
16 4 0.000088
17 4 0.000030
18 4 0.000008
19 4 0.000000

0 5 0.000000
1 5 0.000006
2 5 0.000024
3 5 0.000077
4 5 0.000222
5 5 0.000552
6 5 0.001184
7 5 0.002170
8 5 0.003371
9 5 0.004408
10 5 0.004823
11 5 0.004408
12 5 0.003371
13 5 0.002170
14 5 0.001184
15 5 0.000552
16 5 0.000222
17 5 0.000077
18 5 0.000022
19 5 0.000000

0 6 0.000000
1 6 0.000014
2 6 0.000053
3 6 0.000171
4 6 0.000483
5 6 0.001184
6 6 0.002505
7 6 0.004542
8 6 0.007001
9 6 0.009108
10 6 0.009950
11 6 0.009108
12 6 0.007001
13 6 0.004542
14 6 0.002505
15 6 0.001184
16 6 0.000483
17 6 0.000171
18 6 0.000050
19 6 0.000000

0 7 0.000000
1 7 0.000027
2 7 0.000102
3 7 0.000323
4 7 0.000897
5 7 0.002170
6 7 0.004542
7 7 0.008165
8 7 0.012503
9 7 0.016201
10 7 0.017673
11 7 0.016201
12 7 0.012503
13 7 0.008165
14 7 0.004542
15 7 0.002170
