#:x y Ey Bx Bz
0 0 0.327805 -0.076608 0.021982
1 0 0.338877 -0.056793 0.046748
2 0 0.354153 -0.019183 0.074039
3 0 0.358732 0.028101 0.098702
4 0 0.337819 0.074151 0.111947
5 0 0.275946 0.100606 0.100559
6 0 0.181269 0.091081 0.067764
7 0 0.092224 0.057949 0.034049
8 0 0.036224 0.026946 0.012983
9 0 0.011122 0.009481 0.003844
10 0 0.002714 0.002599 0.000903
11 0 0.000535 0.000568 0.000171
12 0 0.000086 0.000101 0.000027
13 0 0.000012 0.000015 0.000003
14 0 0.000001 0.000002 0.000000
15 0 0.000000 0.000000 0.000000
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000

0 1 0.054089 -0.206345 0.002167
1 1 0.074939 -0.181210 0.009137
2 1 0.116476 -0.130549 0.026755
3 1 0.170367 -0.058372 0.052652
4 1 0.224607 0.023312 0.085493
5 1 0.259606 0.100438 0.110083
6 1 0.235021 0.134644 0.100896
7 1 0.156655 0.110511 0.065052
8 1 0.076972 0.062409 0.030447
9 1 0.028551 0.025769 0.010727
10 1 0.008208 0.008109 0.002934
11 1 0.001872 0.002005 0.000638
12 1 0.000345 0.000399 0.000113
13 1 0.000052 0.000065 0.000016
14 1 0.000007 0.000009 0.000002
15 1 0.000001 0.000001 0.000000
16 1 0.000000 0.000000 0.000000
17 1 0.000000 0.000000 0.000000
18 1 0.000000 0.000000 0.000000
19 1 0.000000 0.000000 0.000000

0 2 -0.259428 -0.282037 -0.022969
1 2 -0.242459 -0.268163 -0.041524
2 2 -0.203224 -0.238549 -0.045421
3 2 -0.127132 -0.181909 -0.029033
4 2 -0.024863 -0.108809 0.008367
5 2 0.114400 -0.014097 0.075877
6 2 0.229937 0.084292 0.125029
7 2 0.232619 0.123382 0.113155
8 2 0.150829 0.095484 0.067087
9 2 0.068877 0.049256 0.028386
10 2 0.023433 0.018481 0.009038
11 2 0.006171 0.005300 0.002245
12 2 0.001293 0.001200 0.000446
13 2 0.000220 0.000220 0.000072
14 2 0.000031 0.000033 0.000010
15 2 0.000004 0.000004 0.000001
16 2 0.000000 0.000000 0.000000
17 2 0.000000 0.000000 0.000000
18 2 0.000000 0.000000 0.000000
19 2 0.000000 0.000000 0.000000

0 3 -0.357419 -0.239694 -0.036843
1 3 -0.360227 -0.242775 -0.071138
2 3 -0.364412 -0.243487 -0.102061
3 3 -0.328187 -0.222479 -0.102132
4 3 -0.257298 -0.175850 -0.086345
5 3 -0.135119 -0.119912 -0.022512
6 3 0.074092 -0.023352 0.085939
7 3 0.226273 0.073003 0.141053
8 3 0.218853 0.099319 0.113315
9 3 0.128499 0.068786 0.059161
10 3 0.052782 0.031769 0.022219
11 3 0.016220 0.010748 0.006344
12 3 0.003884 0.002802 0.001427
13 3 0.000745 0.000581 0.000259
14 3 0.000117 0.000098 0.000039
15 3 0.000015 0.000014 0.000005
16 3 0.000002 0.000002 0.000001
17 3 0.000000 0.000000 0.000000
18 3 0.000000 0.000000 0.000000
19 3 0.000000 0.000000 0.000000

0 4 -0.255630 -0.122951 -0.033762
1 4 -0.285803 -0.152005 -0.070426
2 4 -0.333250 -0.185433 -0.123068
3 4 -0.369967 -0.210269 -0.148762
4 4 -0.333699 -0.184135 -0.142282
5 4 -0.289025 -0.142630 -0.119072
6 4 -0.137015 -0.087567 -0.010417
7 4 0.105152 0.003335 0.114737
8 4 0.225898 0.068839 0.143848
9 4 0.182965 0.070678 0.096178
10 4 0.092982 0.041269 0.043240
11 4 0.033715 0.016652 0.014291
