#:x y Ey Bx Bz
0 0 0.146248 -0.237580 0.007481
1 0 0.176432 -0.220328 0.021176
2 0 0.231876 -0.184265 0.046503
3 0 0.299038 -0.127312 0.081297
4 0 0.355523 -0.055597 0.118856
5 0 0.375817 0.022281 0.143025
6 0 0.327955 0.078489 0.130974
7 0 0.222384 0.086415 0.088438
8 0 0.115257 0.059316 0.044526
9 0 0.046102 0.028827 0.017136
10 0 0.014494 0.010529 0.005170
11 0 0.003650 0.003001 0.001250
12 0 0.000748 0.000685 0.000246
13 0 0.000127 0.000128 0.000040
14 0 0.000018 0.000020 0.000006
15 0 0.000002 0.000003 0.000001
16 0 0.000000 0.000000 0.000000
17 0 0.000000 0.000000 0.000000
18 0 0.000000 0.000000 0.000000
19 0 0.000000 0.000000 0.000000

0 1 -0.094838 -0.343073 -0.009771
1 1 -0.076419 -0.327627 -0.014888
2 1 -0.039521 -0.294432 -0.010449
3 1 0.022592 -0.234572 0.009581
4 1 0.099138 -0.151508 0.040978
5 1 0.186554 -0.050159 0.086817
6 1 0.256851 0.055690 0.123048
7 1 0.249934 0.114023 0.115536
8 1 0.171810 0.103480 0.075015
9 1 0.086193 0.061107 0.035434
10 1 0.032713 0.026081 0.012698
11 1 0.009686 0.008491 0.003565
12 1 0.002293 0.002183 0.000804
13 1 0.000442 0.000454 0.000148
14 1 0.000071 0.000078 0.000023
15 1 0.000009 0.000011 0.000003
16 1 0.000001 0.000001 0.000000
17 1 0.000000 0.000000 0.000000
18 1 0.000000 0.000000 0.000000
19 1 0.000000 0.000000 0.000000

0 2 -0.264144 -0.283136 -0.025217
1 2 -0.267439 -0.282685 -0.048082
2 2 -0.270069 -0.275988 -0.070309
3 2 -0.249906 -0.254203 -0.073483
4 2 -0.192995 -0.204689 -0.060371
5 2 -0.100640 -0.142487 -0.019032
6 2 0.060624 -0.048598 0.064716
7 2 0.206823 0.056982 0.126080
8 2 0.227368 0.104719 0.117388
9 2 0.152039 0.085365 0.070459
10 2 0.071094 0.045363 0.030288
11 2 0.024859 0.017525 0.009874
12 2 0.006774 0.005201 0.002533
13 2 0.001480 0.001227 0.000525
14 2 0.000265 0.000236 0.000089
15 2 0.000039 0.000038 0.000013
16 2 0.000005 0.000005 0.000002
17 2 0.000001 0.000001 0.000000
18 2 0.000000 0.000000 0.000000
