#:t mx my mz
33.850000 -0.849791 -0.173112 0.497882
33.900000 -0.848409 -0.177450 0.498712
33.950000 -0.846999 -0.181774 0.499551
34.000000 -0.845563 -0.186082 0.500397
34.050000 -0.844100 -0.190375 0.501251
34.100000 -0.842611 -0.194650 0.502113
34.150000 -0.841097 -0.198909 0.502982
34.200000 -0.839558 -0.203150 0.503858
34.250000 -0.837993 -0.207374 0.504741
34.300000 -0.836405 -0.211579 0.505630
34.350000 -0.834792 -0.215766 0.506525
34.400000 -0.833156 -0.219933 0.507426
34.450000 -0.831496 -0.224081 0.508333
34.500000 -0.829813 -0.228210 0.509244
34.550000 -0.828109 -0.232319 0.510161
34.600000 -0.826382 -0.236408 0.511081
34.650000 -0.824634 -0.240476 0.512006
34.700000 -0.822865 -0.244524 0.512935
34.750000 -0.821075 -0.248551 0.513866
34.800000 -0.819265 -0.252557 0.514800
34.850000 -0.817436 -0.256542 0.515737
34.900000 -0.815587 -0.260506 0.516675
34.950000 -0.813720 -0.264450 0.517616
35.000000 -0.811835 -0.268372 0.518557
35.050000 -0.809931 -0.272273 0.519499
35.100000 -0.808010 -0.276153 0.520441
35.150000 -0.806073 -0.280012 0.521383
35.200000 -0.804118 -0.283850 0.522325
35.250000 -0.802148 -0.287668 0.523265
35.300000 -0.800161 -0.291465 0.524204
35.350000 -0.798160 -0.295241 0.525142
35.400000 -0.796143 -0.298998 0.526077
35.450000 -0.794111 -0.302734 0.527010
35.500000 -0.792065 -0.306451 0.527940
35.550000 -0.790006 -0.310148 0.528866
35.600000 -0.787932 -0.313826 0.529789
35.650000 -0.785845 -0.317485 0.530708
35.700000 -0.783745 -0.321125 0.531623
35.750000 -0.781632 -0.324747 0.532533
35.800000 -0.779506 -0.328351 0.533438
35.850000 -0.777368 -0.331938 0.534338
35.900000 -0.775217 -0.335508 0.535232
35.950000 -0.773054 -0.339061 0.536121
36.000000 -0.770879 -0.342597 0.537003
36.050000 -0.768692 -0.346118 0.537880
36.100000 -0.766494 -0.349623 0.538749
36.150000 -0.764283 -0.353113 0.539613
36.200000 -0.762061 -0.356589 0.540469
36.250000 -0.759828 -0.360050 0.541319
36.300000 -0.757582 -0.363497 0.542162
36.350000 -0.755325 -0.366931 0.542997
36.400000 -0.753056 -0.370352 0.543825
36.450000 -0.750775 -0.373761 0.544646
36.500000 -0.748482 -0.377157 0.545460
36.550000 -0.746178 -0.380542 0.546266
36.600000 -0.743861 -0.383916 0.547065
36.650000 -0.741531 -0.387279 0.547856
36.700000 -0.739190 -0.390631 0.548640
36.750000 -0.736835 -0.393973 0.549417
36.800000 -0.734468 -0.397305 0.550187
36.850000 -0.732087 -0.400628 0.550950
36.900000 -0.729693 -0.403941 0.551706
36.950000 -0.727285 -0.407246 0.552455
37.000000 -0.724864 -0.410542 0.553198
37.050000 -0.722428 -0.413830 0.553934
37.100000 -0.719977 -0.417110 0.554664
37.150000 -0.717512 -0.420382 0.555388
37.200000 -0.715032 -0.423646 0.556106
37.250000 -0.712536 -0.426902 0.556819
37.300000 -0.710024 -0.430152 0.557526
37.350000 -0.707496 -0.433394 0.558229
37.400000 -0.704951 -0.436629 0.558927
37.450000 -0.702390 -0.439856 0.559620
37.500000 -0.699811 -0.443077 0.560310
37.550000 -0.697214 -0.446291 0.560996
37.600000 -0.694600 -0.449497 0.561679
37.650000 -0.691967 -0.452696 0.562359
37.700000 -0.689316 -0.455888 0.563036
37.750000 -0.686645 -0.459073 0.563711
37.800000 -0.683955 -0.462250 0.564385
37.850000 -0.681246 -0.465420 0.565057
37.900000 -0.678516 -0.468581 0.565728
37.950000 -0.675766 -0.471734 0.566398
38.000000 -0.672996 -0.474880 0.567068
38.050000 -0.670204 -0.478016 0.567739
38.100000 -0.667391 -0.481143 0.568410
38.150000 -0.664557 -0.484261 0.569082
38.200000 -0.661702 -0.487370 0.569756
38.250000 -0.658824 -0.490468 0.570431
38.300000 -0.655924 -0.493556 0.571109
38.350000 -0.653003 -0.496633 0.571789
38.400000 -0.650058 -0.499699 0.572473
38.450000 -0.647092 -0.502753 0.573160
38.500000 -0.644102 -0.505795 0.573850
38.550000 -0.641090 -0.508823 0.574545
38.600000 -0.638055 -0.511839 0.575244
38.650000 -0.634998 -0.514840 0.575949
38.700000 -0.631918 -0.517827 0.576658
38.750000 -0.628815 -0.520800 0.577373
38.800000 -0.625690 -0.523756 0.578094
38.850000 -0.622542 -0.526696 0.578820
38.900000 -0.619371 -0.529620 0.579554
38.950000 -0.616179 -0.532526 0.580293
39.000000 -0.612964 -0.535414 0.581040
39.050000 -0.609727 -0.538283 0.581794
39.100000 -0.606469 -0.541133 0.582555
39.150000 -0.603190 -0.543963 0.583323
39.200000 -0.599889 -0.546773 0.584100
39.250000 -0.596568 -0.549561 0.584884
39.300000 -0.593227 -0.552328 0.585676
39.350000 -0.589865 -0.555072 0.586475
39.400000 -0.586485 -0.557794 0.587283
39.450000 -0.583085 -0.560492 0.588100
39.500000 -0.579666 -0.563165 0.588924
39.550000 -0.576230 -0.565814 0.589757
39.600000 -0.572776 -0.568438 0.590598
39.650000 -0.569305 -0.571036 0.591447
39.700000 -0.565818 -0.573608 0.592304
39.750000 -0.562315 -0.576152 0.593169
39.800000 -0.558797 -0.578670 0.594043
39.850000 -0.555265 -0.581159 0.594924
39.900000 -0.551719 -0.583621 0.595813
39.950000 -0.548159 -0.586053 0.596710
40.000000 -0.544588 -0.588457 0.597614
40.050000 -0.541005 -0.590831 0.598525
40.100000 -0.537411 -0.593175 0.599444
40.150000 -0.533807 -0.595490 0.600369
40.200000 -0.530193 -0.597773 0.601301
40.250000 -0.526571 -0.600026 0.602239
40.300000 -0.522941 -0.602249 0.603183
40.350000 -0.519304 -0.604440 0.604132
40.400000 -0.515661 -0.606599 0.605087
40.450000 -0.512013 -0.608728 0.606047
40.500000 -0.508360 -0.610824 0.607012
40.550000 -0.504704 -0.612889 0.607981
40.600000 -0.501044 -0.614923 0.608954
40.650000 -0.497383 -0.616924 0.609930
40.700000 -0.493720 -0.618894 0.610910
40.750000 -0.490056 -0.620832 0.611892
40.800000 -0.486393 -0.622739 0.612877
40.850000 -0.482731 -0.624614 0.613863
40.900000 -0.479070 -0.626458 0.614851
40.950000 -0.475412 -0.628271 0.615840
41.000000 -0.471758 -0.630053 0.616829
41.050000 -0.468107 -0.631804 0.617818
41.100000 -0.464461 -0.633525 0.618807
41.150000 -0.460820 -0.635216 0.619794
41.200000 -0.457186 -0.636877 0.620781
41.250000 -0.453558 -0.638509 0.621765
41.300000 -0.449937 -0.640111 0.622747
41.350000 -0.446324 -0.641686 0.623726
41.400000 -0.442719 -0.643232 0.624702
41.450000 -0.439123 -0.644750 0.625674
41.500000 -0.435537 -0.646241 0.626642
41.550000 -0.431960 -0.647706 0.627605
41.600000 -0.428394 -0.649144 0.628562
41.650000 -0.424838 -0.650557 0.629514
41.700000 -0.421293 -0.651945 0.630460
41.750000 -0.417760 -0.653309 0.631398
41.800000 -0.414238 -0.654649 0.632330
41.850000 -0.410728 -0.655966 0.633254
41.900000 -0.407230 -0.657260 0.634171
41.950000 -0.403744 -0.658533 0.635078
42.000000 -0.400271 -0.659785 0.635977
42.050000 -0.396810 -0.661016 0.636867
42.100000 -0.393362 -0.662228 0.637747
42.150000 -0.389926 -0.663420 0.638617
42.200000 -0.386502 -0.664594 0.639477
42.250000 -0.383092 -0.665751 0.640326
42.300000 -0.379693 -0.666890 0.641164
42.350000 -0.376307 -0.668014 0.641990
42.400000 -0.372932 -0.669121 0.642805
42.450000 -0.369570 -0.670215 0.643607
42.500000 -0.366219 -0.671293 0.644398
42.550000 -0.362879 -0.672359 0.645176
42.600000 -0.359551 -0.673412 0.645941
42.650000 -0.356233 -0.674452 0.646693
42.700000 -0.352925 -0.675482 0.647432
42.750000 -0.349627 -0.676500 0.648158
42.800000 -0.346338 -0.677508 0.648870
42.850000 -0.343058 -0.678507 0.649568
42.900000 -0.339787 -0.679497 0.650253
42.950000 -0.336523 -0.680478 0.650924
43.000000 -0.333267 -0.681452 0.651580
43.050000 -0.330017 -0.682418 0.652223
43.100000 -0.326773 -0.683377 0.652852
43.150000 -0.323535 -0.684330 0.653466
43.200000 -0.320301 -0.685277 0.654066
43.250000 -0.317071 -0.686219 0.654652
43.300000 -0.313844 -0.687156 0.655224
43.350000 -0.310620 -0.688088 0.655782
43.400000 -0.307398 -0.689015 0.656327
43.450000 -0.304177 -0.689939 0.656857
43.500000 -0.300956 -0.690859 0.657373
43.550000 -0.297735 -0.691775 0.657877
43.600000 -0.294512 -0.692688 0.658366
43.650000 -0.291287 -0.693598 0.658843
43.700000 -0.288060 -0.694505 0.659306
43.750000 -0.284829 -0.695409 0.659757
43.800000 -0.281594 -0.696310 0.660195
43.850000 -0.278353 -0.697208 0.660621
43.900000 -0.275107 -0.698104 0.661035
43.950000 -0.271854 -0.698996 0.661437
44.000000 -0.268593 -0.699886 0.661828
44.050000 -0.265325 -0.700773 0.662208
44.100000 -0.262047 -0.701657 0.662578
44.150000 -0.258759 -0.702537 0.662937
44.200000 -0.255461 -0.703414 0.663286
44.250000 -0.252153 -0.704287 0.663626
44.300000 -0.248832 -0.705156 0.663956
44.350000 -0.245499 -0.706020 0.664278
44.400000 -0.242153 -0.706880 0.664592
44.450000 -0.238793 -0.707735 0.664898
44.500000 -0.235419 -0.708584 0.665196
44.550000 -0.232030 -0.709428 0.665488
44.600000 -0.228626 -0.710264 0.665774
44.650000 -0.225206 -0.711094 0.666053
44.700000 -0.221770 -0.711917 0.666328
44.750000 -0.218317 -0.712732 0.666597
44.800000 -0.214847 -0.713538 0.666862
44.850000 -0.211359 -0.714334 0.667123
44.900000 -0.207854 -0.715122 0.667381
44.950000 -0.204331 -0.715898 0.667636
45.000000 -0.200790 -0.716664 0.667889
45.050000 -0.197230 -0.717418 0.668140
45.100000 -0.193651 -0.718160 0.668390
45.150000 -0.190054 -0.718889 0.668639
45.200000 -0.186438 -0.719603 0.668888
45.250000 -0.182803 -0.720304 0.669138
45.300000 -0.179149 -0.720989 0.669388
45.350000 -0.175476 -0.721658 0.669640
45.400000 -0.171785 -0.722311 0.669893
45.450000 -0.168074 -0.722946 0.670149
45.500000 -0.164346 -0.723564 0.670407
45.550000 -0.160599 -0.724162 0.670669
45.600000 -0.156834 -0.724741 0.670935
45.650000 -0.153051 -0.725300 0.671205
45.700000 -0.149251 -0.725837 0.671479
45.750000 -0.145434 -0.726353 0.671759
45.800000 -0.141600 -0.726847 0.672044
45.850000 -0.137750 -0.727318 0.672334
45.900000 -0.133885 -0.727765 0.672631
45.950000 -0.130004 -0.728188 0.672935
46.000000 -0.126109 -0.728586 0.673245
46.050000 -0.122200 -0.728958 0.673563
46.100000 -0.118277 -0.729304 0.673888
46.150000 -0.114342 -0.729624 0.674221
46.200000 -0.110394 -0.729917 0.674562
46.250000 -0.106435 -0.730182 0.674912
46.300000 -0.102466 -0.730419 0.675270
46.350000 -0.098487 -0.730627 0.675636
46.400000 -0.094499 -0.730807 0.676011
46.450000 -0.090503 -0.730957 0.676396
46.500000 -0.086499 -0.731078 0.676789
46.550000 -0.082489 -0.731169 0.677191
46.600000 -0.078473 -0.731229 0.677603
46.650000 -0.074452 -0.731260 0.678024
46.700000 -0.070428 -0.731259 0.678454
46.750000 -0.066400 -0.731228 0.678893
46.800000 -0.062371 -0.731167 0.679342
46.850000 -0.058340 -0.731074 0.679799
46.900000 -0.054309 -0.730951 0.680266
46.950000 -0.050279 -0.730796 0.680741
47.000000 -0.046250 -0.730611 0.681226
47.050000 -0.042224 -0.730395 0.681718
47.100000 -0.038202 -0.730149 0.682219
47.150000 -0.034183 -0.729872 0.682729
47.200000 -0.030170 -0.729565 0.683246
47.250000 -0.026163 -0.729228 0.683770
47.300000 -0.022163 -0.728862 0.684302
47.350000 -0.018170 -0.728466 0.684841
47.400000 -0.014186 -0.728042 0.685386
47.450000 -0.010212 -0.727589 0.685938
47.500000 -0.006248 -0.727107 0.686495
47.550000 -0.002294 -0.726599 0.687058
47.600000 0.001648 -0.726063 0.687626
47.650000 0.005577 -0.725501 0.688198
47.700000 0.009494 -0.724913 0.688775
47.750000 0.013397 -0.724300 0.689355
47.800000 0.017285 -0.723662 0.689938
47.850000 0.021159 -0.723000 0.690524
47.900000 0.025018 -0.722314 0.691112
47.950000 0.028861 -0.721606 0.691702
48.000000 0.032688 -0.720877 0.692292
48.050000 0.036498 -0.720126 0.692883
48.100000 0.040292 -0.719354 0.693474
48.150000 0.044068 -0.718563 0.694064
48.200000 0.047827 -0.717754 0.694653
48.250000 0.051568 -0.716926 0.695239
48.300000 0.055291 -0.716081 0.695824
48.350000 0.058997 -0.715220 0.696405
48.400000 0.062684 -0.714343 0.696983
48.450000 0.066353 -0.713451 0.697556
48.500000 0.070005 -0.712545 0.698125
48.550000 0.073638 -0.711626 0.698688
48.600000 0.077254 -0.710695 0.699245
48.650000 0.080852 -0.709752 0.699796
48.700000 0.084433 -0.708799 0.700340
48.750000 0.087996 -0.707835 0.700875
48.800000 0.091543 -0.706862 0.701403
48.850000 0.095074 -0.705881 0.701921
48.900000 0.098588 -0.704892 0.702430
48.950000 0.102087 -0.703895 0.702929
49.000000 0.105571 -0.702892 0.703418
49.050000 0.109040 -0.701884 0.703896
49.100000 0.112495 -0.700870 0.704362
49.150000 0.115937 -0.699851 0.704817
49.200000 0.119367 -0.698828 0.705259
49.250000 0.122784 -0.697802 0.705688
49.300000 0.126191 -0.696773 0.706104
49.350000 0.129587 -0.695741 0.706507
49.400000 0.132973 -0.694707 0.706895
49.450000 0.136351 -0.693670 0.707269
49.500000 0.139721 -0.692633 0.707629
49.550000 0.143083 -0.691594 0.707973
49.600000 0.146440 -0.690553 0.708302
49.650000 0.149791 -0.689512 0.708615
49.700000 0.153138 -0.688471 0.708913
49.750000 0.156481 -0.687428 0.709194
49.800000 0.159823 -0.686385 0.709459
49.850000 0.163162 -0.685341 0.709708
49.900000 0.166502 -0.684297 0.709940
49.950000 0.169842 -0.683252 0.710155
50.000000 0.173183 -0.682206 0.710354
50.050000 0.176527 -0.681159 0.710536
50.100000 0.179874 -0.680110 0.710700
50.150000 0.183225 -0.679060 0.710848
50.200000 0.186582 -0.678008 0.710979
50.250000 0.189946 -0.676954 0.711093
50.300000 0.193316 -0.675897 0.711191
50.350000 0.196694 -0.674836 0.711271
50.400000 0.200082 -0.673772 0.711336
50.450000 0.203479 -0.672704 0.711383
50.500000 0.206886 -0.671630 0.711415
50.550000 0.210305 -0.670551 0.711430
50.600000 0.213737 -0.669466 0.711430
50.650000 0.217180 -0.668373 0.711414
50.700000 0.220638 -0.667273 0.711383
50.750000 0.224109 -0.666164 0.711337
50.800000 0.227595 -0.665045 0.711277
50.850000 0.231096 -0.663917 0.711203
50.900000 0.234613 -0.662777 0.711114
50.950000 0.238146 -0.661625 0.711013
51.000000 0.241696 -0.660459 0.710899
51.050000 0.245262 -0.659280 0.710772
51.100000 0.248845 -0.658086 0.710633
51.150000 0.252446 -0.656875 0.710483
51.200000 0.256064 -0.655647 0.710322
51.250000 0.259699 -0.654402 0.710151
51.300000 0.263352 -0.653137 0.709971
51.350000 0.267022 -0.651851 0.709781
51.400000 0.270710 -0.650545 0.709583
51.450000 0.274415 -0.649216 0.709377
51.500000 0.278137 -0.647863 0.709164
51.550000 0.281876 -0.646486 0.708944
51.600000 0.285631 -0.645083 0.708719
51.650000 0.289402 -0.643653 0.708489
51.700000 0.293189 -0.642196 0.708254
51.750000 0.296990 -0.640710 0.708016
51.800000 0.300806 -0.639194 0.707775
51.850000 0.304636 -0.637648 0.707532
51.900000 0.308478 -0.636070 0.707288
51.950000 0.312333 -0.634459 0.707043
52.000000 0.316199 -0.632814 0.706798
52.050000 0.320075 -0.631136 0.706555
52.100000 0.323961 -0.629421 0.706313
52.150000 0.327856 -0.627671 0.706073
52.200000 0.331758 -0.625884 0.705837
52.250000 0.335666 -0.624059 0.705605
52.300000 0.339580 -0.622196 0.705378
52.350000 0.343498 -0.620294 0.705156
52.400000 0.347418 -0.618352 0.704940
52.450000 0.351340 -0.616371 0.704732
52.500000 0.355263 -0.614348 0.704531
52.550000 0.359184 -0.612285 0.704339
52.600000 0.363103 -0.610180 0.704157
52.650000 0.367018 -0.608034 0.703984
52.700000 0.370927 -0.605845 0.703821
52.750000 0.374830 -0.603615 0.703670
52.800000 0.378725 -0.601341 0.703531
52.850000 0.382610 -0.599026 0.703404
52.900000 0.386484 -0.596667 0.703291
52.950000 0.390346 -0.594267 0.703191
53.000000 0.394193 -0.591824 0.703105
53.050000 0.398025 -0.589338 0.703034
53.100000 0.401840 -0.586811 0.702978
53.150000 0.405636 -0.584241 0.702938
53.200000 0.409412 -0.581631 0.702914
53.250000 0.413166 -0.578979 0.702906
53.300000 0.416897 -0.576287 0.702916
53.350000 0.420604 -0.573554 0.702942
53.400000 0.424285 -0.570783 0.702986
53.450000 0.427938 -0.567972 0.703048
53.500000 0.431563 -0.565123 0.703128
53.550000 0.435157 -0.562238 0.703226
53.600000 0.438721 -0.559315 0.703343
53.650000 0.442251 -0.556357 0.703478
53.700000 0.445747 -0.553364 0.703631
53.750000 0.449209 -0.550338 0.703804
53.800000 0.452634 -0.547279 0.703995
53.850000 0.456021 -0.544188 0.704205
53.900000 0.459370 -0.541067 0.704433
53.950000 0.462680 -0.537916 0.704680
54.000000 0.465948 -0.534738 0.704945
54.050000 0.469176 -0.531532 0.705229
54.100000 0.472361 -0.528302 0.705530
54.150000 0.475503 -0.525046 0.705849
54.200000 0.478601 -0.521769 0.706186
54.250000 0.481654 -0.518469 0.706540
54.300000 0.484662 -0.515150 0.706911
54.350000 0.487625 -0.511811 0.707299
54.400000 0.490541 -0.508456 0.707702
54.450000 0.493410 -0.505085 0.708121
54.500000 0.496232 -0.501700 0.708555
54.550000 0.499007 -0.498302 0.709004
54.600000 0.501734 -0.494893 0.709467
54.650000 0.504414 -0.491474 0.709944
54.700000 0.507045 -0.488046 0.710434
54.750000 0.509629 -0.484613 0.710936
54.800000 0.512164 -0.481173 0.711449
54.850000 0.514652 -0.477731 0.711974
54.900000 0.517092 -0.474286 0.712509
54.950000 0.519485 -0.470840 0.713054
55.000000 0.521830 -0.467395 0.713607
55.050000 0.524129 -0.463952 0.714169
55.100000 0.526382 -0.460512 0.714738
55.150000 0.528588 -0.457078 0.715314
55.200000 0.530749 -0.453650 0.715896
55.250000 0.532866 -0.450229 0.716483
55.300000 0.534938 -0.446817 0.717074
55.350000 0.536967 -0.443416 0.717669
55.400000 0.538953 -0.440026 0.718266
55.450000 0.540898 -0.436649 0.718865
55.500000 0.542802 -0.433285 0.719465
55.550000 0.544665 -0.429936 0.720066
55.600000 0.546490 -0.426603 0.720665
55.650000 0.548277 -0.423288 0.721263
55.700000 0.550026 -0.419989 0.721859
55.750000 0.551740 -0.416710 0.722451
55.800000 0.553419 -0.413450 0.723040
55.850000 0.555064 -0.410211 0.723623
55.900000 0.556677 -0.406993 0.724201
55.950000 0.558259 -0.403796 0.724773
56.000000 0.559810 -0.400622 0.725337
56.050000 0.561333 -0.397471 0.725894
56.100000 0.562828 -0.394344 0.726442
56.150000 0.564297 -0.391240 0.726980
56.200000 0.565742 -0.388161 0.727508
56.250000 0.567162 -0.385106 0.728025
56.300000 0.568560 -0.382076 0.728531
56.350000 0.569937 -0.379070 0.729025
56.400000 0.571295 -0.376090 0.729505
56.450000 0.572634 -0.373135 0.729973
56.500000 0.573956 -0.370206 0.730426
56.550000 0.575263 -0.367301 0.730864
56.600000 0.576555 -0.364421 0.731288
56.650000 0.577833 -0.361566 0.731696
56.700000 0.579100 -0.358735 0.732087
56.750000 0.580356 -0.355928 0.732463
56.800000 0.581603 -0.353145 0.732821
56.850000 0.582841 -0.350385 0.733162
56.900000 0.584073 -0.347648 0.733485
56.950000 0.585298 -0.344933 0.733790
57.000000 0.586518 -0.342239 0.734077
57.050000 0.587735 -0.339566 0.734345
57.100000 0.588949 -0.336913 0.734594
57.150000 0.590161 -0.334279 0.734825
57.200000 0.591372 -0.331664 0.735036
57.250000 0.592583 -0.329066 0.735228
57.300000 0.593796 -0.326484 0.735401
57.350000 0.595010 -0.323918 0.735555
57.400000 0.596226 -0.321366 0.735689
57.450000 0.597446 -0.318828 0.735804
57.500000 0.598669 -0.316302 0.735899
57.550000 0.599898 -0.313787 0.735976
57.600000 0.601131 -0.311282 0.736033
57.650000 0.602370 -0.308786 0.736072
57.700000 0.603614 -0.306297 0.736092
57.750000 0.604866 -0.303815 0.736094
57.800000 0.606124 -0.301337 0.736077
57.850000 0.607389 -0.298863 0.736043
57.900000 0.608661 -0.296391 0.735992
57.950000 0.609941 -0.293920 0.735923
58.000000 0.611228 -0.291448 0.735838
58.050000 0.612523 -0.288975 0.735737
58.100000 0.613825 -0.286499 0.735620
58.150000 0.615135 -0.284018 0.735488
58.200000 0.616452 -0.281532 0.735341
58.250000 0.617777 -0.279038 0.735180
58.300000 0.619108 -0.276536 0.735006
58.350000 0.620445 -0.274025 0.734818
58.400000 0.621789 -0.271502 0.734619
58.450000 0.623139 -0.268967 0.734408
58.500000 0.624494 -0.266418 0.734186
58.550000 0.625854 -0.263855 0.733953
58.600000 0.627218 -0.261276 0.733712
58.650000 0.628585 -0.258680 0.733461
58.700000 0.629956 -0.256066 0.733203
58.750000 0.631328 -0.253433 0.732937
58.800000 0.632702 -0.250780 0.732664
58.850000 0.634077 -0.248106 0.732386
58.900000 0.635452 -0.245410 0.732103
58.950000 0.636825 -0.242691 0.731816
59.000000 0.638197 -0.239948 0.731526
59.050000 0.639565 -0.237182 0.731233
59.100000 0.640930 -0.234390 0.730938
59.150000 0.642290 -0.231572 0.730642
59.200000 0.643644 -0.228729 0.730346
59.250000 0.644991 -0.225859 0.730051
59.300000 0.646330 -0.222961 0.729757
59.350000 0.647660 -0.220037 0.729465
59.400000 0.648980 -0.217085 0.729177
59.450000 0.650289 -0.214104 0.728892
59.500000 0.651586 -0.211096 0.728611
59.550000 0.652869 -0.208060 0.728336
59.600000 0.654138 -0.204995 0.728067
59.650000 0.655391 -0.201902 0.727804
59.700000 0.656627 -0.198782 0.727549
59.750000 0.657846 -0.195634 0.727301
59.800000 0.659045 -0.192458 0.727062
59.850000 0.660225 -0.189255 0.726832
59.900000 0.661384 -0.186025 0.726612
59.950000 0.662521 -0.182769 0.726403
60.000000 0.663636 -0.179488 0.726204
60.050000 0.664726 -0.176181 0.726016
60.100000 0.665791 -0.172850 0.725841
60.150000 0.666831 -0.169495 0.725677
60.200000 0.667844 -0.166117 0.725527
60.250000 0.668830 -0.162717 0.725389
60.300000 0.669787 -0.159296 0.725265
60.350000 0.670716 -0.155855 0.725155
60.400000 0.671615 -0.152394 0.725059
60.450000 0.672483 -0.148915 0.724977
60.500000 0.673320 -0.145419 0.724909
60.550000 0.674126 -0.141907 0.724856
60.600000 0.674900 -0.138379 0.724818
60.650000 0.675641 -0.134838 0.724795
60.700000 0.676349 -0.131285 0.724787
60.750000 0.677024 -0.127720 0.724794
60.800000 0.677665 -0.124146 0.724816
60.850000 0.678272 -0.120562 0.724853
60.900000 0.678844 -0.116971 0.724905
60.950000 0.679383 -0.113375 0.724972
61.000000 0.679887 -0.109773 0.725054
61.050000 0.680357 -0.106168 0.725150
61.100000 0.680792 -0.102561 0.725261
61.150000 0.681194 -0.098954 0.725385
61.200000 0.681561 -0.095347 0.725523
61.250000 0.681894 -0.091742 0.725675
61.300000 0.682193 -0.088140 0.725840
61.350000 0.682459 -0.084544 0.726018
61.400000 0.682693 -0.080953 0.726208
61.450000 0.682893 -0.077369 0.726410
61.500000 0.683062 -0.073794 0.726623
61.550000 0.683199 -0.070229 0.726847
61.600000 0.683306 -0.066674 0.727082
61.650000 0.683382 -0.063132 0.727326
61.700000 0.683429 -0.059603 0.727580
61.750000 0.683447 -0.056089 0.727842
61.800000 0.683437 -0.052590 0.728112
61.850000 0.683401 -0.049107 0.728390
61.900000 0.683338 -0.045642 0.728674
61.950000 0.683250 -0.042196 0.728965
62.000000 0.683137 -0.038768 0.729260
62.050000 0.683002 -0.035361 0.729560
62.100000 0.682844 -0.031974 0.729864
62.150000 0.682666 -0.028610 0.730170
62.200000 0.682467 -0.025267 0.730479
62.250000 0.682250 -0.021948 0.730789
62.300000 0.682015 -0.018652 0.731100
62.350000 0.681764 -0.015379 0.731411
62.400000 0.681497 -0.012132 0.731720
62.450000 0.681217 -0.008909 0.732027
62.500000 0.680924 -0.005711 0.732332
62.550000 0.680619 -0.002538 0.732633
62.600000 0.680304 0.000609 0.732930
62.650000 0.679980 0.003730 0.733221
62.700000 0.679649 0.006826 0.733506
62.750000 0.679311 0.009896 0.733784
62.800000 0.678967 0.012941 0.734054
62.850000 0.678620 0.015960 0.734316
62.900000 0.678270 0.018954 0.734568
62.950000 0.677919 0.021923 0.734810
63.000000 0.677567 0.024867 0.735040
63.050000 0.677216 0.027787 0.735259
63.100000 0.676867 0.030683 0.735465
63.150000 0.676522 0.033555 0.735658
63.200000 0.676180 0.036405 0.735836
63.250000 0.675844 0.039233 0.736000
63.300000 0.675514 0.042039 0.736148
63.350000 0.675192 0.044824 0.736279
63.400000 0.674877 0.047590 0.736394
63.450000 0.674572 0.050336 0.736491
63.500000 0.674277 0.053063 0.736570
63.550000 0.673992 0.055774 0.736630
63.600000 0.673719 0.058468 0.736671
63.650000 0.673458 0.061146 0.736692
63.700000 0.673210 0.063810 0.736693
63.750000 0.672976 0.066461 0.736672
63.800000 0.672756 0.069099 0.736631
63.850000 0.672549 0.071727 0.736568
63.900000 0.672358 0.074344 0.736483
63.950000 0.672182 0.076953 0.736376
64.000000 0.672021 0.079555 0.736246
64.050000 0.671876 0.082151 0.736093
64.100000 0.671747 0.084742 0.735918
64.150000 0.671634 0.087329 0.735719
64.200000 0.671536 0.089914 0.735496
64.250000 0.671454 0.092498 0.735250
64.300000 0.671388 0.095083 0.734981
64.350000 0.671337 0.097669 0.734688
64.400000 0.671302 0.100259 0.734372
64.450000 0.671281 0.102854 0.734032
64.500000 0.671275 0.105454 0.733669
64.550000 0.671282 0.108061 0.733282
64.600000 0.671303 0.110678 0.732873
64.650000 0.671337 0.113304 0.732440
64.700000 0.671383 0.115941 0.731985
64.750000 0.671440 0.118591 0.731508
64.800000 0.671508 0.121255 0.731009
64.850000 0.671585 0.123934 0.730488
64.900000 0.671671 0.126630 0.729947
64.950000 0.671765 0.129343 0.729384
65.000000 0.671866 0.132074 0.728802
65.050000 0.671972 0.134826 0.728200
65.100000 0.672083 0.137598 0.727579
65.150000 0.672197 0.140393 0.726939
65.200000 0.672313 0.143210 0.726282
65.250000 0.672430 0.146052 0.725608
65.300000 0.672546 0.148918 0.724917
65.350000 0.672660 0.151810 0.724211
65.400000 0.672771 0.154729 0.723490
65.450000 0.672877 0.157675 0.722755
65.500000 0.672977 0.160649 0.722007
65.550000 0.673068 0.163651 0.721247
65.600000 0.673151 0.166683 0.720475
65.650000 0.673223 0.169744 0.719693
65.700000 0.673282 0.172836 0.718901
65.750000 0.673327 0.175957 0.718101
65.800000 0.673357 0.179110 0.717294
65.850000 0.673369 0.182293 0.716480
65.900000 0.673363 0.185507 0.715660
65.950000 0.673337 0.188752 0.714836
66.000000 0.673288 0.192029 0.714008
66.050000 0.673216 0.195336 0.713179
66.100000 0.673119 0.198674 0.712348
66.150000 0.672996 0.202042 0.711516
66.200000 0.672844 0.205441 0.710686
66.250000 0.672663 0.208869 0.709858
66.300000 0.672451 0.212326 0.709033
66.350000 0.672206 0.215812 0.708212
66.400000 0.671928 0.219326 0.707396
66.450000 0.671614 0.222868 0.706586
66.500000 0.671264 0.226436 0.705784
66.550000 0.670876 0.230029 0.704991
66.600000 0.670449 0.233647 0.704206
66.650000 0.669983 0.237289 0.703433
