#:t mx my mz
190.150000 0.095111 0.032418 0.382423
190.200000 0.095033 0.033088 0.382449
190.250000 0.094946 0.033761 0.382474
190.300000 0.094851 0.034436 0.382498
190.350000 0.094748 0.035114 0.382520
190.400000 0.094636 0.035794 0.382541
190.450000 0.094516 0.036475 0.382561
190.500000 0.094387 0.037159 0.382579
190.550000 0.094250 0.037844 0.382596
190.600000 0.094105 0.038530 0.382612
190.650000 0.093951 0.039218 0.382626
190.700000 0.093789 0.039906 0.382639
190.750000 0.093618 0.040595 0.382651
190.800000 0.093439 0.041284 0.382662
190.850000 0.093252 0.041974 0.382671
190.900000 0.093056 0.042663 0.382680
190.950000 0.092852 0.043352 0.382687
191.000000 0.092640 0.044041 0.382693
191.050000 0.092419 0.044729 0.382698
191.100000 0.092191 0.045415 0.382702
191.150000 0.091955 0.046101 0.382705
191.200000 0.091710 0.046785 0.382707
191.250000 0.091458 0.047467 0.382709
191.300000 0.091198 0.048148 0.382709
191.350000 0.090930 0.048826 0.382708
191.400000 0.090655 0.049501 0.382707
191.450000 0.090372 0.050174 0.382705
191.500000 0.090081 0.050844 0.382702
191.550000 0.089784 0.051511 0.382698
191.600000 0.089479 0.052174 0.382694
191.650000 0.089167 0.052834 0.382689
191.700000 0.088849 0.053490 0.382684
191.750000 0.088523 0.054142 0.382678
191.800000 0.088192 0.054790 0.382671
191.850000 0.087853 0.055433 0.382664
191.900000 0.087508 0.056071 0.382657
191.950000 0.087158 0.056705 0.382649
192.000000 0.086801 0.057333 0.382641
192.050000 0.086438 0.057956 0.382633
192.100000 0.086070 0.058574 0.382624
192.150000 0.085696 0.059186 0.382616
192.200000 0.085318 0.059792 0.382607
192.250000 0.084934 0.060392 0.382598
192.300000 0.084545 0.060986 0.382590
192.350000 0.084151 0.061574 0.382581
192.400000 0.083754 0.062155 0.382573
192.450000 0.083351 0.062730 0.382565
192.500000 0.082945 0.063298 0.382557
192.550000 0.082535 0.063859 0.382549
192.600000 0.082122 0.064414 0.382542
192.650000 0.081704 0.064961 0.382536
192.700000 0.081284 0.065502 0.382529
192.750000 0.080861 0.066035 0.382524
192.800000 0.080435 0.066562 0.382519
192.850000 0.080006 0.067081 0.382515
192.900000 0.079575 0.067593 0.382511
192.950000 0.079142 0.068097 0.382509
193.000000 0.078707 0.068594 0.382507
193.050000 0.078270 0.069084 0.382506
193.100000 0.077832 0.069567 0.382507
193.150000 0.077393 0.070042 0.382508
193.200000 0.076952 0.070510 0.382511
193.250000 0.076510 0.070971 0.382514
193.300000 0.076068 0.071425 0.382520
193.350000 0.075626 0.071871 0.382526
193.400000 0.075183 0.072311 0.382534
193.450000 0.074740 0.072743 0.382543
193.500000 0.074296 0.073168 0.382554
193.550000 0.073854 0.073587 0.382566
193.600000 0.073411 0.073999 0.382580
193.650000 0.072969 0.074404 0.382595
193.700000 0.072528 0.074803 0.382612
193.750000 0.072088 0.075195 0.382631
193.800000 0.071649 0.075581 0.382652
193.850000 0.071210 0.075960 0.382674
193.900000 0.070774 0.076334 0.382699
193.950000 0.070338 0.076702 0.382725
194.000000 0.069904 0.077063 0.382753
194.050000 0.069472 0.077420 0.382783
194.100000 0.069041 0.077771 0.382815
194.150000 0.068612 0.078116 0.382849
194.200000 0.068185 0.078456 0.382885
194.250000 0.067759 0.078792 0.382922
194.300000 0.067336 0.079122 0.382962
194.350000 0.066915 0.079448 0.383004
194.400000 0.066496 0.079769 0.383048
194.450000 0.066079 0.080086 0.383094
194.500000 0.065664 0.080399 0.383142
194.550000 0.065251 0.080708 0.383192
194.600000 0.064840 0.081013 0.383244
194.650000 0.064431 0.081314 0.383297
194.700000 0.064025 0.081612 0.383353
194.750000 0.063620 0.081906 0.383411
194.800000 0.063217 0.082197 0.383470
194.850000 0.062817 0.082484 0.383532
194.900000 0.062418 0.082769 0.383595
194.950000 0.062021 0.083051 0.383660
195.000000 0.061626 0.083331 0.383726
195.050000 0.061233 0.083607 0.383795
195.100000 0.060841 0.083881 0.383865
195.150000 0.060451 0.084153 0.383936
195.200000 0.060063 0.084423 0.384009
195.250000 0.059675 0.084690 0.384084
195.300000 0.059289 0.084955 0.384159
195.350000 0.058904 0.085218 0.384236
195.400000 0.058520 0.085479 0.384315
195.450000 0.058137 0.085739 0.384394
195.500000 0.057755 0.085996 0.384474
195.550000 0.057373 0.086252 0.384556
195.600000 0.056991 0.086505 0.384638
195.650000 0.056610 0.086757 0.384721
195.700000 0.056229 0.087008 0.384805
195.750000 0.055849 0.087256 0.384889
195.800000 0.055468 0.087503 0.384974
195.850000 0.055086 0.087748 0.385059
195.900000 0.054705 0.087991 0.385145
195.950000 0.054323 0.088232 0.385230
196.000000 0.053940 0.088471 0.385316
196.050000 0.053556 0.088709 0.385402
196.100000 0.053171 0.088944 0.385487
196.150000 0.052786 0.089178 0.385572
196.200000 0.052399 0.089409 0.385657
196.250000 0.052010 0.089638 0.385742
196.300000 0.051620 0.089865 0.385825
196.350000 0.051229 0.090090 0.385909
196.400000 0.050835 0.090312 0.385991
196.450000 0.050440 0.090531 0.386072
196.500000 0.050043 0.090748 0.386153
196.550000 0.049644 0.090962 0.386232
196.600000 0.049243 0.091173 0.386310
196.650000 0.048839 0.091381 0.386387
196.700000 0.048433 0.091585 0.386462
196.750000 0.048025 0.091787 0.386535
196.800000 0.047614 0.091985 0.386607
196.850000 0.047201 0.092180 0.386678
196.900000 0.046785 0.092371 0.386746
196.950000 0.046367 0.092558 0.386813
197.000000 0.045945 0.092741 0.386878
197.050000 0.045521 0.092920 0.386940
197.100000 0.045095 0.093095 0.387001
197.150000 0.044665 0.093266 0.387059
197.200000 0.044233 0.093432 0.387115
197.250000 0.043798 0.093594 0.387168
197.300000 0.043360 0.093751 0.387220
197.350000 0.042920 0.093904 0.387268
197.400000 0.042477 0.094051 0.387315
197.450000 0.042031 0.094194 0.387358
197.500000 0.041582 0.094332 0.387400
197.550000 0.041131 0.094464 0.387438
197.600000 0.040677 0.094591 0.387474
197.650000 0.040221 0.094713 0.387508
197.700000 0.039762 0.094830 0.387538
197.750000 0.039301 0.094941 0.387567
197.800000 0.038838 0.095047 0.387592
197.850000 0.038372 0.095147 0.387615
197.900000 0.037904 0.095241 0.387635
197.950000 0.037434 0.095330 0.387653
198.000000 0.036963 0.095413 0.387668
198.050000 0.036489 0.095490 0.387680
198.100000 0.036013 0.095562 0.387690
198.150000 0.035536 0.095627 0.387698
198.200000 0.035058 0.095687 0.387703
198.250000 0.034577 0.095741 0.387705
198.300000 0.034096 0.095790 0.387706
198.350000 0.033613 0.095832 0.387704
198.400000 0.033130 0.095869 0.387700
198.450000 0.032645 0.095900 0.387693
198.500000 0.032160 0.095926 0.387685
198.550000 0.031674 0.095945 0.387675
198.600000 0.031187 0.095959 0.387662
198.650000 0.030700 0.095968 0.387648
198.700000 0.030212 0.095971 0.387632
198.750000 0.029725 0.095968 0.387615
198.800000 0.029237 0.095960 0.387596
198.850000 0.028750 0.095947 0.387575
198.900000 0.028262 0.095929 0.387553
198.950000 0.027775 0.095905 0.387530
199.000000 0.027289 0.095876 0.387506
199.050000 0.026803 0.095842 0.387480
199.100000 0.026318 0.095803 0.387454
199.150000 0.025834 0.095759 0.387426
199.200000 0.025351 0.095711 0.387398
199.250000 0.024870 0.095658 0.387369
199.300000 0.024389 0.095600 0.387340
199.350000 0.023910 0.095537 0.387310
199.400000 0.023433 0.095471 0.387279
199.450000 0.022957 0.095400 0.387248
199.500000 0.022483 0.095324 0.387217
199.550000 0.022011 0.095245 0.387186
199.600000 0.021541 0.095162 0.387155
199.650000 0.021073 0.095075 0.387124
199.700000 0.020607 0.094984 0.387093
199.750000 0.020144 0.094889 0.387062
199.800000 0.019684 0.094791 0.387032
199.850000 0.019226 0.094689 0.387002
199.900000 0.018771 0.094584 0.386973
199.950000 0.018319 0.094476 0.386944
