#:t mx my mz
0.000000 0.999987 0.005012 0.000387
0.050000 0.999949 0.010023 0.000773
0.100000 0.999886 0.015033 0.001160
0.150000 0.999798 0.020042 0.001546
0.200000 0.999684 0.025051 0.001932
0.250000 0.999545 0.030058 0.002318
0.300000 0.999381 0.035064 0.002704
0.350000 0.999192 0.040069 0.003090
0.400000 0.998978 0.045073 0.003476
0.450000 0.998738 0.050075 0.003862
0.500000 0.998473 0.055076 0.004248
0.550000 0.998183 0.060075 0.004634
0.600000 0.997868 0.065073 0.005021
0.650000 0.997528 0.070069 0.005408
0.700000 0.997162 0.075063 0.005795
0.750000 0.996771 0.080055 0.006183
0.800000 0.996355 0.085045 0.006571
0.850000 0.995914 0.090033 0.006960
0.900000 0.995448 0.095019 0.007349
0.950000 0.994957 0.100002 0.007740
1.000000 0.994441 0.104984 0.008131
1.050000 0.993899 0.109962 0.008523
1.100000 0.993333 0.114938 0.008916
1.150000 0.992741 0.119912 0.009310
1.200000 0.992124 0.124883 0.009705
1.250000 0.991482 0.129850 0.010102
1.300000 0.990815 0.134815 0.010500
1.350000 0.990123 0.139777 0.010899
1.400000 0.989406 0.144735 0.011299
1.450000 0.988664 0.149690 0.011702
1.500000 0.987896 0.154642 0.012105
1.550000 0.987104 0.159590 0.012511
1.600000 0.986287 0.164534 0.012918
1.650000 0.985444 0.169475 0.013327
1.700000 0.984577 0.174411 0.013739
1.750000 0.983685 0.179344 0.014152
1.800000 0.982767 0.184272 0.014567
1.850000 0.981825 0.189196 0.014985
1.900000 0.980858 0.194115 0.015405
1.950000 0.979866 0.199029 0.015827
2.000000 0.978849 0.203939 0.016252
2.050000 0.977807 0.208843 0.016680
2.100000 0.976740 0.213743 0.017110
2.150000 0.975649 0.218637 0.017542
2.200000 0.974532 0.223526 0.017978
2.250000 0.973391 0.228409 0.018416
2.300000 0.972225 0.233286 0.018857
2.350000 0.971035 0.238157 0.019301
2.400000 0.969820 0.243022 0.019749
2.450000 0.968580 0.247880 0.020199
2.500000 0.967316 0.252732 0.020652
2.550000 0.966027 0.257577 0.021109
2.600000 0.964714 0.262416 0.021568
2.650000 0.963376 0.267247 0.022032
2.700000 0.962014 0.272071 0.022498
2.750000 0.960628 0.276887 0.022968
2.800000 0.959217 0.281696 0.023441
2.850000 0.957783 0.286497 0.023917
2.900000 0.956324 0.291290 0.024397
2.950000 0.954841 0.296075 0.024880
3.000000 0.953334 0.300851 0.025367
3.050000 0.951803 0.305618 0.025857
3.100000 0.950248 0.310377 0.026351
3.150000 0.948670 0.315127 0.026848
3.200000 0.947068 0.319867 0.027348
3.250000 0.945442 0.324598 0.027852
3.300000 0.943792 0.329320 0.028360
3.350000 0.942120 0.334031 0.028870
3.400000 0.940424 0.338733 0.029384
3.450000 0.938704 0.343425 0.029902
3.500000 0.936961 0.348106 0.030423
3.550000 0.935196 0.352777 0.030947
3.600000 0.933407 0.357436 0.031474
3.650000 0.931595 0.362086 0.032005
3.700000 0.929761 0.366724 0.032538
3.750000 0.927904 0.371350 0.033075
3.800000 0.926024 0.375966 0.033614
3.850000 0.924121 0.380569 0.034157
3.900000 0.922196 0.385162 0.034702
3.950000 0.920249 0.389742 0.035250
4.000000 0.918280 0.394310 0.035801
4.050000 0.916288 0.398866 0.036355
4.100000 0.914275 0.403410 0.036911
4.150000 0.912239 0.407941 0.037470
4.200000 0.910182 0.412460 0.038030
4.250000 0.908103 0.416966 0.038594
4.300000 0.906002 0.421459 0.039159
4.350000 0.903879 0.425939 0.039726
4.400000 0.901736 0.430406 0.040296
4.450000 0.899570 0.434860 0.040867
4.500000 0.897384 0.439300 0.041440
4.550000 0.895176 0.443728 0.042015
4.600000 0.892947 0.448142 0.042591
4.650000 0.890698 0.452542 0.043168
4.700000 0.888427 0.456929 0.043747
4.750000 0.886135 0.461302 0.044328
4.800000 0.883823 0.465661 0.044909
4.850000 0.881490 0.470006 0.045492
4.900000 0.879136 0.474338 0.046075
4.950000 0.876762 0.478655 0.046659
5.000000 0.874368 0.482959 0.047244
5.050000 0.871953 0.487248 0.047830
5.100000 0.869517 0.491523 0.048416
5.150000 0.867062 0.495785 0.049003
5.200000 0.864586 0.500032 0.049589
5.250000 0.862090 0.504265 0.050177
5.300000 0.859574 0.508483 0.050764
5.350000 0.857038 0.512688 0.051352
5.400000 0.854482 0.516878 0.051939
5.450000 0.851906 0.521054 0.052527
5.500000 0.849310 0.525216 0.053115
5.550000 0.846694 0.529363 0.053702
5.600000 0.844058 0.533496 0.054289
5.650000 0.841403 0.537615 0.054876
5.700000 0.838728 0.541719 0.055463
5.750000 0.836033 0.545809 0.056049
5.800000 0.833318 0.549885 0.056635
5.850000 0.830584 0.553946 0.057221
5.900000 0.827830 0.557993 0.057806
5.950000 0.825056 0.562026 0.058391
6.000000 0.822263 0.566044 0.058975
6.050000 0.819450 0.570048 0.059559
6.100000 0.816617 0.574037 0.060143
6.150000 0.813765 0.578012 0.060726
6.200000 0.810894 0.581973 0.061308
6.250000 0.808003 0.585919 0.061891
6.300000 0.805092 0.589851 0.062473
6.350000 0.802162 0.593768 0.063054
6.400000 0.799212 0.597671 0.063636
6.450000 0.796243 0.601559 0.064217
6.500000 0.793254 0.605433 0.064798
6.550000 0.790246 0.609292 0.065379
6.600000 0.787219 0.613136 0.065959
6.650000 0.784172 0.616966 0.066540
6.700000 0.781106 0.620781 0.067121
6.750000 0.778020 0.624581 0.067702
6.800000 0.774915 0.628366 0.068283
6.850000 0.771791 0.632137 0.068864
6.900000 0.768647 0.635892 0.069446
6.950000 0.765484 0.639633 0.070029
7.000000 0.762302 0.643358 0.070611
7.050000 0.759101 0.647068 0.071195
7.100000 0.755881 0.650763 0.071779
7.150000 0.752641 0.654442 0.072364
7.200000 0.749382 0.658106 0.072950
7.250000 0.746105 0.661755 0.073538
7.300000 0.742808 0.665388 0.074126
7.350000 0.739493 0.669005 0.074715
7.400000 0.736159 0.672606 0.075306
7.450000 0.732806 0.676191 0.075899
7.500000 0.729435 0.679760 0.076492
7.550000 0.726045 0.683313 0.077088
7.600000 0.722636 0.686849 0.077685
7.650000 0.719209 0.690369 0.078285
7.700000 0.715764 0.693873 0.078886
7.750000 0.712300 0.697359 0.079489
7.800000 0.708819 0.700829 0.080094
7.850000 0.705319 0.704281 0.080702
7.900000 0.701802 0.707717 0.081312
7.950000 0.698266 0.711135 0.081924
8.000000 0.694713 0.714535 0.082539
8.050000 0.691143 0.717918 0.083157
8.100000 0.687555 0.721283 0.083777
8.150000 0.683950 0.724630 0.084399
8.200000 0.680328 0.727959 0.085025
8.250000 0.676689 0.731269 0.085654
8.300000 0.673034 0.734562 0.086285
8.350000 0.669361 0.737835 0.086919
8.400000 0.665672 0.741090 0.087556
8.450000 0.661967 0.744326 0.088197
8.500000 0.658246 0.747543 0.088840
8.550000 0.654508 0.750740 0.089487
8.600000 0.650755 0.753918 0.090136
8.650000 0.646986 0.757077 0.090789
8.700000 0.643202 0.760216 0.091445
8.750000 0.639403 0.763335 0.092104
8.800000 0.635588 0.766435 0.092766
8.850000 0.631759 0.769514 0.093432
8.900000 0.627914 0.772573 0.094100
8.950000 0.624055 0.775611 0.094772
9.000000 0.620182 0.778629 0.095447
9.050000 0.616295 0.781627 0.096125
9.100000 0.612394 0.784604 0.096805
9.150000 0.608478 0.787559 0.097489
9.200000 0.604550 0.790494 0.098176
9.250000 0.600608 0.793408 0.098866
9.300000 0.596652 0.796300 0.099558
9.350000 0.592684 0.799172 0.100254
9.400000 0.588702 0.802021 0.100952
9.450000 0.584708 0.804850 0.101652
9.500000 0.580702 0.807656 0.102355
9.550000 0.576683 0.810441 0.103061
9.600000 0.572652 0.813205 0.103769
9.650000 0.568609 0.815946 0.104479
9.700000 0.564554 0.818666 0.105191
9.750000 0.560487 0.821363 0.105906
9.800000 0.556409 0.824039 0.106622
9.850000 0.552320 0.826693 0.107341
9.900000 0.548219 0.829324 0.108061
9.950000 0.544108 0.831933 0.108783
10.000000 0.539985 0.834521 0.109506
10.050000 0.535852 0.837085 0.110231
10.100000 0.531708 0.839628 0.110957
10.150000 0.527553 0.842149 0.111684
10.200000 0.523388 0.844647 0.112413
10.250000 0.519213 0.847123 0.113142
10.300000 0.515028 0.849576 0.113872
10.350000 0.510832 0.852007 0.114603
10.400000 0.506627 0.854416 0.115335
10.450000 0.502412 0.856803 0.116067
10.500000 0.498187 0.859167 0.116800
10.550000 0.493952 0.861509 0.117533
10.600000 0.489708 0.863829 0.118266
10.650000 0.485454 0.866126 0.118999
10.700000 0.481190 0.868401 0.119732
10.750000 0.476917 0.870654 0.120465
10.800000 0.472635 0.872884 0.121197
10.850000 0.468344 0.875093 0.121930
10.900000 0.464043 0.877279 0.122662
10.950000 0.459733 0.879443 0.123393
11.000000 0.455414 0.881585 0.124124
11.050000 0.451085 0.883704 0.124854
11.100000 0.446748 0.885802 0.125584
11.150000 0.442401 0.887878 0.126312
11.200000 0.438045 0.889931 0.127040
11.250000 0.433680 0.891962 0.127767
11.300000 0.429306 0.893972 0.128493
11.350000 0.424923 0.895959 0.129218
11.400000 0.420531 0.897925 0.129942
11.450000 0.416130 0.899868 0.130665
11.500000 0.411719 0.901790 0.131387
11.550000 0.407300 0.903689 0.132108
11.600000 0.402871 0.905567 0.132828
11.650000 0.398433 0.907423 0.133546
11.700000 0.393987 0.909257 0.134264
11.750000 0.389531 0.911069 0.134980
11.800000 0.385065 0.912859 0.135696
11.850000 0.380591 0.914627 0.136410
11.900000 0.376108 0.916373 0.137123
11.950000 0.371615 0.918098 0.137836
12.000000 0.367114 0.919800 0.138547
12.050000 0.362603 0.921481 0.139258
12.100000 0.358083 0.923139 0.139967
12.150000 0.353554 0.924776 0.140676
12.200000 0.349015 0.926390 0.141385
12.250000 0.344468 0.927983 0.142092
12.300000 0.339911 0.929553 0.142799
12.350000 0.335345 0.931101 0.143506
12.400000 0.330771 0.932627 0.144213
12.450000 0.326187 0.934131 0.144919
12.500000 0.321594 0.935613 0.145625
12.550000 0.316992 0.937072 0.146331
12.600000 0.312381 0.938509 0.147037
12.650000 0.307761 0.939923 0.147743
12.700000 0.303132 0.941315 0.148450
12.750000 0.298495 0.942684 0.149157
12.800000 0.293848 0.944031 0.149865
12.850000 0.289193 0.945354 0.150573
12.900000 0.284530 0.946655 0.151282
12.950000 0.279858 0.947933 0.151993
13.000000 0.275177 0.949189 0.152704
13.050000 0.270489 0.950421 0.153417
13.100000 0.265792 0.951629 0.154131
13.150000 0.261087 0.952815 0.154846
13.200000 0.256374 0.953977 0.155564
13.250000 0.251653 0.955116 0.156283
13.300000 0.246925 0.956231 0.157004
13.350000 0.242189 0.957323 0.157727
13.400000 0.237445 0.958390 0.158453
13.450000 0.232695 0.959434 0.159181
13.500000 0.227937 0.960454 0.159912
13.550000 0.223173 0.961450 0.160645
13.600000 0.218402 0.962422 0.161381
13.650000 0.213624 0.963370 0.162120
13.700000 0.208841 0.964293 0.162862
13.750000 0.204051 0.965192 0.163607
13.800000 0.199255 0.966067 0.164356
13.850000 0.194454 0.966916 0.165108
13.900000 0.189647 0.967741 0.165864
13.950000 0.184835 0.968542 0.166623
14.000000 0.180018 0.969317 0.167386
14.050000 0.175196 0.970067 0.168153
14.100000 0.170370 0.970793 0.168924
14.150000 0.165540 0.971493 0.169698
14.200000 0.160706 0.972168 0.170477
14.250000 0.155868 0.972818 0.171260
14.300000 0.151027 0.973443 0.172047
14.350000 0.146182 0.974042 0.172839
14.400000 0.141335 0.974616 0.173635
14.450000 0.136485 0.975164 0.174435
14.500000 0.131633 0.975686 0.175239
14.550000 0.126779 0.976183 0.176048
14.600000 0.121923 0.976655 0.176862
14.650000 0.117065 0.977101 0.177679
14.700000 0.112206 0.977521 0.178501
14.750000 0.107347 0.977915 0.179328
14.800000 0.102486 0.978284 0.180159
14.850000 0.097626 0.978627 0.180994
14.900000 0.092765 0.978944 0.181834
14.950000 0.087904 0.979235 0.182678
15.000000 0.083044 0.979501 0.183526
15.050000 0.078184 0.979741 0.184378
15.100000 0.073325 0.979955 0.185234
15.150000 0.068468 0.980143 0.186095
15.200000 0.063612 0.980306 0.186959
15.250000 0.058758 0.980443 0.187827
15.300000 0.053906 0.980554 0.188699
15.350000 0.049056 0.980640 0.189575
15.400000 0.044208 0.980700 0.190454
15.450000 0.039363 0.980735 0.191337
15.500000 0.034522 0.980744 0.192222
15.550000 0.029683 0.980728 0.193112
15.600000 0.024847 0.980686 0.194004
15.650000 0.020016 0.980619 0.194899
15.700000 0.015187 0.980527 0.195797
15.750000 0.010363 0.980410 0.196697
15.800000 0.005543 0.980267 0.197600
15.850000 0.000728 0.980100 0.198505
15.900000 -0.004084 0.979907 0.199413
15.950000 -0.008890 0.979690 0.200322
16.000000 -0.013692 0.979448 0.201234
16.050000 -0.018489 0.979181 0.202147
16.100000 -0.023280 0.978889 0.203061
16.150000 -0.028067 0.978573 0.203977
16.200000 -0.032848 0.978233 0.204894
16.250000 -0.037624 0.977868 0.205812
16.300000 -0.042394 0.977479 0.206731
16.350000 -0.047158 0.977066 0.207651
16.400000 -0.051917 0.976628 0.208571
16.450000 -0.056670 0.976167 0.209492
16.500000 -0.061417 0.975682 0.210413
16.550000 -0.066158 0.975172 0.211334
16.600000 -0.070893 0.974639 0.212255
16.650000 -0.075622 0.974083 0.213175
16.700000 -0.080344 0.973503 0.214096
16.750000 -0.085061 0.972899 0.215015
16.800000 -0.089771 0.972272 0.215935
16.850000 -0.094475 0.971622 0.216853
16.900000 -0.099173 0.970948 0.217770
16.950000 -0.103864 0.970252 0.218687
17.000000 -0.108549 0.969532 0.219602
17.050000 -0.113228 0.968789 0.220516
17.100000 -0.117900 0.968023 0.221429
17.150000 -0.122566 0.967234 0.222340
17.200000 -0.127226 0.966423 0.223250
17.250000 -0.131880 0.965588 0.224158
17.300000 -0.136527 0.964731 0.225064
17.350000 -0.141168 0.963852 0.225969
17.400000 -0.145802 0.962949 0.226872
17.450000 -0.150431 0.962024 0.227773
17.500000 -0.155053 0.961076 0.228672
17.550000 -0.159669 0.960106 0.229569
17.600000 -0.164278 0.959114 0.230464
17.650000 -0.168882 0.958099 0.231357
17.700000 -0.173479 0.957061 0.232249
17.750000 -0.178070 0.956001 0.233138
17.800000 -0.182655 0.954918 0.234025
17.850000 -0.187234 0.953814 0.234911
17.900000 -0.191807 0.952686 0.235794
17.950000 -0.196374 0.951537 0.236676
18.000000 -0.200934 0.950365 0.237555
18.050000 -0.205489 0.949170 0.238433
18.100000 -0.210038 0.947953 0.239309
18.150000 -0.214580 0.946714 0.240184
18.200000 -0.219117 0.945452 0.241057
18.250000 -0.223647 0.944168 0.241928
18.300000 -0.228171 0.942861 0.242798
18.350000 -0.232690 0.941532 0.243667
18.400000 -0.237202 0.940180 0.244534
18.450000 -0.241708 0.938806 0.245401
18.500000 -0.246207 0.937409 0.246266
18.550000 -0.250701 0.935989 0.247130
18.600000 -0.255188 0.934547 0.247994
18.650000 -0.259669 0.933082 0.248857
18.700000 -0.264144 0.931594 0.249719
18.750000 -0.268612 0.930084 0.250581
18.800000 -0.273074 0.928551 0.251443
18.850000 -0.277529 0.926995 0.252305
18.900000 -0.281977 0.925416 0.253167
18.950000 -0.286419 0.923815 0.254029
19.000000 -0.290854 0.922190 0.254891
19.050000 -0.295281 0.920543 0.255754
19.100000 -0.299702 0.918872 0.256618
19.150000 -0.304116 0.917179 0.257482
19.200000 -0.308522 0.915462 0.258348
19.250000 -0.312920 0.913723 0.259214
19.300000 -0.317311 0.911960 0.260082
19.350000 -0.321694 0.910174 0.260952
19.400000 -0.326069 0.908365 0.261823
19.450000 -0.330436 0.906534 0.262695
19.500000 -0.334795 0.904679 0.263570
19.550000 -0.339145 0.902801 0.264447
19.600000 -0.343486 0.900899 0.265326
19.650000 -0.347818 0.898975 0.266207
19.700000 -0.352142 0.897028 0.267091
19.750000 -0.356456 0.895057 0.267977
19.800000 -0.360760 0.893064 0.268866
19.850000 -0.365055 0.891047 0.269758
19.900000 -0.369339 0.889008 0.270653
19.950000 -0.373614 0.886946 0.271551
20.000000 -0.377878 0.884861 0.272452
20.050000 -0.382131 0.882753 0.273356
20.100000 -0.386373 0.880622 0.274264
20.150000 -0.390604 0.878468 0.275175
20.200000 -0.394824 0.876292 0.276090
20.250000 -0.399031 0.874094 0.277008
20.300000 -0.403227 0.871873 0.277930
20.350000 -0.407411 0.869630 0.278856
20.400000 -0.411582 0.867364 0.279786
20.450000 -0.415740 0.865077 0.280719
20.500000 -0.419885 0.862767 0.281656
20.550000 -0.424017 0.860435 0.282597
20.600000 -0.428135 0.858082 0.283541
20.650000 -0.432239 0.855707 0.284490
20.700000 -0.436329 0.853311 0.285442
20.750000 -0.440404 0.850894 0.286398
20.800000 -0.444465 0.848455 0.287358
20.850000 -0.448511 0.845995 0.288322
20.900000 -0.452542 0.843515 0.289289
20.950000 -0.456558 0.841014 0.290260
21.000000 -0.460557 0.838492 0.291234
21.050000 -0.464541 0.835951 0.292212
21.100000 -0.468508 0.833389 0.293194
21.150000 -0.472459 0.830808 0.294178
21.200000 -0.476394 0.828207 0.295166
21.250000 -0.480311 0.825586 0.296157
21.300000 -0.484211 0.822946 0.297151
21.350000 -0.488094 0.820288 0.298148
21.400000 -0.491960 0.817610 0.299147
21.450000 -0.495808 0.814914 0.300149
21.500000 -0.499637 0.812200 0.301154
21.550000 -0.503449 0.809468 0.302161
21.600000 -0.507243 0.806718 0.303170
21.650000 -0.511018 0.803950 0.304180
21.700000 -0.514774 0.801165 0.305193
21.750000 -0.518512 0.798363 0.306207
21.800000 -0.522230 0.795544 0.307223
21.850000 -0.525930 0.792708 0.308239
21.900000 -0.529611 0.789856 0.309257
21.950000 -0.533273 0.786988 0.310276
22.000000 -0.536915 0.784103 0.311295
22.050000 -0.540538 0.781203 0.312314
22.100000 -0.544141 0.778288 0.313334
22.150000 -0.547725 0.775357 0.314354
22.200000 -0.551290 0.772412 0.315373
22.250000 -0.554834 0.769451 0.316392
22.300000 -0.558360 0.766476 0.317410
22.350000 -0.561865 0.763486 0.318427
22.400000 -0.565351 0.760483 0.319444
22.450000 -0.568817 0.757465 0.320458
22.500000 -0.572264 0.754433 0.321472
22.550000 -0.575691 0.751388 0.322483
22.600000 -0.579099 0.748329 0.323493
22.650000 -0.582487 0.745257 0.324500
22.700000 -0.585856 0.742172 0.325505
22.750000 -0.589205 0.739074 0.326507
22.800000 -0.592535 0.735963 0.327507
22.850000 -0.595846 0.732839 0.328503
22.900000 -0.599138 0.729703 0.329496
22.950000 -0.602410 0.726554 0.330486
23.000000 -0.605664 0.723393 0.331472
23.050000 -0.608899 0.720219 0.332455
23.100000 -0.612115 0.717033 0.333434
23.150000 -0.615313 0.713835 0.334408
23.200000 -0.618493 0.710625 0.335378
23.250000 -0.621654 0.707403 0.336344
23.300000 -0.624797 0.704169 0.337306
23.350000 -0.627922 0.700923 0.338262
23.400000 -0.631029 0.697665 0.339214
23.450000 -0.634118 0.694395 0.340161
23.500000 -0.637190 0.691113 0.341103
23.550000 -0.640245 0.687819 0.342040
23.600000 -0.643282 0.684513 0.342972
23.650000 -0.646302 0.681195 0.343898
23.700000 -0.649306 0.677865 0.344820
23.750000 -0.652292 0.674523 0.345735
23.800000 -0.655262 0.671169 0.346646
23.850000 -0.658216 0.667802 0.347551
23.900000 -0.661153 0.664424 0.348450
23.950000 -0.664074 0.661032 0.349344
24.000000 -0.666979 0.657629 0.350233
24.050000 -0.669869 0.654212 0.351116
24.100000 -0.672742 0.650783 0.351994
24.150000 -0.675600 0.647341 0.352866
24.200000 -0.678442 0.643887 0.353733
24.250000 -0.681268 0.640419 0.354594
24.300000 -0.684080 0.636938 0.355451
24.350000 -0.686876 0.633443 0.356302
24.400000 -0.689657 0.629936 0.357148
24.450000 -0.692423 0.626414 0.357989
24.500000 -0.695174 0.622879 0.358825
24.550000 -0.697909 0.619330 0.359656
24.600000 -0.700630 0.615767 0.360483
24.650000 -0.703336 0.612190 0.361306
24.700000 -0.706027 0.608598 0.362124
24.750000 -0.708704 0.604992 0.362937
24.800000 -0.711365 0.601372 0.363747
24.850000 -0.714011 0.597737 0.364553
24.900000 -0.716643 0.594087 0.365355
24.950000 -0.719259 0.590422 0.366154
25.000000 -0.721860 0.586742 0.366949
25.050000 -0.724447 0.583047 0.367741
25.100000 -0.727018 0.579336 0.368530
25.150000 -0.729573 0.575611 0.369317
25.200000 -0.732114 0.571869 0.370101
25.250000 -0.734639 0.568113 0.370882
25.300000 -0.737148 0.564340 0.371662
25.350000 -0.739642 0.560552 0.372440
25.400000 -0.742119 0.556748 0.373216
25.450000 -0.744581 0.552929 0.373991
25.500000 -0.747026 0.549094 0.374764
25.550000 -0.749455 0.545243 0.375537
25.600000 -0.751867 0.541376 0.376309
25.650000 -0.754263 0.537493 0.377080
25.700000 -0.756641 0.533594 0.377851
25.750000 -0.759002 0.529680 0.378622
25.800000 -0.761346 0.525750 0.379393
25.850000 -0.763672 0.521805 0.380165
25.900000 -0.765979 0.517844 0.380937
25.950000 -0.768269 0.513868 0.381710
26.000000 -0.770540 0.509876 0.382484
26.050000 -0.772793 0.505869 0.383259
26.100000 -0.775026 0.501847 0.384036
26.150000 -0.777240 0.497811 0.384814
26.200000 -0.779435 0.493759 0.385594
26.250000 -0.781610 0.489694 0.386376
26.300000 -0.783764 0.485613 0.387160
26.350000 -0.785899 0.481519 0.387946
26.400000 -0.788012 0.477411 0.388735
26.450000 -0.790105 0.473290 0.389526
26.500000 -0.792176 0.469155 0.390320
26.550000 -0.794226 0.465007 0.391117
26.600000 -0.796255 0.460847 0.391917
26.650000 -0.798261 0.456674 0.392720
26.700000 -0.800245 0.452489 0.393525
26.750000 -0.802206 0.448292 0.394334
26.800000 -0.804145 0.444084 0.395147
26.850000 -0.806060 0.439865 0.395962
26.900000 -0.807952 0.435635 0.396781
26.950000 -0.809821 0.431395 0.397603
27.000000 -0.811666 0.427146 0.398428
27.050000 -0.813487 0.422886 0.399257
27.100000 -0.815284 0.418618 0.400089
27.150000 -0.817057 0.414341 0.400924
27.200000 -0.818805 0.410056 0.401762
27.250000 -0.820528 0.405763 0.402604
27.300000 -0.822227 0.401462 0.403449
27.350000 -0.823901 0.397155 0.404297
27.400000 -0.825549 0.392841 0.405147
27.450000 -0.827173 0.388521 0.406001
27.500000 -0.828771 0.384195 0.406857
27.550000 -0.830344 0.379864 0.407716
27.600000 -0.831891 0.375529 0.408577
27.650000 -0.833413 0.371189 0.409441
27.700000 -0.834909 0.366845 0.410306
27.750000 -0.836380 0.362497 0.411174
27.800000 -0.837825 0.358147 0.412043
27.850000 -0.839245 0.353794 0.412914
27.900000 -0.840639 0.349439 0.413786
27.950000 -0.842008 0.345081 0.414659
28.000000 -0.843351 0.340723 0.415533
28.050000 -0.844668 0.336363 0.416408
28.100000 -0.845961 0.332003 0.417283
28.150000 -0.847228 0.327642 0.418158
28.200000 -0.848470 0.323281 0.419033
28.250000 -0.849687 0.318920 0.419907
28.300000 -0.850879 0.314560 0.420781
28.350000 -0.852047 0.310201 0.421654
28.400000 -0.853189 0.305843 0.422526
28.450000 -0.854308 0.301486 0.423396
28.500000 -0.855402 0.297131 0.424264
28.550000 -0.856472 0.292779 0.425130
28.600000 -0.857519 0.288428 0.425994
28.650000 -0.858542 0.284079 0.426855
28.700000 -0.859541 0.279733 0.427713
28.750000 -0.860517 0.275390 0.428568
28.800000 -0.861470 0.271049 0.429420
28.850000 -0.862401 0.266711 0.430267
28.900000 -0.863309 0.262376 0.431110
28.950000 -0.864195 0.258044 0.431950
29.000000 -0.865059 0.253715 0.432784
29.050000 -0.865901 0.249390 0.433613
29.100000 -0.866721 0.245067 0.434438
29.150000 -0.867521 0.240748 0.435256
29.200000 -0.868299 0.236431 0.436070
29.250000 -0.869057 0.232118 0.436877
29.300000 -0.869794 0.227807 0.437678
29.350000 -0.870511 0.223500 0.438473
29.400000 -0.871208 0.219195 0.439261
29.450000 -0.871885 0.214893 0.440042
29.500000 -0.872543 0.210593 0.440817
29.550000 -0.873181 0.206295 0.441584
29.600000 -0.873801 0.202000 0.442344
29.650000 -0.874401 0.197707 0.443097
29.700000 -0.874983 0.193415 0.443842
29.750000 -0.875546 0.189124 0.444580
29.800000 -0.876091 0.184835 0.445310
29.850000 -0.876618 0.180547 0.446032
29.900000 -0.877126 0.176260 0.446746
29.950000 -0.877617 0.171973 0.447452
30.000000 -0.878090 0.167686 0.448150
30.050000 -0.878546 0.163399 0.448840
30.100000 -0.878984 0.159111 0.449523
30.150000 -0.879405 0.154823 0.450197
30.200000 -0.879808 0.150534 0.450863
30.250000 -0.880194 0.146243 0.451521
30.300000 -0.880563 0.141951 0.452172
30.350000 -0.880914 0.137656 0.452815
30.400000 -0.881248 0.133359 0.453450
30.450000 -0.881565 0.129060 0.454077
30.500000 -0.881865 0.124757 0.454697
30.550000 -0.882147 0.120451 0.455310
30.600000 -0.882412 0.116142 0.455916
30.650000 -0.882660 0.111828 0.456515
30.700000 -0.882890 0.107510 0.457108
30.750000 -0.883102 0.103188 0.457693
30.800000 -0.883296 0.098860 0.458273
30.850000 -0.883473 0.094528 0.458847
30.900000 -0.883631 0.090190 0.459415
30.950000 -0.883771 0.085847 0.459977
31.000000 -0.883892 0.081498 0.460535
31.050000 -0.883995 0.077143 0.461087
31.100000 -0.884079 0.072781 0.461635
31.150000 -0.884144 0.068413 0.462179
31.200000 -0.884189 0.064038 0.462719
31.250000 -0.884214 0.059657 0.463256
31.300000 -0.884220 0.055269 0.463789
31.350000 -0.884205 0.050873 0.464320
31.400000 -0.884170 0.046471 0.464849
31.450000 -0.884114 0.042061 0.465375
31.500000 -0.884036 0.037645 0.465900
31.550000 -0.883937 0.033221 0.466424
31.600000 -0.883817 0.028790 0.466947
31.650000 -0.883674 0.024352 0.467469
31.700000 -0.883509 0.019907 0.467992
31.750000 -0.883320 0.015454 0.468515
31.800000 -0.883109 0.010995 0.469039
31.850000 -0.882874 0.006530 0.469564
31.900000 -0.882615 0.002057 0.470091
31.950000 -0.882332 -0.002422 0.470621
32.000000 -0.882025 -0.006906 0.471152
32.050000 -0.881692 -0.011397 0.471687
32.100000 -0.881335 -0.015893 0.472225
32.150000 -0.880951 -0.020395 0.472767
32.200000 -0.880542 -0.024902 0.473313
32.250000 -0.880107 -0.029413 0.473864
32.300000 -0.879645 -0.033929 0.474420
32.350000 -0.879156 -0.038448 0.474981
32.400000 -0.878640 -0.042971 0.475548
32.450000 -0.878097 -0.047497 0.476120
32.500000 -0.877525 -0.052025 0.476700
32.550000 -0.876927 -0.056555 0.477285
32.600000 -0.876299 -0.061087 0.477878
32.650000 -0.875644 -0.065620 0.478479
32.700000 -0.874960 -0.070154 0.479086
32.750000 -0.874247 -0.074687 0.479702
32.800000 -0.873505 -0.079219 0.480326
32.850000 -0.872734 -0.083751 0.480958
32.900000 -0.871934 -0.088280 0.481599
32.950000 -0.871104 -0.092807 0.482249
33.000000 -0.870245 -0.097331 0.482908
33.050000 -0.869357 -0.101851 0.483576
33.100000 -0.868438 -0.106366 0.484253
33.150000 -0.867491 -0.110876 0.484940
33.200000 -0.866513 -0.115381 0.485636
33.250000 -0.865506 -0.119879 0.486342
33.300000 -0.864469 -0.124370 0.487057
33.350000 -0.863403 -0.128853 0.487782
33.400000 -0.862307 -0.133328 0.488518
33.450000 -0.861182 -0.137794 0.489262
33.500000 -0.860028 -0.142250 0.490017
33.550000 -0.858845 -0.146695 0.490781
33.600000 -0.857632 -0.151130 0.491555
33.650000 -0.856391 -0.155552 0.492339
33.700000 -0.855122 -0.159962 0.493132
33.750000 -0.853824 -0.164360 0.493934
33.800000 -0.852498 -0.168743 0.494746
33.850000 -0.851144 -0.173113 0.495567
33.900000 -0.849762 -0.177467 0.496396
