#:t mx my mz
135.850000 0.109823 0.171897 0.384880
135.900000 0.108932 0.172544 0.384722
135.950000 0.108035 0.173185 0.384563
136.000000 0.107131 0.173821 0.384402
136.050000 0.106221 0.174452 0.384239
136.100000 0.105304 0.175078 0.384075
136.150000 0.104381 0.175698 0.383909
136.200000 0.103451 0.176313 0.383741
136.250000 0.102515 0.176923 0.383572
136.300000 0.101572 0.177526 0.383401
136.350000 0.100623 0.178124 0.383228
136.400000 0.099668 0.178716 0.383053
136.450000 0.098706 0.179303 0.382877
136.500000 0.097739 0.179883 0.382699
136.550000 0.096765 0.180457 0.382519
136.600000 0.095785 0.181025 0.382337
136.650000 0.094799 0.181587 0.382153
136.700000 0.093806 0.182142 0.381968
136.750000 0.092808 0.182691 0.381781
136.800000 0.091804 0.183234 0.381592
136.850000 0.090794 0.183770 0.381402
136.900000 0.089777 0.184300 0.381210
136.950000 0.088755 0.184822 0.381017
137.000000 0.087727 0.185338 0.380821
137.050000 0.086693 0.185848 0.380625
137.100000 0.085653 0.186350 0.380427
137.150000 0.084607 0.186845 0.380228
137.200000 0.083556 0.187333 0.380027
137.250000 0.082498 0.187814 0.379825
137.300000 0.081436 0.188288 0.379623
137.350000 0.080367 0.188755 0.379419
137.400000 0.079293 0.189214 0.379214
137.450000 0.078213 0.189666 0.379009
137.500000 0.077128 0.190111 0.378803
137.550000 0.076038 0.190548 0.378596
137.600000 0.074942 0.190977 0.378389
137.650000 0.073841 0.191399 0.378182
137.700000 0.072735 0.191813 0.377974
137.750000 0.071624 0.192219 0.377767
137.800000 0.070508 0.192617 0.377559
137.850000 0.069387 0.193008 0.377352
137.900000 0.068262 0.193390 0.377145
137.950000 0.067132 0.193764 0.376939
138.000000 0.065997 0.194130 0.376734
138.050000 0.064858 0.194488 0.376529
138.100000 0.063715 0.194838 0.376325
138.150000 0.062568 0.195179 0.376123
138.200000 0.061417 0.195512 0.375922
138.250000 0.060263 0.195837 0.375722
138.300000 0.059105 0.196153 0.375524
138.350000 0.057944 0.196461 0.375328
138.400000 0.056779 0.196760 0.375133
138.450000 0.055612 0.197051 0.374941
138.500000 0.054443 0.197333 0.374751
138.550000 0.053271 0.197606 0.374563
138.600000 0.052096 0.197871 0.374378
138.650000 0.050920 0.198128 0.374196
138.700000 0.049742 0.198375 0.374016
138.750000 0.048563 0.198614 0.373839
138.800000 0.047383 0.198844 0.373666
138.850000 0.046202 0.199066 0.373496
138.900000 0.045020 0.199279 0.373329
138.950000 0.043837 0.199484 0.373165
139.000000 0.042655 0.199680 0.373005
139.050000 0.041473 0.199868 0.372849
139.100000 0.040291 0.200047 0.372697
139.150000 0.039111 0.200218 0.372549
139.200000 0.037931 0.200381 0.372405
139.250000 0.036752 0.200535 0.372265
139.300000 0.035575 0.200682 0.372129
139.350000 0.034401 0.200820 0.371998
139.400000 0.033228 0.200951 0.371872
139.450000 0.032058 0.201073 0.371749
139.500000 0.030890 0.201189 0.371632
139.550000 0.029726 0.201296 0.371520
139.600000 0.028565 0.201396 0.371412
139.650000 0.027407 0.201489 0.371309
139.700000 0.026253 0.201575 0.371212
139.750000 0.025104 0.201654 0.371119
139.800000 0.023958 0.201727 0.371031
139.850000 0.022817 0.201792 0.370949
139.900000 0.021681 0.201852 0.370872
139.950000 0.020550 0.201905 0.370801
140.000000 0.019424 0.201952 0.370734
140.050000 0.018304 0.201993 0.370673
140.100000 0.017189 0.202029 0.370618
140.150000 0.016080 0.202059 0.370568
140.200000 0.014976 0.202084 0.370523
140.250000 0.013879 0.202104 0.370484
140.300000 0.012788 0.202119 0.370451
140.350000 0.011704 0.202129 0.370423
140.400000 0.010626 0.202135 0.370400
140.450000 0.009554 0.202137 0.370383
140.500000 0.008489 0.202135 0.370372
140.550000 0.007431 0.202129 0.370366
140.600000 0.006380 0.202120 0.370365
140.650000 0.005336 0.202107 0.370370
140.700000 0.004299 0.202091 0.370380
140.750000 0.003268 0.202072 0.370396
140.800000 0.002245 0.202050 0.370417
140.850000 0.001228 0.202025 0.370443
140.900000 0.000219 0.201999 0.370474
140.950000 -0.000784 0.201969 0.370511
141.000000 -0.001779 0.201938 0.370552
141.050000 -0.002768 0.201905 0.370599
141.100000 -0.003750 0.201871 0.370650
141.150000 -0.004725 0.201835 0.370706
141.200000 -0.005694 0.201797 0.370767
141.250000 -0.006656 0.201758 0.370832
141.300000 -0.007611 0.201718 0.370902
141.350000 -0.008561 0.201677 0.370976
141.400000 -0.009504 0.201635 0.371055
141.450000 -0.010441 0.201592 0.371137
141.500000 -0.011372 0.201549 0.371224
141.550000 -0.012298 0.201505 0.371314
141.600000 -0.013218 0.201460 0.371408
141.650000 -0.014132 0.201415 0.371506
141.700000 -0.015042 0.201370 0.371607
141.750000 -0.015946 0.201325 0.371712
141.800000 -0.016846 0.201279 0.371820
141.850000 -0.017741 0.201232 0.371931
141.900000 -0.018632 0.201186 0.372044
141.950000 -0.019519 0.201139 0.372161
142.000000 -0.020402 0.201092 0.372280
142.050000 -0.021281 0.201045 0.372401
142.100000 -0.022157 0.200998 0.372525
142.150000 -0.023030 0.200950 0.372650
142.200000 -0.023900 0.200902 0.372778
142.250000 -0.024767 0.200854 0.372908
142.300000 -0.025632 0.200805 0.373039
142.350000 -0.026495 0.200756 0.373172
142.400000 -0.027356 0.200706 0.373306
142.450000 -0.028215 0.200656 0.373441
142.500000 -0.029073 0.200604 0.373577
142.550000 -0.029930 0.200552 0.373715
142.600000 -0.030786 0.200499 0.373853
142.650000 -0.031641 0.200444 0.373991
142.700000 -0.032496 0.200389 0.374130
142.750000 -0.033351 0.200332 0.374270
142.800000 -0.034205 0.200273 0.374409
142.850000 -0.035060 0.200213 0.374549
142.900000 -0.035916 0.200150 0.374689
142.950000 -0.036772 0.200086 0.374828
143.000000 -0.037630 0.200020 0.374967
143.050000 -0.038488 0.199951 0.375106
143.100000 -0.039348 0.199879 0.375244
143.150000 -0.040209 0.199804 0.375382
143.200000 -0.041072 0.199727 0.375519
143.250000 -0.041937 0.199646 0.375655
143.300000 -0.042804 0.199562 0.375789
143.350000 -0.043672 0.199474 0.375923
143.400000 -0.044543 0.199382 0.376056
143.450000 -0.045417 0.199286 0.376187
143.500000 -0.046293 0.199185 0.376317
143.550000 -0.047171 0.199080 0.376446
143.600000 -0.048052 0.198970 0.376573
143.650000 -0.048935 0.198855 0.376698
143.700000 -0.049822 0.198734 0.376822
143.750000 -0.050711 0.198608 0.376943
143.800000 -0.051602 0.198476 0.377063
143.850000 -0.052497 0.198338 0.377181
143.900000 -0.053394 0.198194 0.377297
143.950000 -0.054294 0.198043 0.377411
144.000000 -0.055196 0.197885 0.377523
144.050000 -0.056101 0.197720 0.377633
144.100000 -0.057009 0.197548 0.377740
144.150000 -0.057919 0.197368 0.377845
144.200000 -0.058831 0.197180 0.377948
144.250000 -0.059746 0.196985 0.378048
144.300000 -0.060663 0.196781 0.378146
144.350000 -0.061582 0.196568 0.378241
144.400000 -0.062502 0.196347 0.378333
144.450000 -0.063425 0.196117 0.378423
144.500000 -0.064348 0.195878 0.378511
144.550000 -0.065274 0.195630 0.378595
144.600000 -0.066200 0.195372 0.378677
144.650000 -0.067127 0.195105 0.378757
144.700000 -0.068055 0.194827 0.378833
144.750000 -0.068983 0.194540 0.378907
144.800000 -0.069912 0.194242 0.378978
144.850000 -0.070840 0.193934 0.379046
144.900000 -0.071768 0.193616 0.379111
144.950000 -0.072696 0.193287 0.379174
145.000000 -0.073623 0.192948 0.379234
145.050000 -0.074549 0.192597 0.379291
145.100000 -0.075473 0.192236 0.379345
145.150000 -0.076396 0.191864 0.379396
145.200000 -0.077316 0.191480 0.379445
145.250000 -0.078235 0.191086 0.379491
145.300000 -0.079151 0.190680 0.379534
145.350000 -0.080064 0.190264 0.379574
145.400000 -0.080974 0.189836 0.379612
145.450000 -0.081880 0.189397 0.379647
145.500000 -0.082783 0.188947 0.379680
145.550000 -0.083681 0.188485 0.379711
145.600000 -0.084575 0.188013 0.379738
145.650000 -0.085464 0.187529 0.379764
145.700000 -0.086348 0.187034 0.379787
145.750000 -0.087227 0.186529 0.379808
145.800000 -0.088100 0.186012 0.379827
145.850000 -0.088967 0.185485 0.379843
145.900000 -0.089827 0.184947 0.379858
145.950000 -0.090681 0.184399 0.379871
146.000000 -0.091528 0.183840 0.379882
146.050000 -0.092368 0.183271 0.379891
146.100000 -0.093200 0.182692 0.379898
146.150000 -0.094025 0.182104 0.379904
146.200000 -0.094841 0.181505 0.379909
146.250000 -0.095649 0.180897 0.379912
146.300000 -0.096449 0.180280 0.379914
146.350000 -0.097239 0.179654 0.379914
146.400000 -0.098021 0.179020 0.379913
146.450000 -0.098793 0.178376 0.379912
146.500000 -0.099556 0.177725 0.379909
146.550000 -0.100309 0.177065 0.379905
146.600000 -0.101053 0.176398 0.379901
146.650000 -0.101786 0.175723 0.379896
146.700000 -0.102509 0.175041 0.379890
146.750000 -0.103221 0.174352 0.379884
146.800000 -0.103923 0.173656 0.379877
146.850000 -0.104615 0.172955 0.379870
146.900000 -0.105296 0.172247 0.379862
146.950000 -0.105966 0.171533 0.379854
147.000000 -0.106625 0.170814 0.379845
147.050000 -0.107273 0.170090 0.379837
147.100000 -0.107910 0.169362 0.379828
147.150000 -0.108537 0.168628 0.379819
147.200000 -0.109152 0.167891 0.379810
147.250000 -0.109756 0.167150 0.379800
147.300000 -0.110350 0.166405 0.379791
147.350000 -0.110932 0.165657 0.379781
147.400000 -0.111504 0.164906 0.379771
147.450000 -0.112065 0.164152 0.379761
147.500000 -0.112615 0.163396 0.379751
147.550000 -0.113155 0.162638 0.379741
147.600000 -0.113685 0.161877 0.379731
147.650000 -0.114204 0.161116 0.379721
147.700000 -0.114713 0.160353 0.379710
147.750000 -0.115212 0.159588 0.379699
147.800000 -0.115702 0.158823 0.379688
147.850000 -0.116182 0.158058 0.379677
147.900000 -0.116652 0.157292 0.379665
147.950000 -0.117114 0.156526 0.379653
148.000000 -0.117567 0.155760 0.379640
148.050000 -0.118011 0.154994 0.379628
148.100000 -0.118447 0.154228 0.379614
148.150000 -0.118875 0.153463 0.379600
148.200000 -0.119296 0.152699 0.379586
148.250000 -0.119709 0.151936 0.379571
148.300000 -0.120114 0.151174 0.379555
148.350000 -0.120513 0.150413 0.379539
148.400000 -0.120906 0.149653 0.379522
148.450000 -0.121292 0.148895 0.379504
148.500000 -0.121672 0.148138 0.379485
148.550000 -0.122047 0.147383 0.379466
148.600000 -0.122416 0.146630 0.379445
148.650000 -0.122781 0.145878 0.379424
148.700000 -0.123141 0.145129 0.379402
148.750000 -0.123496 0.144381 0.379378
148.800000 -0.123848 0.143635 0.379354
148.850000 -0.124196 0.142890 0.379329
148.900000 -0.124541 0.142148 0.379302
148.950000 -0.124883 0.141408 0.379275
149.000000 -0.125223 0.140670 0.379246
149.050000 -0.125560 0.139933 0.379216
149.100000 -0.125895 0.139198 0.379186
149.150000 -0.126228 0.138465 0.379154
149.200000 -0.126560 0.137734 0.379121
149.250000 -0.126891 0.137005 0.379087
149.300000 -0.127220 0.136277 0.379052
149.350000 -0.127550 0.135551 0.379016
149.400000 -0.127879 0.134826 0.378979
149.450000 -0.128207 0.134102 0.378941
149.500000 -0.128536 0.133379 0.378902
149.550000 -0.128865 0.132658 0.378862
149.600000 -0.129195 0.131937 0.378822
149.650000 -0.129526 0.131218 0.378780
149.700000 -0.129857 0.130498 0.378738
149.750000 -0.130190 0.129780 0.378695
149.800000 -0.130524 0.129061 0.378651
149.850000 -0.130859 0.128343 0.378607
149.900000 -0.131196 0.127624 0.378562
149.950000 -0.131534 0.126906 0.378517
150.000000 -0.131875 0.126186 0.378471
150.050000 -0.132217 0.125467 0.378425
150.100000 -0.132561 0.124746 0.378379
150.150000 -0.132907 0.124024 0.378332
150.200000 -0.133255 0.123301 0.378286
150.250000 -0.133605 0.122576 0.378239
150.300000 -0.133958 0.121849 0.378192
150.350000 -0.134312 0.121120 0.378145
150.400000 -0.134668 0.120389 0.378098
150.450000 -0.135027 0.119656 0.378052
150.500000 -0.135387 0.118920 0.378006
150.550000 -0.135749 0.118181 0.377960
150.600000 -0.136113 0.117438 0.377914
150.650000 -0.136479 0.116692 0.377869
150.700000 -0.136847 0.115943 0.377824
150.750000 -0.137216 0.115189 0.377780
150.800000 -0.137587 0.114432 0.377737
150.850000 -0.137958 0.113670 0.377694
150.900000 -0.138331 0.112903 0.377652
150.950000 -0.138705 0.112131 0.377611
151.000000 -0.139080 0.111355 0.377570
151.050000 -0.139455 0.110573 0.377531
151.100000 -0.139831 0.109786 0.377492
151.150000 -0.140207 0.108993 0.377454
151.200000 -0.140583 0.108194 0.377417
151.250000 -0.140959 0.107390 0.377382
151.300000 -0.141334 0.106579 0.377347
151.350000 -0.141709 0.105762 0.377313
151.400000 -0.142083 0.104939 0.377281
151.450000 -0.142456 0.104109 0.377249
151.500000 -0.142827 0.103272 0.377219
151.550000 -0.143197 0.102429 0.377190
151.600000 -0.143565 0.101579 0.377162
151.650000 -0.143931 0.100722 0.377135
151.700000 -0.144294 0.099858 0.377110
151.750000 -0.144655 0.098987 0.377085
151.800000 -0.145013 0.098109 0.377062
151.850000 -0.145368 0.097224 0.377041
151.900000 -0.145719 0.096332 0.377020
151.950000 -0.146067 0.095433 0.377001
152.000000 -0.146410 0.094527 0.376983
152.050000 -0.146750 0.093614 0.376967
152.100000 -0.147085 0.092695 0.376952
152.150000 -0.147415 0.091768 0.376938
152.200000 -0.147740 0.090835 0.376926
152.250000 -0.148060 0.089896 0.376915
152.300000 -0.148375 0.088950 0.376906
152.350000 -0.148684 0.087998 0.376898
152.400000 -0.148987 0.087041 0.376892
152.450000 -0.149283 0.086077 0.376887
152.500000 -0.149574 0.085107 0.376884
152.550000 -0.149858 0.084133 0.376882
152.600000 -0.150135 0.083152 0.376882
152.650000 -0.150405 0.082167 0.376884
152.700000 -0.150668 0.081177 0.376887
152.750000 -0.150924 0.080183 0.376892
152.800000 -0.151172 0.079184 0.376899
152.850000 -0.151412 0.078182 0.376907
152.900000 -0.151645 0.077176 0.376918
152.950000 -0.151869 0.076166 0.376930
153.000000 -0.152086 0.075153 0.376944
153.050000 -0.152294 0.074137 0.376960
153.100000 -0.152494 0.073119 0.376978
153.150000 -0.152685 0.072099 0.376998
153.200000 -0.152867 0.071077 0.377020
153.250000 -0.153041 0.070053 0.377043
153.300000 -0.153207 0.069028 0.377069
153.350000 -0.153363 0.068002 0.377097
153.400000 -0.153510 0.066975 0.377127
153.450000 -0.153648 0.065948 0.377159
153.500000 -0.153778 0.064921 0.377192
153.550000 -0.153898 0.063894 0.377228
153.600000 -0.154009 0.062868 0.377266
153.650000 -0.154111 0.061843 0.377306
153.700000 -0.154204 0.060819 0.377348
153.750000 -0.154287 0.059796 0.377392
153.800000 -0.154362 0.058776 0.377437
153.850000 -0.154427 0.057757 0.377485
153.900000 -0.154484 0.056741 0.377535
153.950000 -0.154531 0.055727 0.377586
154.000000 -0.154570 0.054716 0.377639
154.050000 -0.154599 0.053709 0.377694
154.100000 -0.154620 0.052704 0.377751
154.150000 -0.154632 0.051703 0.377809
154.200000 -0.154635 0.050706 0.377869
154.250000 -0.154629 0.049713 0.377930
154.300000 -0.154615 0.048724 0.377992
154.350000 -0.154593 0.047740 0.378057
154.400000 -0.154562 0.046760 0.378122
154.450000 -0.154523 0.045784 0.378188
154.500000 -0.154476 0.044814 0.378256
154.550000 -0.154421 0.043848 0.378325
154.600000 -0.154358 0.042888 0.378394
154.650000 -0.154288 0.041933 0.378465
154.700000 -0.154210 0.040983 0.378536
154.750000 -0.154124 0.040038 0.378608
154.800000 -0.154032 0.039099 0.378680
154.850000 -0.153932 0.038165 0.378753
154.900000 -0.153825 0.037237 0.378826
154.950000 -0.153712 0.036315 0.378900
155.000000 -0.153592 0.035398 0.378973
155.050000 -0.153466 0.034487 0.379047
155.100000 -0.153333 0.033582 0.379121
155.150000 -0.153194 0.032683 0.379195
155.200000 -0.153050 0.031789 0.379268
155.250000 -0.152899 0.030900 0.379341
155.300000 -0.152743 0.030017 0.379414
155.350000 -0.152582 0.029140 0.379486
155.400000 -0.152415 0.028269 0.379558
155.450000 -0.152244 0.027403 0.379629
155.500000 -0.152067 0.026542 0.379699
155.550000 -0.151886 0.025686 0.379769
155.600000 -0.151700 0.024836 0.379838
155.650000 -0.151510 0.023991 0.379906
155.700000 -0.151315 0.023151 0.379973
155.750000 -0.151117 0.022316 0.380039
155.800000 -0.150914 0.021486 0.380104
155.850000 -0.150708 0.020661 0.380167
155.900000 -0.150497 0.019840 0.380230
155.950000 -0.150284 0.019024 0.380291
156.000000 -0.150067 0.018212 0.380352
156.050000 -0.149846 0.017405 0.380411
156.100000 -0.149622 0.016601 0.380469
156.150000 -0.149396 0.015802 0.380525
156.200000 -0.149166 0.015007 0.380581
156.250000 -0.148933 0.014215 0.380635
156.300000 -0.148697 0.013427 0.380687
156.350000 -0.148459 0.012643 0.380739
156.400000 -0.148218 0.011862 0.380789
156.450000 -0.147974 0.011084 0.380839
156.500000 -0.147728 0.010310 0.380887
156.550000 -0.147479 0.009538 0.380934
156.600000 -0.147228 0.008770 0.380979
156.650000 -0.146974 0.008004 0.381024
156.700000 -0.146718 0.007241 0.381068
156.750000 -0.146459 0.006480 0.381111
156.800000 -0.146198 0.005722 0.381153
156.850000 -0.145935 0.004966 0.381194
156.900000 -0.145669 0.004213 0.381234
156.950000 -0.145400 0.003461 0.381274
157.000000 -0.145129 0.002712 0.381313
157.050000 -0.144856 0.001964 0.381352
157.100000 -0.144580 0.001218 0.381390
157.150000 -0.144301 0.000474 0.381428
157.200000 -0.144020 -0.000268 0.381466
157.250000 -0.143736 -0.001008 0.381503
157.300000 -0.143449 -0.001748 0.381540
157.350000 -0.143159 -0.002485 0.381578
157.400000 -0.142866 -0.003221 0.381615
157.450000 -0.142570 -0.003956 0.381653
157.500000 -0.142271 -0.004689 0.381691
157.550000 -0.141969 -0.005421 0.381730
157.600000 -0.141663 -0.006151 0.381769
157.650000 -0.141354 -0.006880 0.381808
157.700000 -0.141041 -0.007608 0.381849
157.750000 -0.140725 -0.008334 0.381890
157.800000 -0.140405 -0.009059 0.381932
157.850000 -0.140082 -0.009783 0.381975
157.900000 -0.139754 -0.010505 0.382020
157.950000 -0.139422 -0.011226 0.382065
158.000000 -0.139086 -0.011945 0.382112
158.050000 -0.138746 -0.012663 0.382160
158.100000 -0.138401 -0.013379 0.382210
158.150000 -0.138052 -0.014094 0.382261
158.200000 -0.137698 -0.014806 0.382314
158.250000 -0.137339 -0.015517 0.382368
158.300000 -0.136976 -0.016226 0.382424
158.350000 -0.136607 -0.016933 0.382482
158.400000 -0.136234 -0.017638 0.382542
158.450000 -0.135855 -0.018341 0.382604
158.500000 -0.135472 -0.019041 0.382667
158.550000 -0.135083 -0.019739 0.382733
158.600000 -0.134688 -0.020435 0.382801
158.650000 -0.134288 -0.021128 0.382870
158.700000 -0.133883 -0.021818 0.382942
158.750000 -0.133472 -0.022505 0.383016
158.800000 -0.133055 -0.023189 0.383092
158.850000 -0.132633 -0.023870 0.383170
158.900000 -0.132204 -0.024548 0.383250
158.950000 -0.131770 -0.025222 0.383333
159.000000 -0.131331 -0.025893 0.383417
159.050000 -0.130885 -0.026560 0.383504
159.100000 -0.130433 -0.027223 0.383593
159.150000 -0.129976 -0.027882 0.383684
159.200000 -0.129513 -0.028537 0.383777
159.250000 -0.129044 -0.029187 0.383872
159.300000 -0.128569 -0.029833 0.383968
159.350000 -0.128088 -0.030474 0.384067
159.400000 -0.127601 -0.031111 0.384168
159.450000 -0.127109 -0.031742 0.384271
159.500000 -0.126611 -0.032369 0.384376
159.550000 -0.126108 -0.032990 0.384482
159.600000 -0.125598 -0.033606 0.384590
159.650000 -0.125084 -0.034217 0.384700
159.700000 -0.124564 -0.034822 0.384811
159.750000 -0.124039 -0.035421 0.384924
159.800000 -0.123509 -0.036014 0.385039
159.850000 -0.122973 -0.036601 0.385155
159.900000 -0.122433 -0.037182 0.385273
159.950000 -0.121888 -0.037757 0.385391
160.000000 -0.121338 -0.038326 0.385512
160.050000 -0.120784 -0.038888 0.385633
160.100000 -0.120226 -0.039444 0.385755
160.150000 -0.119663 -0.039993 0.385879
160.200000 -0.119097 -0.040536 0.386003
160.250000 -0.118527 -0.041072 0.386129
160.300000 -0.117953 -0.041601 0.386255
160.350000 -0.117375 -0.042124 0.386382
160.400000 -0.116795 -0.042639 0.386510
160.450000 -0.116211 -0.043148 0.386639
160.500000 -0.115625 -0.043649 0.386768
160.550000 -0.115036 -0.044144 0.386898
160.600000 -0.114444 -0.044632 0.387028
160.650000 -0.113850 -0.045113 0.387159
160.700000 -0.113255 -0.045588 0.387290
160.750000 -0.112657 -0.046055 0.387421
160.800000 -0.112058 -0.046515 0.387552
160.850000 -0.111457 -0.046969 0.387684
160.900000 -0.110856 -0.047416 0.387816
160.950000 -0.110253 -0.047856 0.387947
161.000000 -0.109649 -0.048290 0.388079
161.050000 -0.109045 -0.048717 0.388211
161.100000 -0.108440 -0.049137 0.388343
161.150000 -0.107835 -0.049552 0.388474
161.200000 -0.107230 -0.049959 0.388605
161.250000 -0.106625 -0.050361 0.388736
161.300000 -0.106020 -0.050756 0.388867
161.350000 -0.105416 -0.051146 0.388997
161.400000 -0.104812 -0.051529 0.389127
161.450000 -0.104209 -0.051907 0.389256
161.500000 -0.103606 -0.052279 0.389385
161.550000 -0.103005 -0.052646 0.389513
161.600000 -0.102404 -0.053007 0.389640
161.650000 -0.101804 -0.053363 0.389767
161.700000 -0.101206 -0.053714 0.389894
161.750000 -0.100609 -0.054060 0.390019
161.800000 -0.100013 -0.054401 0.390144
161.850000 -0.099418 -0.054737 0.390268
161.900000 -0.098825 -0.055068 0.390391
161.950000 -0.098233 -0.055395 0.390513
162.000000 -0.097643 -0.055718 0.390634
162.050000 -0.097054 -0.056036 0.390754
162.100000 -0.096466 -0.056350 0.390873
162.150000 -0.095880 -0.056661 0.390991
162.200000 -0.095295 -0.056967 0.391108
162.250000 -0.094712 -0.057270 0.391223
162.300000 -0.094130 -0.057568 0.391337
162.350000 -0.093549 -0.057864 0.391450
162.400000 -0.092969 -0.058156 0.391562
162.450000 -0.092391 -0.058445 0.391672
162.500000 -0.091813 -0.058730 0.391780
162.550000 -0.091237 -0.059012 0.391887
162.600000 -0.090661 -0.059292 0.391992
162.650000 -0.090087 -0.059568 0.392096
162.700000 -0.089513 -0.059841 0.392197
162.750000 -0.088939 -0.060112 0.392297
162.800000 -0.088366 -0.060379 0.392395
162.850000 -0.087793 -0.060644 0.392491
162.900000 -0.087221 -0.060907 0.392584
162.950000 -0.086649 -0.061166 0.392675
163.000000 -0.086077 -0.061423 0.392764
163.050000 -0.085504 -0.061678 0.392850
163.100000 -0.084932 -0.061930 0.392934
163.150000 -0.084359 -0.062180 0.393015
163.200000 -0.083786 -0.062427 0.393093
163.250000 -0.083212 -0.062672 0.393169
163.300000 -0.082638 -0.062914 0.393241
163.350000 -0.082063 -0.063154 0.393310
163.400000 -0.081487 -0.063391 0.393376
163.450000 -0.080910 -0.063626 0.393438
163.500000 -0.080332 -0.063859 0.393497
163.550000 -0.079754 -0.064089 0.393553
163.600000 -0.079173 -0.064317 0.393604
163.650000 -0.078592 -0.064542 0.393652
163.700000 -0.078009 -0.064765 0.393695
163.750000 -0.077425 -0.064986 0.393735
163.800000 -0.076840 -0.065204 0.393770
163.850000 -0.076252 -0.065419 0.393801
163.900000 -0.075664 -0.065632 0.393827
163.950000 -0.075073 -0.065842 0.393849
164.000000 -0.074481 -0.066050 0.393866
164.050000 -0.073888 -0.066256 0.393878
164.100000 -0.073292 -0.066458 0.393885
164.150000 -0.072695 -0.066658 0.393887
164.200000 -0.072097 -0.066856 0.393885
164.250000 -0.071496 -0.067050 0.393877
164.300000 -0.070894 -0.067242 0.393864
164.350000 -0.070290 -0.067431 0.393845
164.400000 -0.069684 -0.067618 0.393822
164.450000 -0.069077 -0.067801 0.393792
164.500000 -0.068468 -0.067982 0.393758
164.550000 -0.067857 -0.068160 0.393718
164.600000 -0.067245 -0.068335 0.393673
164.650000 -0.066631 -0.068507 0.393622
164.700000 -0.066016 -0.068675 0.393566
164.750000 -0.065399 -0.068841 0.393504
164.800000 -0.064780 -0.069004 0.393437
164.850000 -0.064161 -0.069164 0.393364
164.900000 -0.063539 -0.069320 0.393286
164.950000 -0.062917 -0.069474 0.393203
165.000000 -0.062293 -0.069624 0.393114
165.050000 -0.061668 -0.069771 0.393021
165.100000 -0.061042 -0.069914 0.392922
165.150000 -0.060415 -0.070055 0.392818
165.200000 -0.059787 -0.070191 0.392709
165.250000 -0.059158 -0.070325 0.392595
165.300000 -0.058528 -0.070455 0.392477
165.350000 -0.057898 -0.070581 0.392354
165.400000 -0.057267 -0.070704 0.392226
165.450000 -0.056635 -0.070824 0.392094
165.500000 -0.056002 -0.070940 0.391958
165.550000 -0.055369 -0.071052 0.391817
165.600000 -0.054736 -0.071161 0.391673
165.650000 -0.054102 -0.071266 0.391524
165.700000 -0.053469 -0.071367 0.391372
165.750000 -0.052835 -0.071464 0.391217
165.800000 -0.052201 -0.071558 0.391058
165.850000 -0.051567 -0.071648 0.390896
165.900000 -0.050933 -0.071735 0.390731
165.950000 -0.050300 -0.071817 0.390563
166.000000 -0.049667 -0.071896 0.390392
166.050000 -0.049034 -0.071971 0.390219
166.100000 -0.048402 -0.072042 0.390043
166.150000 -0.047770 -0.072109 0.389865
166.200000 -0.047139 -0.072173 0.389686
166.250000 -0.046509 -0.072233 0.389504
166.300000 -0.045880 -0.072289 0.389321
166.350000 -0.045251 -0.072341 0.389137
166.400000 -0.044624 -0.072390 0.388951
166.450000 -0.043998 -0.072436 0.388764
166.500000 -0.043373 -0.072477 0.388577
166.550000 -0.042750 -0.072515 0.388388
166.600000 -0.042127 -0.072550 0.388200
166.650000 -0.041507 -0.072582 0.388010
166.700000 -0.040887 -0.072610 0.387821
166.750000 -0.040270 -0.072634 0.387631
166.800000 -0.039654 -0.072656 0.387442
166.850000 -0.039040 -0.072675 0.387253
166.900000 -0.038428 -0.072690 0.387065
166.950000 -0.037817 -0.072703 0.386877
167.000000 -0.037209 -0.072713 0.386690
167.050000 -0.036602 -0.072720 0.386504
167.100000 -0.035998 -0.072725 0.386318
167.150000 -0.035395 -0.072727 0.386135
167.200000 -0.034795 -0.072726 0.385952
167.250000 -0.034197 -0.072724 0.385771
167.300000 -0.033601 -0.072719 0.385591
167.350000 -0.033007 -0.072713 0.385413
167.400000 -0.032415 -0.072704 0.385237
167.450000 -0.031825 -0.072693 0.385063
167.500000 -0.031238 -0.072681 0.384891
167.550000 -0.030653 -0.072668 0.384721
167.600000 -0.030070 -0.072652 0.384553
167.650000 -0.029489 -0.072636 0.384388
167.700000 -0.028911 -0.072618 0.384225
167.750000 -0.028334 -0.072599 0.384064
167.800000 -0.027760 -0.072579 0.383906
167.850000 -0.027188 -0.072559 0.383750
167.900000 -0.026617 -0.072537 0.383597
167.950000 -0.026049 -0.072515 0.383447
168.000000 -0.025483 -0.072492 0.383299
168.050000 -0.024919 -0.072469 0.383155
168.100000 -0.024357 -0.072445 0.383013
168.150000 -0.023797 -0.072421 0.382874
168.200000 -0.023238 -0.072397 0.382738
168.250000 -0.022682 -0.072372 0.382604
168.300000 -0.022127 -0.072348 0.382474
168.350000 -0.021574 -0.072324 0.382347
168.400000 -0.021022 -0.072299 0.382223
168.450000 -0.020473 -0.072275 0.382102
168.500000 -0.019924 -0.072252 0.381983
168.550000 -0.019377 -0.072228 0.381868
168.600000 -0.018832 -0.072205 0.381756
168.650000 -0.018288 -0.072182 0.381648
168.700000 -0.017746 -0.072160 0.381542
168.750000 -0.017204 -0.072138 0.381439
168.800000 -0.016664 -0.072116 0.381340
