#:T Omega Ix Iy t1 t2 calc_time t_count
0.3 0.95 104.253126245 -28.7610017661 50.0 182.210526316 2.89244699478 1823.0
0.3 1.0 113.784852536 -40.0420467067 50.0 175.6 2.7946190834 1757.0
0.3 1.05 122.791541451 -58.6813616679 50.0 169.619047619 2.70026993752 1697.0
0.3 1.1 128.667838369 -82.9052432215 50.0 164.181818182 2.60952496529 1642.0
0.3 1.15 117.739019935 -117.577234406 50.0 159.217391304 2.52177190781 1593.0
0.3 1.2 87.1428653502 -147.411158131 50.0 154.666666667 2.44604992867 1547.0
0.3 1.25 31.2112852613 -159.173293383 50.0 150.48 2.37963795662 1505.0
0.3 1.3 -20.9133222286 -136.320128261 50.0 146.615384615 2.32500314713 1467.0
0.3 1.35 -51.6757640638 -102.080375781 50.0 143.037037037 2.2693669796 1431.0
0.3 1.4 -65.2438548469 -69.7110743025 50.0 139.714285714 2.20836305618 1398.0
0.3 1.45 -63.6917078949 -42.4277010288 50.0 136.620689655 2.16206002235 1367.0
0.3 1.5 -58.4202000966 -25.3988923118 50.0 133.733333333 2.12661886215 1338.0
0.3 1.55 -49.4306023722 -14.371566508 50.0 131.032258065 2.07718086243 1311.0
0.3 1.6 -41.2881087034 -8.38376730959 50.0 128.5 2.0493478775 1286.0
0.3 1.65 -34.7423982715 -5.55414608413 50.0 126.121212121 2.00237488747 1262.0
0.3 1.7 -29.3304979972 -2.60175036463 50.0 123.882352941 1.9585340023 1239.0
0.3 1.75 -25.2833653963 -1.55031496155 50.0 121.771428571 1.93166804314 1218.0
0.3 1.8 -21.6379335859 -1.04035870017 50.0 119.777777778 1.90362596512 1198.0
0.3 1.85 -18.863179858 -0.765679903411 50.0 117.891891892 1.86995100975 1179.0
0.3 1.9 -16.4489869546 -0.43174187688 50.0 116.105263158 1.84546494484 1162.0
0.3 1.95 -14.7285548795 0.00676134138235 50.0 114.41025641 1.81559920311 1145.0
0.3 2.0 -13.1129849998 0.112046096555 50.0 112.8 1.78494501114 1129.0

0.35 0.05 800.169446201 -6.26521897587 50.0 2562.0 40.5466799736 25621.0
0.35 0.1 400.792614486 -5.22938987901 50.0 1306.0 20.6293151379 13061.0
0.35 0.15 269.525758092 -5.88540775186 50.0 887.333333333 14.0139069557 8874.0
0.35 0.2 205.257855064 -4.82545573321 50.0 678.0 10.7079880238 6780.0
0.35 0.25 166.451083753 -5.40471002862 50.0 552.4 8.75200200081 5524.0
0.35 0.3 141.718664161 -5.45083580483 50.0 468.666666667 7.4282310009 4687.0
0.35 0.35 123.986558932 -5.06694671662 50.0 408.857142857 6.46354484558 4089.0
0.35 0.4 110.952692657 -5.70333663052 50.0 364.0 5.75970196724 3640.0
0.35 0.45 102.013081466 -6.03174809192 50.0 329.111111111 5.20305514336 3292.0
0.35 0.5 94.7357775354 -6.34328789975 50.0 301.2 4.76807689667 3013.0
0.35 0.55 90.6748474647 -6.81217625663 50.0 278.363636364 4.4017021656 2784.0
0.35 0.6 86.7017347771 -7.60965905772 50.0 259.333333333 4.10943984985 2594.0
0.35 0.65 84.6769850811 -8.50803614365 50.0 243.230769231 3.8569560051 2433.0
0.35 0.7 82.4236525399 -10.1365512741 50.0 229.428571429 3.63259196281 2295.0
0.35 0.75 83.9898300499 -10.4831085245 50.0 217.466666667 3.44645595551 2175.0
0.35 0.8 84.8244963382 -13.6075656903 50.0 207.0 3.28356313705 2071.0
0.35 0.85 87.2432262219 -17.234096393 50.0 197.764705882 3.12835001945 1978.0
0.35 0.9 92.2302615009 -19.6148219279 50.0 189.555555556 3.00202798843 1896.0
0.35 0.95 97.2120138623 -26.2514371393 50.0 182.210526316 2.88256883621 1823.0
0.35 1.0 103.297778059 -36.0656857125 50.0 175.6 2.78350806236 1757.0
0.35 1.05 111.640599956 -49.2039225943 50.0 169.619047619 2.69159698486 1697.0
0.35 1.1 117.553063515 -71.4864618764 50.0 164.181818182 2.59807896614 1642.0
0.35 1.15 113.419073913 -100.673003249 50.0 159.217391304 2.52243614197 1593.0
0.35 1.2 90.9605124177 -128.884316617 50.0 154.666666667 2.4519507885 1547.0
0.35 1.25 47.597982662 -147.928353475 50.0 150.48 2.39020705223 1505.0
0.35 1.3 -6.7538592546 -136.436315883 50.0 146.615384615 2.33476805687 1467.0
0.35 1.35 -38.5099685131 -108.605816477 50.0 143.037037037 2.27006411552 1431.0
0.35 1.4 -57.4262401954 -78.3348294192 50.0 139.714285714 2.20863580704 1398.0
0.35 1.45 -61.800569014 -51.9258311936 50.0 136.620689655 2.16644501686 1367.0
