#:T Omega Ix Iy t1 t2 calc_time t_count
1.6 1.3 -108.413513855 -38.1826772667 80.0 241.538461538 7.77429509163 4831.0
1.6 1.4 -82.5271378238 -28.8845688067 80.0 224.285714286 7.22032094002 4486.0
1.6 1.5 -62.6858629161 -21.7845284943 80.0 209.333333333 6.71502304077 4187.0
1.6 1.6 -49.5673181208 -17.574197017 80.0 196.25 6.30802297592 3925.0
1.6 1.7 -41.5892658606 -14.3325114626 80.0 184.705882353 5.93295288086 3695.0
1.6 1.8 -34.289552285 -9.37507139629 80.0 174.444444444 5.6136329174 3489.0
1.6 1.9 -27.587247691 -6.747878612 80.0 165.263157895 5.32081198692 3306.0
1.6 2.0 -23.4347739717 -3.87453907204 80.0 157.0 5.03555297852 3140.0

1.7 0.1 5348.53156782 -257.997791645 80.0 3140.0 99.9167330265 62800.0000001
1.7 0.2 2714.86105303 -203.151700517 80.0 1570.0 49.823857069 31401.0
1.7 0.3 1913.69746157 -241.853383633 80.0 1046.66666667 33.33832407 20934.0
1.7 0.4 1587.13612778 -290.48766969 80.0 785.0 25.2787950039 15701.0
1.7 0.5 1478.15573799 -440.82987442 80.0 628.0 19.9207909107 12561.0
1.7 0.6 1425.34774644 -712.62903674 80.0 523.333333333 16.8044421673 10467.0
1.7 0.7 1308.31573555 -1133.57663608 80.0 448.571428571 14.3871531487 8972.0
1.7 0.8 735.576050375 -1632.11832397 80.0 392.5 12.625672102 7850.0
1.7 0.9 -659.635067181 -495.173482703 80.0 348.888888889 11.2259230614 6978.0
1.7 1.0 -357.216023735 -157.402783914 80.0 314.0 9.95499777794 6280.0
1.7 1.1 -235.350510857 -91.2375716016 80.0 285.454545455 9.18196511269 5710.0
1.7 1.2 -153.259719016 -55.3431840482 80.0 261.666666667 8.41242909431 5234.0
1.7 1.3 -110.174807567 -36.7495340997 80.0 241.538461538 7.79374289513 4831.0
1.7 1.4 -82.3888453803 -26.8861768259 80.0 224.285714286 7.2247300148 4486.0
1.7 1.5 -62.5319540826 -23.3851299335 80.0 209.333333333 6.74728012085 4187.0
1.7 1.6 -51.2278121591 -16.6192660733 80.0 196.25 6.2927749157 3925.0
1.7 1.7 -42.3167923813 -13.9472780531 80.0 184.705882353 5.938601017 3695.0
1.7 1.8 -34.701212072 -9.83103752217 80.0 174.444444444 5.59226918221 3489.0
1.7 1.9 -28.6539479421 -7.06815954085 80.0 165.263157895 5.31152796745 3306.0
1.7 2.0 -23.8282329777 -4.40296931899 80.0 157.0 5.05225801468 3140.0

1.8 0.1 4881.52513468 -168.191094656 80.0 3140.0 100.513396978 62800.0000001
1.8 0.2 2503.52613486 -159.532662674 80.0 1570.0 49.6471469402 31401.0
1.8 0.3 1724.43854955 -211.141357569 80.0 1046.66666667 33.7252280712 20934.0
1.8 0.4 1449.93514885 -253.673148026 80.0 785.0 25.2419290543 15701.0
1.8 0.5 1323.10960607 -358.498088863 80.0 628.0 20.1163070202 12561.0
1.8 0.6 1299.41737909 -564.254819241 80.0 523.333333333 16.5921919346 10467.0
1.8 0.7 1224.37019948 -940.36592855 80.0 448.571428571 14.4569289684 8972.0
1.8 0.8 826.064513113 -1427.52231583 80.0 392.5 12.6249599457 7850.0
1.8 0.9 -702.317056186 -852.280543154 80.0 348.888888889 11.1368989944 6978.0
1.8 1.0 -399.597707697 -207.25560377 80.0 314.0 10.1001679897 6280.0
1.8 1.1 -248.249434262 -96.382852876 80.0 285.454545455 9.12086009979 5710.0
1.8 1.2 -163.849484212 -57.8099052318 80.0 261.666666667 8.41112208366 5234.0
1.8 1.3 -115.365603517 -35.8612719541 80.0 241.538461538 7.76732802391 4831.0
1.8 1.4 -84.325054284 -33.1743423563 80.0 224.285714286 7.21228599548 4486.0
1.8 1.5 -65.2142225486 -23.8789738789 80.0 209.333333333 6.7323410511 4187.0
1.8 1.6 -51.7113632524 -19.5942050989 80.0 196.25 6.31851196289 3925.0
1.8 1.7 -44.5916506328 -13.9342521965 80.0 184.705882353 5.93613100052 3695.0
1.8 1.8 -36.4734798086 -11.6923513414 80.0 174.444444444 5.61505222321 3489.0
1.8 1.9 -27.6982895914 -8.48014709472 80.0 165.263157895 5.31412315369 3306.0
1.8 2.0 -23.9821968714 -4.7182606617 80.0 157.0 5.04586315155 3140.0

1.9 0.1 4486.91533612 -175.104273467 80.0 3140.0 99.7201111317 62800.0000001
1.9 0.2 2305.63628084 -152.379493211 80.0 1570.0 50.1393229961 31401.0
1.9 0.3 1587.37729267 -169.979335465 80.0 1046.66666667 33.401168108 20934.0
1.9 0.4 1316.28494128 -206.522103573 80.0 785.0 25.0892729759 15701.0
1.9 0.5 1197.81043644 -308.212632492 80.0 628.0 20.2568659782 12561.0
1.9 0.6 1173.42513649 -451.099949121 80.0 523.333333333 16.7910070419 10467.0
1.9 0.7 1162.30622086 -730.568541402 80.0 448.571428571 14.4495809078 8972.0
1.9 0.8 914.513947881 -1204.08298143 80.0 392.5 12.6289510727 7850.0
1.9 0.9 -228.122511005 -1396.69181081 80.0 348.888888889 11.2069940567 6978.0
1.9 1.0 -432.309845956 -256.004001187 80.0 314.0 10.1222760677 6280.0
1.9 1.1 -262.156154844 -108.284244805 80.0 285.454545455 9.16504812241 5710.0
1.9 1.2 -173.944739643 -67.2116158386 80.0 261.666666667 8.41975903511 5234.0
1.9 1.3 -120.815228485 -43.8974535424 80.0 241.538461538 7.79521298409 4831.0
1.9 1.4 -86.8403263791 -34.908228751 80.0 224.285714286 7.13770890236 4486.0
1.9 1.5 -66.0923636174 -24.5113617131 80.0 209.333333333 6.74067687988 4187.0
1.9 1.6 -51.5606561913 -19.2687915864 80.0 196.25 6.29662394524 3925.0
1.9 1.7 -42.2853195495 -13.9565559818 80.0 184.705882353 5.91093707085 3695.0
1.9 1.8 -36.2647476565 -10.8289096183 80.0 174.444444444 5.58077406883 3489.0
1.9 1.9 -28.2394605962 -9.49526763908 80.0 165.263157895 5.28188109398 3306.0
1.9 2.0 -24.7694033907 -6.18188111772 80.0 157.0 5.05076813698 3140.0

2.0 0.1 4208.78947428 -157.869001713 80.0 3140.0 99.6078369617 62800.0000001
2.0 0.2 2124.23959976 -123.230615667 80.0 1570.0 49.8849010468 31401.0
2.0 0.3 1485.97430088 -152.905601417 80.0 1046.66666667 33.7108619213 20934.0
2.0 0.4 1213.39364163 -182.094506268 80.0 785.0 25.1519329548 15701.0
2.0 0.5 1093.76527732 -230.915341325 80.0 628.0 20.2258229256 12561.0
2.0 0.6 1073.34322265 -363.574252179 80.0 523.333333333 16.6667630672 10467.0
2.0 0.7 1105.57324705 -636.267813216 80.0 448.571428571 14.4738709927 8972.0
2.0 0.8 925.369138556 -1031.41211836 80.0 392.5 12.6591489315 7850.0
2.0 0.9 127.241573817 -1404.11163179 80.0 348.888888889 11.2092480659 6978.0
2.0 1.0 -465.868068512 -319.80918873 80.0 314.0 10.0722708702 6280.0
2.0 1.1 -285.120676453 -127.98669236 80.0 285.454545455 9.15567088127 5710.0
2.0 1.2 -171.655044583 -72.1168103343 80.0 261.666666667 8.40869688988 5234.0
2.0 1.3 -123.397885105 -47.9940601257 80.0 241.538461538 7.69251799583 4831.0
2.0 1.4 -86.1392098173 -31.5475724332 80.0 224.285714286 7.20805501938 4486.0
2.0 1.5 -66.3379997276 -29.9475338196 80.0 209.333333333 6.73393821716 4187.0
2.0 1.6 -50.7310203619 -20.1460672658 80.0 196.25 6.31037116051 3925.0
2.0 1.7 -44.5334960929 -17.1292350505 80.0 184.705882353 5.92977690697 3695.0
2.0 1.8 -35.7737056344 -13.0096669163 80.0 174.444444444 5.62027001381 3489.0
2.0 1.9 -29.6061880898 -6.82208646178 80.0 165.263157895 5.29727101326 3306.0
2.0 2.0 -23.5517690773 -5.138671573 80.0 157.0 5.05289292336 3140.0

