#:t M1X M2X M1V M2V M4X
16.3 -0.00479390034604 0.839823526442 -0.00225428602232 0.142386949785 0.985209261223
16.35 -0.00490467894728 0.836527985732 -0.00217685802711 0.141172228545 0.97913278764
16.4 -0.00501358071015 0.833258192727 -0.00217921248791 0.140252762696 0.973085770439
16.45 -0.00512986782086 0.829997825758 -0.00247227194014 0.139423450076 0.967013438576
16.5 -0.00525154824023 0.82676735627 -0.00239494483481 0.138972926087 0.960948138788
16.55 -0.0053690429088 0.823601172411 -0.00230484190801 0.138357584462 0.954973776385
16.6 -0.00548660973078 0.820490057547 -0.0023978309711 0.137183783325 0.949047554723
16.65 -0.00561271361684 0.817448026194 -0.00264632447152 0.136514001737 0.943168498362
16.7 -0.00574553209248 0.814488757299 -0.00266641455387 0.136016103236 0.937386121854
16.75 -0.00589136346547 0.811623395796 -0.00316684036595 0.135627619708 0.931756582007
16.8 -0.00604353954003 0.80887446398 -0.00292020261648 0.135074289387 0.926296162571
16.85 -0.00616520891858 0.806227850767 -0.00194657252537 0.134864363696 0.920928906887
16.9 -0.0062612891471 0.803701538258 -0.00189663661552 0.134480621328 0.915704123266
16.95 -0.00634772088827 0.801299817161 -0.00156063303116 0.13434152021 0.910649135134
17.0 -0.00639658756562 0.799003459124 -0.000394034062995 0.134099024274 0.905743446587
17.05 -0.00640453549398 0.796853293871 7.61169286698e-05 0.133568680612 0.901054313379
17.1 -0.00638854897889 0.794901046255 0.000563343675042 0.133886056921 0.89671529942
17.15 -0.00636146150062 0.793144602099 0.000520155455711 0.133889379884 0.892776680158
17.2 -0.00632160476313 0.79158669499 0.00107411404371 0.133729782364 0.889243457503
17.25 -0.006255541866 0.790225870862 0.00156840184166 0.133343052272 0.886138806351
17.3 -0.00617339120653 0.789052092739 0.00171762453724 0.133057600394 0.883463669135
17.35 -0.00608169470531 0.788089757231 0.0019502355113 0.13245860892 0.881271996126
17.4 -0.00597990902891 0.787332691043 0.0021211915449 0.132326535288 0.879555112908
17.45 -0.00586381701726 0.786781032949 0.00252248892087 0.132591054349 0.878323216394
17.5 -0.00573896591123 0.786458562118 0.00247155532064 0.132533513438 0.877637753131
17.55 -0.00561794538018 0.786353193429 0.00236926592113 0.132579470062 0.877452280272
17.6 -0.00549753646943 0.786462312672 0.00244709050898 0.132414970024 0.877743641742
17.65 -0.00538370266104 0.786782947332 0.00210626182678 0.132423329115 0.878494339993
17.7 -0.00527361458431 0.787303722087 0.00229726124232 0.13220213836 0.879680751891
17.75 -0.00514767101076 0.788000681004 0.00274048169954 0.13173998846 0.881240936279
17.8 -0.00501023661086 0.788879178454 0.00275689429633 0.131383747863 0.883154485838
17.85 -0.00487609996 0.789948660354 0.00260857173812 0.131518223492 0.885438054152
17.9 -0.00474175503724 0.791176241914 0.00276522517242 0.131165363175 0.888005338066
17.95 -0.00460590666861 0.792547204436 0.00266870957297 0.130660779003 0.890806172502
18.0 -0.00446258258864 0.794057111915 0.00306425362571 0.130134839025 0.893831997618
18.05 -0.00431509932663 0.795677897504 0.00283507685455 0.129609098495 0.897009225271
18.1 -0.00416709280439 0.797380018479 0.00308518403517 0.129155218041 0.900283410244
18.15 -0.00402203322206 0.799180385953 0.00271719925787 0.12907445403 0.903707616505
18.2 -0.00388187399163 0.80108527226 0.00288916995951 0.128758402428 0.907283715992
18.25 -0.00374512942502 0.803063898513 0.00258061270474 0.128706904603 0.910936239103
18.3 -0.00361291269575 0.805125597339 0.00270805646602 0.128748213909 0.914710895791
18.35 -0.00346453660116 0.807280695902 0.00322698731785 0.128676104043 0.918639647886
18.4 -0.00331730341077 0.80949653816 0.00266234029773 0.128464022554 0.922690004248
18.45 -0.00318915723024 0.811758004908 0.00246350692315 0.128312056927 0.926865671964
18.5 -0.00306542448995 0.814083430568 0.00248580268863 0.128224811571 0.931189618217
18.55 -0.0029570378594 0.816479570136 0.00184966253346 0.127949928144 0.935664939445
18.6 -0.00286369765734 0.818901267745 0.00188394554891 0.12808057824 0.940175714556
18.65 -0.00275730846081 0.821321823576 0.0023716223121 0.127830388297 0.944659300744
18.7 -0.00263852510981 0.823734039249 0.00237971172811 0.127957383097 0.949094483687
18.75 -0.00250260630613 0.826098280052 0.00305704041887 0.127334100704 0.953377329624
18.8 -0.00235467257857 0.828399535737 0.00286030868358 0.127356042984 0.957459068788
18.85 -0.00219940941043 0.83067618459 0.0033502180421 0.127348903118 0.961455242401
18.9 -0.00203588435165 0.832923219569 0.00319078430911 0.127597214058 0.96537042552
18.95 -0.0018839930518 0.835141283971 0.00288486768504 0.127464517316 0.96918261022
19.0 -0.00172733949786 0.837343521499 0.00338127447259 0.12736287611 0.972905373443
19.05 -0.00154491663079 0.839499114414 0.00391564021015 0.127640899462 0.976450279058
19.1 -0.00133983879148 0.841632887344 0.00428747336203 0.1277284076 0.979879849767
19.15 -0.00112255644169 0.843753639381 0.00440382062986 0.127842131284 0.983255721814
19.2 -0.000905741770848 0.845822763619 0.00426876620361 0.128056673387 0.986525519615
19.25 -0.000691638525563 0.847832554373 0.0042953636078 0.128255897407 0.989682627122
19.3 -0.000483911139942 0.849759798517 0.00401373181705 0.128889165641 0.992691733432
19.35 -0.000288113171862 0.851613009188 0.00381818690613 0.129149326294 0.995576178316
19.4 -0.000117120627577 0.853416186818 0.00302151486528 0.129444177967 0.998404065409
19.45 3.82952885828e-05 0.855132744141 0.0031951217811 0.129435579424 1.00111720079
19.5 0.000191123692899 0.856754263113 0.00291801439155 0.129214933613 1.00370377127
19.55 0.000331799282199 0.858317080552 0.00270900918045 0.129345876224 1.00625608623
19.6 0.000451958302372 0.859799975383 0.00209735162649 0.129917569014 1.0087076537
19.65 0.000549840754439 0.861180506928 0.0018179464562 0.130120785158 1.01098529909
19.7 0.000625104651123 0.862457386378 0.00119260941117 0.129714229237 1.01306776279
19.75 0.000667521112693 0.863643327215 0.000504049051604 0.129605508809 1.01499260958
19.8 0.000694592547965 0.864722162976 0.000578808359289 0.129954791383 1.01673300959
19.85 0.000719192200693 0.865669789562 0.000405177749814 0.129954369981 1.01823283175
19.9 0.000720492856402 0.866514544085 -0.000353151521431 0.129868315882 1.01950057013
19.95 0.000679154540184 0.867254494844 -0.00130038112728 0.129479860917 1.02049071873
20.0 0.000607615383383 0.867852420345 -0.00156118514477 0.129613333493 1.02113149399
20.05 0.000525178671815 0.868302623492 -0.00173628331797 0.129345929577 1.0213861358
20.1 0.000423166137707 0.868618811208 -0.00234421804637 0.129511534193 1.02127002759
20.15 0.000291970722615 0.868816466918 -0.00290359855731 0.129868299274 1.02085347445
20.2 0.00012320089001 0.868877477668 -0.00384719474687 0.130091343766 1.02011242389
20.25 -8.48075919193e-05 0.86877003955 -0.00447314453031 0.129897054616 1.0189836361
20.3 -0.000303598558523 0.868516756689 -0.00427849413383 0.12993063556 1.01751883029
20.35 -0.000525871928124 0.868139076113 -0.00461244065022 0.130038678101 1.01576811972
20.4 -0.000758256085328 0.867636080438 -0.00468292563794 0.130253411366 1.01376202315
20.45 -0.00100664703512 0.867020977928 -0.00525271235391 0.130479546544 1.01154998202
20.5 -0.00126149309654 0.866328558305 -0.00494113010263 0.130682979064 1.00924868838
20.55 -0.00152129213609 0.865580241797 -0.00545083147957 0.130521833672 1.00695280492
20.6 -0.00179566104174 0.86480181984 -0.00552392474622 0.130481868258 1.00470136892
20.65 -0.00208678656729 0.864013220907 -0.00612109627584 0.13052752871 1.00251959874
20.7 -0.00239109550965 0.863179066551 -0.00605126141878 0.130728611696 1.00033490652
20.75 -0.00270052836582 0.862277606014 -0.00632605282802 0.130717612474 0.998104241187
20.8 -0.00302802072399 0.861335264947 -0.0067736414984 0.130592246416 0.99589370923
20.85 -0.00338245060584 0.860386731347 -0.00740355377594 0.130395934313 0.993774908434
20.9 -0.0037561345831 0.859451385748 -0.00754380531432 0.13014903072 0.991804147655
20.95 -0.00413626340305 0.858524049471 -0.00766134748348 0.129755773162 0.989987902843
21.0 -0.00451761299446 0.857615302042 -0.00759263617302 0.129382240355 0.988349225423
21.05 -0.00489136741811 0.856699683541 -0.00735754077308 0.128972613781 0.986825533506
21.1 -0.00525424286443 0.855762600711 -0.00715747707974 0.128196332347 0.98536306884
21.15 -0.00560283488843 0.854813170605 -0.00678620388034 0.127547448887 0.98395503875
21.2 -0.00594154708664 0.85384496386 -0.00676228404797 0.126948562477 0.982568817989
21.25 -0.00627003309667 0.852873295619 -0.00637715635308 0.126211897915 0.981231073089
21.3 -0.00656738484058 0.851879468357 -0.00551691340337 0.125929485537 0.979861988988
21.35 -0.0068441954865 0.850840403027 -0.00555551243369 0.125585677265 0.978369074702
21.4 -0.00711554588844 0.849781908203 -0.00529850364359 0.125026431006 0.976820357054
21.45 -0.00735464154706 0.84870309909 -0.00426532270147 0.124873640715 0.975191990304
21.5 -0.00755421036513 0.847619391298 -0.00371743002122 0.124674961277 0.973474118917
21.55 -0.00773105418573 0.846541130571 -0.00335632280282 0.124083260774 0.971672774684
21.6 -0.00789486248642 0.845454937731 -0.00319600922479 0.123833604703 0.969774054013
21.65 -0.00804490698261 0.844374625746 -0.00280577062293 0.123733045734 0.967783772865
21.7 -0.00818542220034 0.843293266585 -0.00281483808594 0.123510626031 0.965695683352
21.75 -0.00831236489078 0.842228386894 -0.00226286953187 0.123068942624 0.963584167272
21.8 -0.00842143686702 0.841176284971 -0.00210000951757 0.122711302876 0.961432473652
21.85 -0.00853417318849 0.840121270505 -0.00240944334142 0.122313354852 0.959200219087
21.9 -0.00864271937443 0.839102007197 -0.00193240409595 0.12213357997 0.956958124592
21.95 -0.00872568909598 0.838121969233 -0.00138638476619 0.122087232284 0.954717728924
22.0 -0.00878048583341 0.837142371253 -0.000805484730983 0.12186882645 0.952402085907
22.05 -0.00881894843772 0.836199644932 -0.000733019441652 0.121617860882 0.950127855411
22.1 -0.00884852303377 0.835333949488 -0.000449964400293 0.121365396627 0.948009220095
22.15 -0.00886228352291 0.834499655086 -0.000100455165111 0.121702540699 0.94594521693
22.2 -0.00885962666515 0.833692690248 0.000206729475623 0.121945819702 0.943933223092
22.25 -0.00883826741951 0.832959545877 0.000647640349931 0.122117292437 0.942093744988
22.3 -0.00880236251431 0.832281005871 0.000788555858055 0.122122504334 0.940394388128
22.35 -0.00875627227995 0.831646925305 0.00105505351604 0.122124790899 0.938796343203
22.4 -0.00869348331858 0.831119998633 0.00145650493879 0.122364813756 0.937438370844
22.45 -0.00860383807994 0.830716053965 0.00212930460681 0.121903620569 0.936374460161
22.5 -0.00849870886752 0.830397578546 0.00207586389011 0.121693396628 0.935499995635
22.55 -0.00837648360734 0.830177411213 0.00281314651722 0.121543432182 0.934874863877
22.6 -0.00823020187155 0.830060422026 0.00303812291448 0.121099257887 0.934506822983
22.65 -0.00807345457465 0.830024031134 0.00323176896147 0.120788971421 0.934310296213
22.7 -0.00789539233631 0.830082660522 0.00389072057199 0.12099413377 0.93431329147
22.75 -0.0077137176489 0.83022860659 0.00337626692461 0.120715757876 0.934469637868
22.8 -0.00752330544528 0.830449463047 0.00424022121995 0.120532982056 0.934760501454
22.85 -0.00730127071799 0.830763016491 0.00464116787171 0.119995190328 0.935255156544
22.9 -0.007053700548 0.831160419781 0.00526163892806 0.119519850889 0.935943113889
22.95 -0.00677456021106 0.831621497709 0.0059039745494 0.119514523927 0.93676901536
23.0 -0.00646527927207 0.832128750894 0.00646726300999 0.119659125129 0.937687282733
23.05 -0.00613576291677 0.832688968518 0.00671339120198 0.119693273612 0.938722251292
23.1 -0.00579927183987 0.833318601772 0.00674625187427 0.119536850294 0.93993158774
23.15 -0.00546021811698 0.833991424464 0.00681589704127 0.119581640222 0.941254658874
23.2 -0.00511827500856 0.834694340335 0.00686182729537 0.119351991431 0.942661148087
23.25 -0.00477485912769 0.835436560255 0.00687480793955 0.118958556915 0.944175858706
23.3 -0.00443348823621 0.836193646088 0.00678002771964 0.118495547674 0.945745018068
23.35 -0.00407654360908 0.836942923028 0.00749775736566 0.118206489183 0.947290768
23.4 -0.00370355622381 0.837692116571 0.00742173804528 0.117785324145 0.948801681384
23.45 -0.00333665228699 0.838422054582 0.00725441942734 0.117668588713 0.950234135908
23.5 -0.0029772442809 0.839125298753 0.00712190081608 0.117626462742 0.951559453081
23.55 -0.00261551529346 0.839848948467 0.00734725868149 0.117283121464 0.952878158815
23.6 -0.0022409686812 0.84061314572 0.00763460580923 0.117208999973 0.954244233364
23.65 -0.00186265672692 0.841390285882 0.00749787236191 0.117837470832 0.955585553124
23.7 -0.00148686762135 0.842184992383 0.00753369186077 0.117699018218 0.956921088709
23.75 -0.00111215701763 0.842998073051 0.00745473228802 0.118322417277 0.958288369524
23.8 -0.000755392672483 0.843822076851 0.00681584151792 0.118429529921 0.959670932476
23.85 -0.000422543409129 0.84464831187 0.00649812901625 0.11832415727 0.961077335561
23.9 -0.000102835356876 0.845457717739 0.00629019307384 0.118284813434 0.962484268034
23.95 0.000201897406718 0.846282248356 0.00589911746994 0.118337004327 0.963951823472
24.0 0.000494051052283 0.847141553393 0.00578702835266 0.118303736894 0.965513924325
24.05 0.000774996644239 0.848043457974 0.00545079532557 0.117876403291 0.967141007584
24.1 0.00103572754742 0.84896098876 0.00497844080177 0.11765105114 0.968787346097
24.15 0.00127899850754 0.849873190003 0.00475239760311 0.117591817922 0.970410347871
24.2 0.00149748922151 0.850806667575 0.0039872309555 0.117594900324 0.972034499739
24.25 0.00168402011848 0.851725583307 0.00347400492339 0.117362139209 0.973603259125
24.3 0.00184597968469 0.852614436459 0.0030043777249 0.117422377166 0.975113254511
24.35 0.00197408478242 0.853480394144 0.00211982618447 0.117259443475 0.976587339213
24.4 0.00206615774125 0.854325449163 0.00156309216856 0.117235979329 0.978009569272
24.45 0.00214672926979 0.855132887923 0.00165976897293 0.117459619921 0.979310818363
24.5 0.00220974574353 0.855895075514 0.000860889976694 0.117214755661 0.980440927787
24.55 0.0022425296352 0.856639447923 0.000450465690198 0.117419097438 0.981476680167
24.6 0.0022638813147 0.857387046419 0.00040360148999 0.117316254536 0.982483159497
24.65 0.00227733211563 0.858096444806 0.000134430546929 0.117196862064 0.983359827112
24.7 0.00227127223786 0.858712651241 -0.000376825657681 0.11724260408 0.983986151521
24.75 0.0022421157087 0.859259758861 -0.000789435508464 0.117960830859 0.984415307991
24.8 0.00218723736599 0.859745126792 -0.00140569820018 0.118065070117 0.984657404622
24.85 0.00211136761182 0.860156774746 -0.00162909196661 0.117880121613 0.984716227908
24.9 0.00201567344603 0.860494303781 -0.00219867466491 0.117543858259 0.984608827544
24.95 0.00190622021276 0.86078001135 -0.00217945466597 0.117844106271 0.984377669761
25.0 0.00178611820372 0.861047364285 -0.00262462569555 0.117844387364 0.984146594423
25.05 0.00164970114953 0.86130318901 -0.00283205647222 0.117766691012 0.983929815428
25.1 0.00150122161312 0.861553893076 -0.00310712498399 0.118195473749 0.983748518364
25.15 0.0013440332754 0.861800412104 -0.00318040852478 0.117972587003 0.983619901302
25.2 0.00118325412636 0.86203691474 -0.00325075743687 0.118549569969 0.983516910449
25.25 0.00100627774605 0.862242262158 -0.00382829777555 0.118454988787 0.983402260357
25.3 0.000815164841945 0.86242256207 -0.00381621838866 0.118649555452 0.98327991049
25.35 0.000613387858663 0.862613692948 -0.0042548609426 0.118356152523 0.983249502855
25.4 0.000401584641163 0.862829570341 -0.0042172677574 0.118228081767 0.983354438912
25.45 0.000195578413041 0.863057401717 -0.0040229813675 0.118473951779 0.983554943129
25.5 -5.24745366305e-07 0.863292971321 -0.00382114496878 0.118480999664 0.983843178559
25.55 -0.000194648333264 0.863531664351 -0.00394379854713 0.118718730392 0.984214877018
25.6 -0.00039715365063 0.863734752306 -0.0041564141475 0.118782124751 0.984568467439
25.65 -0.000617185263722 0.86387858581 -0.00464485037616 0.118554948151 0.984840749032
25.7 -0.000843170458089 0.863997325451 -0.00439455739852 0.118341526567 0.985112546016
25.75 -0.00107511473053 0.864127703411 -0.00488321349915 0.118169459008 0.985461871872
25.8 -0.00131319294824 0.86424483417 -0.00463991520927 0.118034508703 0.985856863764
25.85 -0.00153596596872 0.864322815613 -0.00427100561001 0.117581378562 0.986238902731
25.9 -0.00174184194747 0.864380168851 -0.00396403353972 0.116998357981 0.986605521451
25.95 -0.00193999154909 0.864393006997 -0.00396195052524 0.116605576792 0.986895212679
26.0 -0.002125306328 0.864344317648 -0.00345064063103 0.116380121807 0.987084012745
26.05 -0.0022996761326 0.864245549791 -0.00352415155323 0.116277989322 0.987188323134
26.1 -0.00245918029211 0.864081874033 -0.00285601482693 0.11610570835 0.987153793031
26.15 -0.00259665000924 0.863862578681 -0.00264277385821 0.115748390801 0.986979843426
26.2 -0.00272490663584 0.863609988611 -0.00248749120603 0.11530029967 0.986734193457
26.25 -0.00285429573934 0.863308658828 -0.0026880729341 0.115151089667 0.986373473969
26.3 -0.002994018296 0.862940184238 -0.00290082933226 0.114880211656 0.985823327442
26.35 -0.00312127182624 0.862519955523 -0.00218931187732 0.114248119242 0.985107298273
26.4 -0.00322953432569 0.862050468582 -0.00214118810035 0.11429414862 0.984221766611
26.45 -0.00332962313833 0.861541390717 -0.00186236440552 0.114205481452 0.983193688452
26.5 -0.00341059198044 0.861024914783 -0.00137638927876 0.114348606915 0.982134443209
26.55 -0.00347435867273 0.860518260676 -0.00117427841291 0.114344350674 0.981092516784
26.6 -0.00350635934211 0.859991224307 -0.000105748362237 0.113870327514 0.979958942835
26.65 -0.00350235006992 0.859403981914 0.000266119249745 0.114036012432 0.97861928957
26.7 -0.00349435029938 0.858786999369 5.38715717409e-05 0.114078072239 0.977177264283
26.75 -0.00348549697689 0.85816560329 0.000300261328182 0.114111402202 0.975716954875
26.8 -0.00345218413567 0.857524492942 0.00103225232066 0.114179271452 0.974191745559
26.85 -0.00338615640348 0.85685868841 0.00160885696687 0.114548754675 0.972619731335
26.9 -0.00329321237221 0.856166293296 0.00210890428394 0.114479533116 0.971021142517
26.95 -0.00317130428205 0.855485898485 0.00276741932253 0.114255671542 0.969508197938
27.0 -0.00301090913968 0.85483022741 0.00364838637194 0.114053862746 0.968109638419
27.05 -0.00282170536147 0.854173078176 0.00391976475667 0.113644387774 0.966742183221
27.1 -0.00260628266779 0.853485087015 0.00469714299053 0.113620269719 0.965301478697
27.15 -0.00237611207906 0.852764379311 0.00450968055855 0.113336247973 0.963767528843
27.2 -0.0021444397799 0.852050349606 0.00475721140797 0.113310750923 0.96224219723
27.25 -0.0018888360877 0.851382386364 0.0054669362798 0.112606899274 0.960803201546
27.3 -0.00159930973295 0.850747522144 0.00611411791032 0.112555905808 0.959402572427
27.35 -0.00128785628189 0.850145838981 0.00634402013199 0.11215487789 0.958025214066
27.4 -0.000970530415068 0.849555747924 0.00634901454102 0.111995289634 0.956629518088
27.45 -0.000636929432481 0.848958902887 0.00699502476246 0.111786032305 0.95519364313
27.5 -0.000273167279021 0.848358089853 0.00755546137594 0.111674860207 0.953706458645
27.55 0.000100747537517 0.847769498237 0.0074011312856 0.111785304085 0.952190241234
27.6 0.000463786715699 0.847214235792 0.00712043584168 0.111869448572 0.950725483082
27.65 0.000829946374526 0.846665668851 0.00752595051137 0.112073245583 0.94928970129
27.7 0.00120157101016 0.846134122877 0.00733903491408 0.112302584699 0.947926484087
27.75 0.00156819316008 0.845665298233 0.00732585108256 0.112015023021 0.946748808366
27.8 0.00194531849528 0.845286831404 0.00775916232566 0.112112103665 0.945808162752
27.85 0.00232074295438 0.844969137715 0.00725781603816 0.112052510989 0.9450222266
27.9 0.00268663014142 0.844710388745 0.00737767144337 0.112065680835 0.94437082611
27.95 0.00305834539236 0.844550033178 0.00749093859451 0.112108007243 0.94394390856
28.0 0.0034310986675 0.844463241481 0.00741919241083 0.112148216283 0.94367368064
28.05 0.00378099526924 0.8444232048 0.00657667165891 0.112061281206 0.943511833127
28.1 0.00410772966531 0.844426667453 0.00649270418389 0.111890721162 0.943470096967
28.15 0.00443309660189 0.844458591626 0.00652197327924 0.111639885976 0.943511160393
28.2 0.0047539978729 0.844556613837 0.00631407756117 0.111691930266 0.943718630109
28.25 0.00506262817587 0.844726343087 0.00603113455768 0.111133030574 0.944099093901
28.3 0.00535854945866 0.844927672502 0.00580571675372 0.111418574012 0.944532264571
28.35 0.00563793967843 0.845178119663 0.00536989203739 0.111009074501 0.945045789154
28.4 0.00590133553723 0.845489428509 0.00516594231433 0.110895884226 0.945690089217
28.45 0.00613895654221 0.84584030385 0.00433889788512 0.110829842391 0.946437327946
28.5 0.00635647306854 0.846224835131 0.00436176316773 0.110468119223 0.947289901571
28.55 0.00657150103412 0.84663600983 0.00423935545585 0.110484134925 0.948229114901
28.6 0.00676561860153 0.847082549358 0.0035253472405 0.110379837602 0.949249954958
28.65 0.0069423539158 0.847593133478 0.0035440653302 0.110492175501 0.95042053233
28.7 0.00711484308153 0.848139246908 0.00335550129908 0.110410295041 0.951695496893
28.75 0.00725816189111 0.848706462474 0.0023772510842 0.11021973306 0.953011642741
28.8 0.0073656730429 0.849315123271 0.00192319498734 0.11013072271 0.954416282618
28.85 0.00745808469897 0.849942637331 0.00177327125528 0.110008168555 0.955861473581
28.9 0.00753435473882 0.850565011813 0.00127753033866 0.109657470406 0.957247399264
28.95 0.00759089808289 0.851161772146 0.000984203424152 0.109670494892 0.958523667701
29.0 0.00763045422127 0.851744184925 0.000598042111031 0.109861251367 0.959730222072
29.05 0.00766525661287 0.852318645942 0.000794053553112 0.10940149448 0.960908736496
29.1 0.00768919820277 0.85288328341 0.000163610042802 0.109119871885 0.962056792273
29.15 0.00769239534316 0.85343103811 -3.57244269872e-05 0.109047127121 0.963142902999
29.2 0.0076701737241 0.853962512728 -0.000853140335692 0.108974067419 0.964160473419
29.25 0.00761990410606 0.854478766487 -0.00115764438588 0.109045180862 0.965101236319
29.3 0.00754335082323 0.854967766758 -0.00190448692729 0.109147789881 0.965942971065
29.35 0.00743106752305 0.855477702234 -0.00258684507976 0.109228162315 0.966797228232
29.4 0.00728331397334 0.856002027586 -0.00332329690877 0.109298406292 0.967636960256
29.45 0.00710527480038 0.856515684436 -0.00379827000963 0.109591908128 0.968375548929
29.5 0.00690410877897 0.857033833868 -0.00424837084687 0.109634159238 0.969048040016
29.55 0.00668013794287 0.857542298564 -0.00471046259679 0.109737531892 0.969644404515
29.6 0.00641996884174 0.858027495551 -0.00569630144868 0.109943960894 0.970150251481
29.65 0.00613114404082 0.85849161178 -0.00585669058815 0.110217447694 0.970588450828
29.7 0.00583892867195 0.858955639563 -0.00583192416644 0.110532485698 0.971010710292
29.75 0.00553921786444 0.859406630326 -0.00615650813407 0.110432981591 0.9714105863
29.8 0.00521615989932 0.859823344087 -0.00676581047052 0.110481365776 0.971722349241
29.85 0.00486301725167 0.860249841114 -0.00735989543585 0.11073415177 0.97202962986
29.9 0.00448139564369 0.860702384689 -0.00790496888328 0.110722275058 0.972426836163
29.95 0.00409239261033 0.861157040636 -0.00765515245094 0.110959025785 0.972891291263
30.0 0.00372668183299 0.861633540616 -0.00697327864259 0.110822201779 0.973464016409
30.05 0.00338986697792 0.862117039634 -0.00649931556055 0.110742396672 0.974115217166
30.1 0.00307535695246 0.862591743945 -0.00608108545767 0.110693702984 0.974809688668
30.15 0.0027833209463 0.86306209768 -0.00560035478879 0.110320459705 0.975526693514
30.2 0.00251947169216 0.8634968294 -0.00495361537691 0.110622269873 0.976164764325
30.25 0.00226914675888 0.863898438234 -0.00505938195425 0.110721017653 0.976764905308
30.3 0.00201179285389 0.864272051518 -0.00523477424519 0.110707734373 0.977366502904
30.35 0.00176221838384 0.86463571677 -0.00474820455675 0.110451066279 0.978005825162
30.4 0.00153910179067 0.865000125913 -0.00417645917022 0.110228195965 0.978651517086
30.45 0.00132681063001 0.865358918793 -0.00431518725599 0.110226439603 0.979242988789
30.5 0.00111563868771 0.865726868524 -0.00413169043602 0.109727565869 0.979849697951
30.55 0.000901749625141 0.866108144371 -0.00442387206684 0.110023962502 0.980475276982
30.6 0.000688266435078 0.866492282813 -0.00411545553571 0.109767708144 0.981091688264
30.65 0.000496669029143 0.866866941817 -0.00354844070166 0.109833520228 0.981667661482
30.7 0.000334125693965 0.867208105648 -0.00295329270548 0.109896145941 0.982168683839
30.75 0.000206820147771 0.867515125987 -0.00213892914227 0.10979631087 0.982604090487
30.8 0.000102534225656 0.867807704412 -0.0020325077423 0.109785914661 0.983000370368
30.85 -6.39341663793e-07 0.868103735142 -0.00209443495051 0.110175929861 0.9834027053
30.9 -8.58106675061e-05 0.868405241405 -0.00131241808318 0.109854216259 0.983831598201
30.95 -0.000139809978368 0.868701114173 -0.00084755435129 0.109565933928 0.984286681241
31.0 -0.000186292383055 0.868985420519 -0.00101174183621 0.10922212379 0.984759116096
31.05 -0.000216843966911 0.869229900881 -0.000210321518025 0.109326763997 0.985142347893
31.1 -0.00022407010345 0.869441607313 -7.87239435213e-05 0.10919286942 0.985431286577
31.15 -0.000223795579041 0.869619291759 8.9704919901e-05 0.108974552714 0.985617358959
31.2 -0.000214167494452 0.869766414434 0.000295418463627 0.108909904117 0.985697435319
31.25 -0.000189081208635 0.869895311377 0.000708032969068 0.108917934025 0.985712277265
31.3 -0.000157810770747 0.869999865711 0.000542784546472 0.108886537317 0.985649677929
31.35 -0.00012258025136 0.870079504472 0.000866436228988 0.108800652379 0.985493075283
31.4 -7.45298552865e-05 0.870122187342 0.00105557961395 0.109057692658 0.985189568126
31.45 -1.70730556834e-05 0.870138321887 0.00124269237018 0.109390100818 0.984768281798
31.5 4.74013220027e-05 0.87012904793 0.00133628273727 0.109609243261 0.984254762986
31.55 0.000129224533097 0.870049749658 0.00193664570652 0.1096225012 0.983545254189
31.6 0.00023229903653 0.869878060828 0.00218633443077 0.110088997276 0.982561430783
31.65 0.000355908527243 0.869683988387 0.00275804519777 0.110682274881 0.98150075184
31.7 0.000502788080656 0.869529510867 0.00311713693877 0.111131774992 0.980538519473
31.75 0.000658010827395 0.869393469257 0.00309177293076 0.111323386962 0.979637909655
31.8 0.000824086763114 0.869265005976 0.00355126449802 0.111378249101 0.978796570777
31.85 0.00100994725198 0.869137353387 0.00388315505656 0.111437434293 0.978030959411
31.9 0.00119391359243 0.869000679146 0.00347549856145 0.111465570721 0.977356129003
31.95 0.00137816874733 0.868862582046 0.00389470763441 0.11166225249 0.976778699835
32.0 0.00157776132186 0.868729170252 0.004088995347 0.111543760815 0.976312096083
32.05 0.00178936510515 0.868614893482 0.00437515598471 0.111363735799 0.975949016666
32.1 0.00201135804307 0.868521498032 0.00450456153194 0.111435301605 0.975683967827
32.15 0.0022264158348 0.868436631434 0.00409775013734 0.111155221846 0.975521732862
32.2 0.00242770740513 0.868367688734 0.0039539126757 0.111135822273 0.975486842815
32.25 0.00262990703087 0.868350149562 0.00413407235417 0.111121816725 0.975674019072
32.3 0.00283572232242 0.868369752655 0.00409853930756 0.110942234068 0.976052139821
32.35 0.00303736654903 0.86838451273 0.00396722975702 0.110366177005 0.976516574132
32.4 0.00324359126784 0.868381269768 0.00428175899532 0.1096898008 0.97700750406
32.45 0.00344560435931 0.868371739572 0.00379876466329 0.109238908046 0.977550622077
32.5 0.00361991752042 0.86838035174 0.00317376178137 0.108609834723 0.978174895695
32.55 0.0037820201495 0.868393390782 0.00331034338159 0.108000951188 0.978790881186
32.6 0.00392663472342 0.86838471548 0.00247423957534 0.10764967225 0.979322886947
32.65 0.00403207709465 0.868346915265 0.00174345527384 0.107519214127 0.979758041998
32.7 0.00411213454068 0.868277310971 0.00145884256733 0.107063305483 0.980064989861
32.75 0.00418560164905 0.868175933453 0.00147984176767 0.106895491787 0.980219217499
32.8 0.00424848337497 0.868038268833 0.00103542726917 0.10682430663 0.980227379096
32.85 0.00429940800355 0.867880400499 0.00100155787379 0.106306924854 0.98013008851
